x y z rvir redshift log_sSFR color
0.07230 -0.04782 0.68381 0.00236 0.02296 -10.35 blue
-0.25272 0.09261 0.77491 0.00160 0.02724 -11.78 red
0.16207 0.01695 0.65623 0.00203 0.02253 -12.38 red
-0.22066 0.03281 0.72993 0.00101 0.02538 -10.15 blue
0.09544 -0.05274 0.65648 0.00172 0.02218 -9.58 blue
-0.28664 -0.01473 0.77263 0.00093 0.02737 -9.66 blue
0.27960 -0.02522 0.68587 0.00092 0.02466 -9.38 blue
-0.28155 -0.01948 0.71833 0.00189 0.02566 -10.09 blue
0.19066 0.01671 0.61674 0.00165 0.02153 -11.06 blue
-0.32768 -0.03257 0.76485 0.00103 0.02764 -9.30 blue
-0.32790 -0.03305 0.76442 0.00095 0.02763 -9.29 blue
0.13715 -0.06827 0.59543 0.00107 0.02052 -9.72 blue
-0.31389 -0.03814 0.77433 0.00118 0.02776 -9.09 blue
0.03695 -0.04939 0.60674 0.00091 0.02035 nan blue
0.17092 0.00171 0.76290 0.00102 0.02598 -12.02 red
0.23038 0.03648 0.62157 0.00160 0.02213 -9.84 blue
0.18090 0.01190 0.75868 0.00230 0.02593 -10.43 blue
0.21145 0.06872 0.80031 0.00117 0.02757 -10.52 blue
0.13522 0.03458 0.60755 0.00090 0.02080 -9.31 blue
0.13267 -0.03801 0.61230 0.00101 0.02094 -8.95 blue
0.12987 -0.00401 0.68593 0.00095 0.02325 -10.27 blue
0.19828 0.00676 0.59620 0.00110 0.02096 -12.09 red
0.12463 0.04606 0.67792 0.00498 0.02301 -10.98 blue
0.18673 -0.00768 0.64547 0.00121 0.02239 -12.35 red
0.18108 0.00069 0.61506 0.00108 0.02138 -10.08 blue
0.19301 -0.01065 0.64547 0.00155 0.02245 -12.10 red
0.14343 -0.09641 0.80244 0.00200 0.02726 -12.30 red
0.11616 -0.01747 0.61337 0.00092 0.02084 -8.99 blue
-0.21117 -0.06879 0.64158 0.00110 0.02262 -9.75 blue
0.09653 0.01953 0.68242 0.00105 0.02297 -11.12 blue
0.09841 0.01760 0.67761 0.00115 0.02282 -11.14 blue
0.04587 -0.02549 0.66605 0.00226 0.02227 -12.84 red
0.18459 -0.01567 0.64348 0.00103 0.02232 -9.06 blue
0.11512 -0.04400 0.68160 0.00192 0.02307 -11.28 blue
0.07973 -0.04466 0.55853 0.00105 0.01891 3.99 blue
0.17558 -0.01486 0.61563 0.00107 0.02136 -9.27 blue
0.10446 -0.05718 0.73218 0.00137 0.02468 -12.60 red
0.02402 -0.01073 0.67653 0.00096 0.02256 -9.95 blue
0.23346 -0.01066 0.62592 0.00077 0.02227 -9.17 blue
0.12942 -0.03576 0.74942 0.00139 0.02532 -10.17 blue
0.21055 -0.05690 0.59680 0.00154 0.02119 -12.38 red
0.09851 -0.02942 0.70421 0.00101 0.02369 -9.59 blue
0.27336 -0.01885 0.69441 0.00093 0.02483 -9.50 blue
0.18254 -0.06264 0.72460 0.00080 0.02494 -9.22 blue
-0.02628 -0.01683 0.64672 0.00083 0.02159 -9.33 blue
0.03913 0.04658 0.79871 0.00119 0.02661 -12.60 red
0.11491 -0.06843 0.81489 0.00217 0.02742 -10.52 blue
0.08105 -0.05914 0.60461 0.00113 0.02045 3.87 blue
0.11310 -0.06184 0.76779 0.00117 0.02588 -13.02 red
0.08478 -0.04784 0.69674 0.00100 0.02343 -11.33 blue
0.12672 -0.02792 0.60236 0.00088 0.02056 -9.62 blue
0.16519 -0.00069 0.75493 0.00092 0.02569 -9.04 blue
0.22355 -0.06420 0.60319 0.00105 0.02156 -9.61 blue
0.05903 -0.04060 0.65929 0.00101 0.02210 -9.48 blue
0.21649 -0.01226 0.70839 0.00098 0.02465 -11.76 red
0.19305 -0.01190 0.63457 0.00106 0.02211 -11.20 blue
0.08469 -0.02248 0.82251 0.00136 0.02746 -13.05 red
0.00753 0.03890 0.73127 0.00094 0.02437 -10.04 blue
0.19110 -0.07385 0.79390 0.00092 0.02723 -9.84 blue
-0.15189 -0.02499 0.68277 0.00090 0.02331 -9.28 blue
0.20247 -0.05679 0.73015 0.00109 0.02527 -11.44 blue
0.00906 0.03911 0.65764 0.00113 0.02196 -9.51 blue
-0.01038 0.03646 0.70491 0.00130 0.02351 -11.92 red
0.20109 0.00293 0.60448 0.00081 0.02125 -9.26 blue
-0.15644 -0.02475 0.55631 0.00085 0.01932 -9.48 blue
-0.20530 -0.02200 0.65932 0.00087 0.02301 -9.46 blue
-0.02056 0.02580 0.71598 0.00108 0.02386 4.15 blue
0.18294 -0.00664 0.67008 0.00099 0.02314 4.55 blue
0.05317 0.01594 0.68551 0.00088 0.02291 -10.07 blue
0.18887 -0.02264 0.61478 0.00110 0.02146 -10.55 blue
0.03264 0.00887 0.68018 0.00105 0.02269 4.29 blue
0.02308 -0.01389 0.72842 0.00099 0.02426 -10.15 blue
-0.02397 0.05585 0.76185 0.00120 0.02541 -10.08 blue
0.16830 0.00135 0.59703 0.00089 0.02070 -9.80 blue
0.02465 0.00663 0.69227 0.00198 0.02307 -10.84 blue
-0.04964 0.03584 0.71773 0.00091 0.02398 -9.62 blue
0.11065 -0.04225 0.61870 0.00103 0.02101 -10.16 blue
-0.05034 0.02089 0.66705 0.00099 0.02230 -11.03 blue
0.21345 -0.05955 0.74318 0.00181 0.02578 -10.73 blue
-0.08245 0.02903 0.63282 0.00116 0.02131 -11.15 blue
-0.07996 0.02964 0.71152 0.00338 0.02385 -12.62 red
0.12970 -0.08304 0.79523 0.00130 0.02690 -11.98 red
0.15690 -0.06838 0.57991 0.00155 0.02018 -10.79 blue
-0.07376 0.03323 0.56145 0.00126 0.01895 -12.06 red
0.10056 -0.05620 0.69430 0.00130 0.02344 -10.84 blue
0.14412 -0.01132 0.62676 0.00073 0.02145 -8.57 blue
0.17844 -0.00338 0.76152 0.00092 0.02600 -9.79 blue
-0.11421 0.03159 0.70863 0.00107 0.02392 4.06 blue
0.09182 -0.02291 0.68442 0.00126 0.02301 -9.62 blue
0.10188 -0.07944 0.60466 0.00150 0.02063 -11.11 blue
-0.08821 0.02885 0.61954 0.00102 0.02090 -10.99 blue
-0.10255 0.02608 0.76501 0.00143 0.02567 -13.05 red
-0.08524 0.03921 0.62385 0.00180 0.02104 -11.19 blue
0.10415 -0.06338 0.71931 0.00120 0.02428 -9.81 blue
-0.09916 0.03727 0.69562 0.00145 0.02343 -11.18 blue
0.09276 -0.05668 0.62562 0.00162 0.02118 -12.21 red
0.10320 -0.05047 0.67363 0.00140 0.02277 -11.08 blue
-0.10913 0.04189 0.75376 0.00145 0.02536 -11.21 blue
0.08784 -0.04940 0.61084 0.00105 0.02066 -10.74 blue
-0.09024 0.03845 0.63843 0.00101 0.02154 -12.02 red
-0.12382 0.05532 0.81092 0.00248 0.02730 2.95 blue
0.19158 -0.07144 0.71863 0.00082 0.02485 -9.47 blue
-0.08821 0.03484 0.56619 0.00104 0.01918 4.00 blue
0.10006 -0.03969 0.78125 0.00101 0.02621 -9.65 blue
0.16457 -0.00758 0.76801 0.00095 0.02610 -9.46 blue
-0.20329 0.03354 0.71182 0.00103 0.02465 -9.92 blue
0.16769 0.00238 0.73612 0.00179 0.02511 -10.58 blue
0.11388 -0.05102 0.65282 0.00180 0.02215 -9.93 blue
-0.17355 0.03130 0.67426 0.00104 0.02321 -9.04 blue
-0.18127 0.03887 0.67382 0.00129 0.02327 -10.28 blue
-0.27064 0.01648 0.78161 0.00101 0.02747 -10.00 blue
0.07026 -0.04097 0.68692 0.00112 0.02304 -9.65 blue
0.07278 -0.03871 0.63490 0.00130 0.02135 -9.39 blue
0.09672 -0.04327 0.78869 0.00125 0.02644 -10.77 blue
-0.28457 -0.07376 0.73378 0.00145 0.02627 -11.70 red
0.12338 -0.01732 0.68097 0.00099 0.02306 -9.97 blue
0.06869 -0.04169 0.65568 0.00196 0.02202 -10.47 blue
0.06482 -0.04375 0.63817 0.00117 0.02144 -9.56 blue
0.10074 0.01638 0.68129 0.00102 0.02295 -11.75 red
0.11164 -0.05737 0.66950 0.00137 0.02269 -9.52 blue
0.09865 -0.04418 0.67957 0.00114 0.02292 -12.98 red
-0.28419 -0.00109 0.77691 0.00141 0.02746 nan blue
0.10993 -0.02555 0.70808 0.00212 0.02387 -9.75 blue
0.09979 -0.08373 0.66175 0.00116 0.02247 -11.92 red
0.09885 -0.05833 0.66782 0.00115 0.02258 -12.32 red
0.12477 0.00221 0.68634 0.00121 0.02323 -10.36 blue
0.10598 -0.07419 0.68819 0.00180 0.02332 -13.30 red
0.07674 -0.04676 0.68389 0.00084 0.02298 -11.38 blue
0.08762 -0.05462 0.61875 0.00235 0.02093 -11.03 blue
0.19129 0.01939 0.59534 0.00116 0.02087 -9.96 blue
0.08883 -0.04918 0.78792 0.00121 0.02640 4.10 blue
0.21146 0.04126 0.61792 0.00120 0.02182 -10.17 blue
0.10921 -0.05302 0.69915 0.00092 0.02363 -9.74 blue
0.07319 -0.08030 0.59825 0.00134 0.02029 -12.53 red
0.23092 0.06514 0.61027 0.00110 0.02186 -10.38 blue
0.10820 -0.05396 0.71368 0.00132 0.02409 -11.67 red
0.07772 -0.04216 0.56271 0.00139 0.01903 -10.99 blue
0.11058 -0.04410 0.68874 0.00102 0.02328 -9.91 blue
0.09886 -0.04681 0.81957 0.00105 0.02745 -12.48 red
0.07596 -0.06620 0.57516 0.00140 0.01950 -10.47 blue
0.23035 -0.04965 0.59049 0.00089 0.02121 -9.37 blue
0.07481 -0.05833 0.58610 0.00099 0.01982 4.12 blue
0.16490 -0.00411 0.58691 0.00123 0.02035 -11.03 blue
0.08138 -0.05538 0.58264 0.00139 0.01973 -12.97 red
0.08169 -0.05537 0.57214 0.00106 0.01939 -11.79 red
0.10135 -0.05855 0.65501 0.00132 0.02218 3.73 blue
0.08749 -0.04548 0.65986 0.00094 0.02224 -9.90 blue
0.08944 -0.05012 0.62462 0.00196 0.02111 -11.02 blue
-0.30375 -0.06595 0.74225 0.00094 0.02673 -11.17 blue
0.07682 -0.04496 0.68011 0.00093 0.02285 -9.25 blue
0.07078 -0.04845 0.61630 0.00133 0.02076 -12.61 red
0.09006 -0.04459 0.76295 0.00164 0.02558 -12.81 red
-0.23887 -0.04928 0.64330 0.00089 0.02292 -9.69 blue
0.09719 -0.04123 0.73646 0.00098 0.02475 -9.32 blue
-0.25953 -0.06002 0.59599 0.00165 0.02176 -10.01 blue
0.09296 -0.03299 0.77944 0.00102 0.02611 -9.75 blue
-0.26505 -0.05989 0.60733 0.00153 0.02218 -9.81 blue
0.05783 -0.00635 0.65968 0.00133 0.02207 -10.29 blue
0.07694 -0.00935 0.70098 0.00250 0.02348 -10.70 blue
0.11001 -0.06547 0.75077 0.00131 0.02533 nan blue
0.06313 -0.04490 0.66528 0.00111 0.02232 -9.92 blue
-0.03399 -0.00798 0.64239 0.00131 0.02145 nan blue
0.26086 -0.05392 0.76908 0.00089 0.02703 -10.15 blue
0.19073 0.00052 0.61744 0.00086 0.02155 -9.64 blue
0.18589 -0.00887 0.63203 0.00094 0.02196 -11.06 blue
0.18413 -0.04989 0.58357 0.00107 0.02049 -10.03 blue
0.04768 -0.08082 0.67573 0.00160 0.02273 -10.45 blue
0.13492 -0.00143 0.68794 0.00260 0.02335 -10.38 blue
-0.29632 -0.01697 0.74799 0.00103 0.02673 -9.72 blue
-0.07935 -0.07550 0.65338 0.00107 0.02208 -9.60 blue
0.12604 -0.03804 0.61271 0.00121 0.02091 -9.86 blue
0.12907 -0.04024 0.62264 0.00090 0.02125 -9.50 blue
0.09167 -0.05051 0.64940 0.00319 0.02193 -10.60 blue
-0.19681 -0.07139 0.63832 0.00096 0.02239 -9.62 blue
-0.20524 -0.07102 0.65714 0.00088 0.02305 -9.96 blue
-0.21640 -0.07984 0.67223 0.00139 0.02366 -10.02 blue
0.07033 -0.04874 0.64388 0.00115 0.02166 -9.47 blue
0.03718 -0.05200 0.71871 0.00120 0.02402 -9.66 blue
0.05960 -0.03058 0.83331 0.00145 0.02775 nan blue
-0.11126 0.04184 0.67953 0.00178 0.02298 -10.92 blue
-0.15334 0.02257 0.71237 0.00133 0.02426 -10.22 blue
0.08604 0.00456 0.61238 0.00097 0.02064 -9.44 blue
0.11539 -0.05421 0.68740 0.00115 0.02328 -9.72 blue
0.04636 -0.08268 0.64404 0.00125 0.02170 -9.83 blue
0.10489 -0.08298 0.64923 0.00118 0.02209 -9.78 blue
0.09502 -0.06000 0.68658 0.00112 0.02317 3.95 blue
0.10431 -0.06543 0.74377 0.00139 0.02507 -12.89 red
0.20012 0.03094 0.59133 0.00086 0.02085 -9.38 blue
0.09025 -0.04139 0.66643 0.00269 0.02245 -10.47 blue
0.22086 0.04086 0.60506 0.00169 0.02152 -10.19 blue
0.21472 0.05776 0.59026 0.00115 0.02104 -9.95 blue
0.09706 -0.04136 0.70336 0.00108 0.02368 -10.03 blue
-0.09392 -0.08199 0.65423 0.00103 0.02220 -9.57 blue
0.09138 -0.03814 0.67062 0.00123 0.02259 -9.71 blue
0.10742 -0.04275 0.77589 0.00170 0.02607 -9.88 blue
-0.09097 -0.07644 0.63664 0.00110 0.02160 -10.01 blue
0.21910 -0.00716 0.54670 0.00083 0.01967 -11.25 blue
0.06641 -0.08436 0.66740 0.00181 0.02252 -9.81 blue
0.07854 -0.04529 0.70333 0.00100 0.02361 -12.16 red
-0.19404 -0.08652 0.69556 0.00098 0.02420 -10.08 blue
0.06913 -0.04727 0.64687 0.00340 0.02175 -10.33 blue
0.02968 -0.09063 0.68371 0.00175 0.02299 -10.74 blue
-0.22625 -0.09658 0.78234 0.00113 0.02723 -9.72 blue
0.05236 -0.03187 0.68674 0.00087 0.02297 -8.95 blue
0.05050 -0.03341 0.65984 0.00094 0.02209 -10.79 blue
0.03065 -0.08034 0.67863 0.00090 0.02279 -10.01 blue
0.03488 -0.05341 0.73234 0.00161 0.02446 -10.23 blue
0.02374 -0.07536 0.75756 0.00231 0.02533 -10.68 blue
0.02569 -0.01777 0.69104 0.00182 0.02304 -10.17 blue
-0.01071 -0.02723 0.66947 0.00125 0.02233 -9.65 blue
0.18794 0.02400 0.76477 0.00221 0.02618 -12.36 red
0.08378 -0.05036 0.59477 0.00121 0.02012 nan blue
0.10637 -0.07874 0.60915 0.00121 0.02080 -9.74 blue
-0.05890 -0.05405 0.83011 0.00160 0.02768 -9.93 blue
0.19790 0.03676 0.81266 0.00112 0.02779 -11.46 blue
0.19032 0.04335 0.78532 0.00157 0.02688 -10.27 blue
-0.06948 -0.05374 0.66202 0.00115 0.02226 -9.75 blue
0.19356 0.03515 0.79300 0.00135 0.02713 -12.92 red
0.04454 -0.05639 0.73412 0.00630 0.02454 -10.33 blue
-0.10154 -0.02442 0.65764 0.00117 0.02219 -9.42 blue
-0.16031 -0.08291 0.66955 0.00235 0.02310 -12.24 red
0.04189 -0.05362 0.67660 0.00110 0.02266 -10.02 blue
-0.19622 -0.08558 0.69609 0.00125 0.02424 -9.41 blue
-0.15210 -0.05104 0.66358 0.00136 0.02275 -10.04 blue
0.11563 0.05195 0.67672 0.00133 0.02293 -10.69 blue
-0.27710 -0.04040 0.76124 0.00323 0.02694 -11.32 blue
0.19171 -0.01110 0.65145 0.00110 0.02263 -10.72 blue
0.18431 -0.00405 0.62125 0.00091 0.02161 -9.81 blue
0.05051 -0.06740 0.71033 0.00099 0.02381 -9.89 blue
0.05416 -0.06696 0.69667 0.00130 0.02338 -9.53 blue
0.05904 -0.05158 0.74652 0.00101 0.02497 -8.94 blue
-0.07423 -0.06388 0.66592 0.00217 0.02243 -10.69 blue
0.07962 0.05826 0.65499 0.00107 0.02208 -9.36 blue
0.03563 0.00492 0.77252 0.00110 0.02571 -10.34 blue
0.02670 0.00676 0.62664 0.00122 0.02093 -13.15 red
0.04904 -0.05698 0.71428 0.00095 0.02391 -11.14 blue
0.04680 -0.05258 0.67362 0.00121 0.02257 -10.93 blue
0.03970 -0.04852 0.66880 0.00105 0.02239 -12.45 red
0.03807 -0.05382 0.70898 0.00100 0.02371 -9.92 blue
0.00913 -0.03451 0.67090 0.00245 0.02239 -10.30 blue
0.04199 -0.04887 0.63928 0.00087 0.02143 -9.39 blue
0.04328 -0.05416 0.71514 0.00720 0.02392 -11.10 blue
0.08897 0.04316 0.83019 0.00106 0.02775 -12.73 red
0.03901 -0.05352 0.65653 0.00087 0.02200 -11.09 blue
0.03993 -0.05307 0.72167 0.00118 0.02412 -11.94 red
0.15682 -0.02204 0.59242 0.00124 0.02046 -11.28 blue
0.02185 -0.01232 0.66880 0.00220 0.02230 -10.64 blue
0.05988 0.06316 0.67502 0.00488 0.02268 -13.48 red
0.01451 -0.02268 0.73623 0.00157 0.02451 -12.94 red
-0.04345 0.01523 0.62211 0.00097 0.02081 -9.87 blue
-0.05605 0.00216 0.64049 0.00111 0.02144 -9.89 blue
-0.04907 0.00799 0.64455 0.00099 0.02156 -10.90 blue
0.05048 0.02162 0.67001 0.00138 0.02240 -9.95 blue
0.16711 0.00129 0.73756 0.00118 0.02515 -12.77 red
0.04427 0.04921 0.81294 0.00148 0.02709 -12.45 red
-0.14439 -0.05943 0.67914 0.00114 0.02321 -10.06 blue
0.04695 0.05215 0.82308 0.00104 0.02743 -12.66 red
-0.18592 -0.05008 0.64954 0.00121 0.02257 -11.00 blue
0.18964 -0.02038 0.75722 0.00251 0.02595 -11.06 blue
-0.20581 -0.06179 0.63923 0.00164 0.02247 -10.72 blue
0.15258 -0.01799 0.69723 0.00109 0.02377 -10.12 blue
-0.28128 -0.07147 0.76941 0.00105 0.02730 -11.60 red
0.03084 0.04361 0.83495 0.00101 0.02777 4.85 blue
0.16600 0.00091 0.74644 0.00127 0.02543 -12.58 red
-0.28718 -0.00706 0.78122 0.00134 0.02763 -12.77 red
0.17650 0.00045 0.77599 0.00111 0.02644 4.33 blue
0.18836 0.01348 0.78636 0.00108 0.02686 -11.65 red
0.16556 0.00614 0.75026 0.00193 0.02554 -10.77 blue
0.01640 -0.03906 0.71688 0.00133 0.02390 -9.69 blue
0.16852 -0.06249 0.77158 0.00099 0.02632 -9.69 blue
-0.26699 -0.01600 0.75820 0.00149 0.02671 -10.31 blue
-0.17979 -0.06210 0.63547 0.00263 0.02211 -11.19 blue
0.13717 -0.04126 0.69199 0.00083 0.02353 -9.24 blue
0.03363 -0.01285 0.70393 0.00116 0.02347 -12.14 red
0.12640 -0.03815 0.60983 0.00108 0.02082 -10.13 blue
-0.18488 -0.04921 0.66124 0.00115 0.02293 -10.15 blue
0.02764 0.00977 0.65213 0.00122 0.02176 -10.10 blue
0.00860 -0.00906 0.67153 0.00128 0.02238 -12.51 red
0.00575 -0.00452 0.63512 0.00114 0.02119 -12.15 red
0.01293 -0.00827 0.66996 0.00227 0.02233 -11.40 blue
-0.01849 0.01235 0.63260 0.00145 0.02111 -11.89 red
-0.03375 0.02427 0.67589 0.00127 0.02256 -11.72 red
0.14801 -0.09933 0.80081 0.00125 0.02724 -11.39 blue
0.18746 -0.00723 0.68941 0.00156 0.02379 nan blue
-0.07472 0.01191 0.67544 0.00086 0.02265 -9.22 blue
-0.05239 0.02989 0.78331 0.00205 0.02611 -10.97 blue
0.12077 -0.03426 0.65014 0.00189 0.02207 -9.71 blue
-0.08847 0.03661 0.77969 0.00136 0.02611 -13.24 red
-0.08110 0.04371 0.77443 0.00087 0.02592 -9.54 blue
0.08827 -0.05434 0.60515 0.00139 0.02049 -10.04 blue
-0.08952 0.04375 0.76796 0.00117 0.02574 -11.84 red
-0.08805 0.04147 0.68876 0.00103 0.02317 -11.66 red
-0.10143 0.03863 0.76789 0.00120 0.02578 -10.79 blue
0.12782 0.00075 0.69424 0.00105 0.02350 -10.16 blue
-0.17975 -0.03510 0.68189 0.00104 0.02351 -9.56 blue
0.12137 0.00392 0.66964 0.00150 0.02268 -10.14 blue
-0.11773 0.05098 0.80424 0.00142 0.02705 -11.73 red
-0.09361 0.04083 0.63976 0.00115 0.02160 3.71 blue
-0.12149 0.04548 0.76871 0.00141 0.02591 -11.62 red
-0.09643 0.02244 0.63962 0.00110 0.02158 -11.33 blue
-0.10105 0.04472 0.67388 0.00109 0.02275 4.47 blue
-0.09540 0.04100 0.63279 0.00122 0.02139 3.72 blue
0.09523 -0.05057 0.66506 0.00205 0.02245 -11.34 blue
-0.16719 -0.02913 0.57405 0.00092 0.01998 -9.29 blue
-0.11495 0.04940 0.73500 0.00108 0.02480 -9.07 blue
-0.10129 0.03912 0.67808 0.00111 0.02288 -10.50 blue
-0.09374 0.03459 0.59432 0.00142 0.02012 -11.29 blue
-0.11496 0.04532 0.71801 0.00160 0.02425 -10.80 blue
0.26461 -0.01418 0.71615 0.00139 0.02539 -10.14 blue
-0.10266 0.03722 0.58300 0.00147 0.01980 -11.63 red
-0.11261 -0.03174 0.65898 0.00148 0.02231 -10.25 blue
-0.11086 0.03092 0.57530 0.00110 0.01959 -9.60 blue
-0.13051 0.04271 0.67867 0.00160 0.02306 -11.68 red
-0.27646 0.00955 0.76958 0.00099 0.02716 -11.67 red
-0.11013 0.04050 0.56077 0.00124 0.01914 -11.01 blue
0.21800 -0.04652 0.56535 0.00086 0.02028 -9.28 blue
0.09153 -0.05814 0.66749 0.00144 0.02253 -13.21 red
0.08236 -0.05082 0.58126 0.00136 0.01968 -13.03 red
-0.19890 0.03394 0.70314 0.00100 0.02434 -9.10 blue
-0.23305 0.02561 0.75902 0.00100 0.02640 -10.90 blue
0.05086 -0.08676 0.68712 0.00159 0.02313 -10.64 blue
0.02807 0.00959 0.65742 0.00255 0.02194 -11.00 blue
0.02890 0.00569 0.67542 0.00410 0.02253 -10.50 blue
0.02165 0.00760 0.65729 0.00236 0.02193 -12.50 red
0.00579 0.01593 0.67834 0.00094 0.02261 -11.34 blue
0.00157 0.00531 0.69502 0.00232 0.02315 -9.74 blue
0.07254 -0.08643 0.67429 0.00114 0.02278 -9.89 blue
0.06098 -0.07484 0.62715 0.00145 0.02117 -10.00 blue
-0.23010 -0.04199 0.62091 0.00086 0.02212 -9.15 blue
0.02367 -0.08594 0.76042 0.00100 0.02546 -10.01 blue
-0.00676 -0.10548 0.77448 0.00093 0.02598 -9.39 blue
0.06876 -0.03150 0.70299 0.00117 0.02354 -9.84 blue
-0.25024 -0.06413 0.59631 0.00117 0.02167 -9.83 blue
-0.03423 -0.07973 0.68798 0.00087 0.02310 -9.40 blue
-0.31792 -0.05756 0.75065 0.00104 0.02714 -11.48 blue
0.00976 -0.00954 0.66797 0.00212 0.02227 -11.26 blue
0.07151 -0.04569 0.69137 0.00420 0.02320 -10.88 blue
0.07040 -0.04724 0.66295 0.00112 0.02227 -12.73 red
0.19184 -0.01638 0.64366 0.00120 0.02239 -11.51 red
0.17912 -0.01425 0.62274 0.00081 0.02161 -9.02 blue
0.05905 -0.04266 0.65498 0.00097 0.02197 -9.78 blue
-0.02419 0.00214 0.68368 0.00149 0.02279 -12.51 red
-0.12991 0.01066 0.70014 0.00117 0.02371 -10.15 blue
-0.13528 0.01361 0.72552 0.00116 0.02456 -10.07 blue
-0.12020 0.01301 0.64177 0.00131 0.02177 -10.07 blue
-0.14325 0.01051 0.69023 0.00087 0.02348 -9.77 blue
0.16375 -0.01942 0.62167 0.00117 0.02145 -11.66 red
-0.16094 -0.08298 0.68298 0.00161 0.02353 -13.00 red
-0.28724 -0.05886 0.73315 0.00129 0.02624 -9.72 blue
0.17762 0.01101 0.73109 0.00201 0.02503 -10.82 blue
-0.25829 -0.06052 0.60734 0.00087 0.02209 -10.96 blue
0.14528 -0.05445 0.62800 0.00084 0.02157 -9.66 blue
0.04462 -0.04792 0.64722 0.00101 0.02169 -11.92 red
0.04481 -0.05765 0.73126 0.00615 0.02445 -11.07 blue
0.16444 0.00870 0.71778 0.00166 0.02450 -10.32 blue
-0.31601 -0.01525 0.77422 0.00147 0.02776 -11.36 blue
0.11487 -0.04528 0.59882 0.00087 0.02041 -9.77 blue
-0.08080 -0.07563 0.82818 0.00097 0.02773 -9.43 blue
0.10315 -0.04626 0.59516 0.00098 0.02022 -9.61 blue
0.09712 -0.07664 0.61244 0.00090 0.02085 -9.22 blue
0.12011 -0.02563 0.64671 0.00079 0.02194 -9.13 blue
0.08972 -0.06044 0.64871 0.00120 0.02192 -12.52 red
0.08210 -0.05407 0.57544 0.00102 0.01950 4.58 blue
0.08903 -0.05612 0.63517 0.00141 0.02147 -11.44 blue
-0.05580 0.02099 0.65762 0.00164 0.02201 -11.11 blue
0.12535 -0.05371 0.75255 0.00098 0.02543 -11.01 blue
0.11114 -0.04842 0.68455 0.00336 0.02315 -11.32 blue
0.09961 -0.05636 0.68531 0.00114 0.02314 -10.90 blue
-0.29114 -0.04751 0.75889 0.00144 0.02704 -12.70 red
0.08622 -0.05452 0.63066 0.00102 0.02131 4.20 blue
0.09209 -0.04556 0.71914 0.00090 0.02418 -9.46 blue
0.10085 -0.05495 0.71664 0.00093 0.02415 -9.83 blue
0.06982 0.00226 0.67873 0.00120 0.02273 -9.83 blue
0.01012 0.05873 0.79699 0.00140 0.02655 -10.01 blue
0.09819 -0.02980 0.67475 0.00083 0.02274 -9.55 blue
0.09843 -0.05023 0.66959 0.00130 0.02261 -11.62 red
0.08350 -0.01981 0.78540 0.00089 0.02625 -10.05 blue
-0.28341 -0.07614 0.77235 0.00132 0.02743 -9.92 blue
0.07035 -0.01890 0.67363 0.00108 0.02258 -9.74 blue
-0.28548 -0.06821 0.73290 0.00110 0.02623 -9.70 blue
0.03780 -0.03971 0.64925 0.00086 0.02172 -10.65 blue
0.04605 -0.04384 0.69956 0.00148 0.02339 -12.13 red
0.06870 -0.00477 0.69752 0.00094 0.02334 -9.33 blue
0.01946 -0.01365 0.75025 0.00134 0.02497 -12.77 red
0.07427 -0.04648 0.59712 0.00108 0.02015 -12.31 red
0.01730 -0.04159 0.71142 0.00164 0.02373 -12.69 red
0.01669 -0.04007 0.73066 0.00498 0.02436 -10.51 blue
-0.15097 -0.03001 0.65936 0.00119 0.02256 -9.97 blue
-0.16635 -0.00985 0.70246 0.00106 0.02403 -9.52 blue
-0.16333 -0.02395 0.54897 0.00084 0.01915 -9.15 blue
0.21653 0.03607 0.58865 0.00116 0.02096 -9.68 blue
-0.27746 -0.03996 0.76254 0.00262 0.02698 -10.95 blue
0.21171 0.05704 0.58383 0.00099 0.02081 -9.93 blue
0.01025 -0.00951 0.68882 0.00095 0.02295 -9.97 blue
-0.01019 0.00052 0.67648 0.00119 0.02254 -11.53 red
-0.29597 -0.01779 0.74821 0.00135 0.02673 -10.61 blue
-0.30247 -0.01463 0.75570 0.00128 0.02704 -10.23 blue
-0.07925 0.00500 0.64009 0.00129 0.02151 -9.64 blue
-0.13011 -0.00934 0.73328 0.00179 0.02478 -10.89 blue
-0.24469 0.01549 0.76328 0.00106 0.02663 -10.14 blue
-0.28210 -0.00843 0.76826 0.00108 0.02718 -10.22 blue
-0.28023 -0.01197 0.78538 0.00099 0.02768 -9.84 blue
0.04880 -0.08462 0.69248 0.00102 0.02329 4.10 blue
-0.30662 -0.00590 0.77436 0.00099 0.02765 -9.31 blue
-0.31226 -0.05766 0.73003 0.00140 0.02645 -12.00 red
0.05367 -0.08222 0.69935 0.00127 0.02351 -9.41 blue
-0.14967 -0.08248 0.67985 0.00095 0.02334 -10.93 blue
0.02148 -0.10053 0.76464 0.00130 0.02565 -10.39 blue
-0.00547 -0.10327 0.76039 0.00115 0.02551 -10.28 blue
0.04856 -0.06020 0.77707 0.00100 0.02595 4.34 blue
0.03742 -0.05069 0.71474 0.00103 0.02388 -9.47 blue
0.02386 -0.08183 0.75691 0.00112 0.02533 -9.85 blue
-0.08095 -0.09245 0.78129 0.00085 0.02628 -9.42 blue
0.03912 -0.05159 0.64581 0.00130 0.02164 -12.68 red
