NSAID RA DEC redshift mstars sfr sfr_err rvir log_sSFR color
481549 189.614640 29.436129 0.02389 8.58 0.23 0.00 0.82761 -9.22 blue
520210 174.206940 20.161332 0.02100 8.62 0.14 0.00 0.83760 -9.46 blue
511046 161.772478 22.135614 0.01956 9.39 0.18 0.00 1.09450 -10.13 blue
480619 187.717818 28.971587 0.02673 9.02 0.01 1.00 0.95776 -11.12 red
481880 191.119944 28.433141 0.02395 9.00 0.05 0.00 0.95286 -10.31 blue
481997 192.960005 27.360818 0.02152 9.29 0.00 1.00 1.05487 -12.73 red
671298 192.919510 28.053164 0.02066 9.42 20265202244276.04 -99.00 1.10431 3.89 blue
520219 174.118294 19.811447 0.02216 10.71 0.01 1.00 2.62723 -12.55 red
482426 194.007294 26.756639 0.01918 9.97 0.08 0.00 1.38594 -11.05 red
482476 194.294818 27.404917 0.02068 10.14 0.35 0.00 1.50885 -10.60 red
482498 193.903923 26.911626 0.01978 9.26 0.02 0.00 1.04395 -10.89 red
482697 194.673493 28.185431 0.02683 9.44 0.45 0.00 1.11219 -9.79 blue
481409 189.937315 27.826836 0.02234 9.06 0.24 0.00 0.97307 -9.69 blue
482723 194.703050 27.810437 0.01974 10.47 0.20 0.00 1.90655 -11.17 red
481447 190.851388 27.687163 0.02470 9.13 0.41 0.00 0.99705 -9.52 blue
672218 194.906199 28.166146 0.01908 9.54 0.00 1.00 1.15671 -13.11 red
481515 190.515524 29.666421 0.02407 9.05 0.07 0.00 0.96895 -10.21 blue
520608 174.277949 18.193929 0.02152 9.74 1.36 0.00 1.25198 -9.61 blue
482828 195.419021 27.548932 0.02168 9.08 23148770266504.82 -99.00 0.98145 4.28 blue
482911 194.329106 26.937628 0.02556 9.17 0.02 0.00 1.00839 -10.87 red
482986 194.277232 28.296586 0.02251 9.37 20895218218769.77 -99.00 1.08391 3.95 blue
483034 194.221427 27.929504 0.02041 10.04 0.10 0.00 1.42957 -11.04 red
483045 194.933935 28.176323 0.02771 9.43 39853874468425.95 -99.00 1.10496 4.17 blue
520851 172.424402 22.115435 0.02162 8.84 0.02 0.00 0.90237 -10.47 blue
483058 194.983388 28.034719 0.02719 10.71 0.35 0.00 2.60105 -11.16 red
483089 194.700637 28.018732 0.02362 9.27 0.28 0.00 1.04471 -9.82 blue
447276 206.654234 25.007652 0.02711 9.95 0.74 0.00 1.36511 -10.08 blue
511677 161.351974 21.653728 0.02441 9.41 0.28 0.00 1.09953 -9.97 blue
483136 195.026210 27.775764 0.02061 10.17 0.00 1.00 1.52965 -13.18 red
481711 192.175292 26.417290 0.02303 10.40 0.53 0.00 1.78488 -10.67 red
511800 161.705640 18.031083 0.01977 9.37 0.00 1.00 1.08677 -12.12 red
672624 195.553227 28.214852 0.02731 9.99 0.99 0.00 1.38964 -9.99 blue
483203 195.333316 27.961004 0.02627 9.31 46467010033289.34 -99.00 1.06083 4.35 blue
483312 195.648306 26.662260 0.02465 9.66 109529851762177.30 -99.00 1.20855 4.38 blue
483382 195.844878 27.935958 0.02010 10.02 0.13 0.00 1.41714 -10.91 red
483395 195.402173 27.707961 0.02639 9.65 0.02 0.00 1.20218 -11.38 red
483439 196.205726 28.269469 0.02271 9.87 0.04 0.00 1.32086 -11.23 red
483447 196.057831 27.560077 0.02314 9.11 0.03 0.00 0.98769 -10.60 red
482019 193.022746 27.596271 0.02673 10.66 840467383382276.88 -99.00 2.40235 4.26 blue
478363 182.121595 28.241684 0.02705 10.20 0.01 1.00 1.55541 -12.22 red
521315 176.503673 19.384435 0.02420 9.67 0.00 1.00 1.21262 -12.17 red
478446 183.083956 29.406790 0.02778 8.86 0.26 0.00 0.90507 -9.44 blue
521441 175.141994 18.852001 0.02710 8.93 0.00 1.00 0.92807 -11.33 red
521555 175.229700 20.324600 0.02202 9.87 0.03 0.00 1.32299 -11.38 red
512639 162.026773 23.954029 0.02541 10.35 0.82 0.00 1.71257 -10.43 blue
521618 175.576411 20.452401 0.01976 9.20 0.25 0.00 1.02199 -9.80 blue
482380 194.792627 26.720453 0.02446 9.01 0.16 0.00 0.95578 -9.80 blue
671913 194.380021 26.512168 0.02413 10.39 1.02 0.00 1.77922 -10.39 blue
521634 176.197712 19.876375 0.02608 10.54 0.01 0.00 2.04736 -12.40 red
478837 182.541558 26.424357 0.02108 9.41 56467924951651.88 -99.00 1.10024 4.35 blue
482465 194.327308 26.979578 0.02435 9.16 38609498838949.86 -99.00 1.00702 4.42 blue
482474 194.351485 27.497817 0.02448 11.19 1.50 0.00 6.55330 -11.01 red
479053 184.788934 28.976498 0.02622 9.18 0.00 1.00 1.01168 -11.72 red
479059 184.846016 28.989663 0.02583 9.54 0.77 0.00 1.15501 -9.66 blue
482620 193.674439 28.045984 0.02557 9.77 0.00 1.00 1.26410 -12.44 red
484649 203.958312 25.425078 0.02627 9.05 0.13 0.00 0.96574 -9.94 blue
479122 183.778843 29.019328 0.02478 9.22 0.40 0.00 1.02772 -9.62 blue
482744 194.934242 27.867675 0.02081 9.55 0.00 1.00 1.15925 -13.12 red
522382 176.709996 17.814226 0.02060 9.04 0.18 0.00 0.96644 -9.78 blue
482879 194.460685 27.643719 0.02272 9.32 0.01 0.00 1.06499 -11.24 red
482917 194.150133 26.904773 0.02633 9.60 0.04 0.00 1.17868 -11.03 red
482918 194.179998 26.741980 0.02318 9.74 0.03 0.00 1.24815 -11.24 red
479189 183.014866 29.417200 0.02265 9.52 0.64 0.00 1.14821 -9.72 blue
522496 176.355523 19.298089 0.02150 9.90 83374052785560.78 -99.00 1.33669 4.02 blue
522676 176.180946 20.319835 0.02440 9.27 0.03 0.00 1.04760 -10.78 red
483002 193.581386 28.091319 0.02249 10.06 0.06 0.00 1.43959 -11.31 red
672194 194.857572 28.186987 0.02576 9.65 0.00 1.00 1.20246 -12.67 red
522690 176.368907 20.323840 0.02130 9.00 32996870537431.89 -99.00 0.95188 4.52 blue
629575 194.806228 27.774602 0.02277 10.41 0.05 0.00 1.80413 -11.74 red
483192 195.270099 27.891753 0.01936 9.32 0.00 0.00 1.06880 -13.65 red
483414 195.899883 28.166950 0.02208 9.28 0.02 0.00 1.05013 -10.96 red
523105 177.956391 21.154141 0.02334 8.74 0.14 0.00 0.87133 -9.59 blue
523173 176.875557 21.821051 0.02767 9.32 0.04 0.00 1.06372 -10.74 red
512444 162.966387 22.238944 0.02585 10.57 0.99 0.00 2.11047 -10.57 red
512641 161.443167 24.179745 0.02122 8.72 0.02 1.00 0.86609 -10.46 blue
523997 178.450647 23.150660 0.02657 9.27 0.21 0.00 1.04487 -9.95 blue
667926 186.959747 26.993547 0.02378 10.90 0.02 1.00 3.67014 -12.55 red
480248 186.232388 26.816048 0.02457 8.69 0.01 1.00 0.85563 -10.51 red
480611 188.433634 29.628382 0.02657 9.01 0.21 0.00 0.95247 -9.69 blue
516122 168.138154 19.840545 0.02530 9.83 0.01 1.00 1.29587 -11.75 red
524730 178.176986 20.629407 0.02241 11.21 0.03 0.00 6.86351 -12.73 red
524811 178.482437 20.551248 0.02318 9.65 1.63 0.00 1.20647 -9.44 blue
524850 179.187005 20.693758 0.02551 9.64 0.01 1.00 1.19677 -11.88 red
484572 205.328772 26.105655 0.02774 9.20 0.68 0.00 1.01983 -9.37 blue
668783 188.922619 26.285847 0.02101 9.77 0.26 0.00 1.26856 -10.36 blue
513723 162.163343 21.739050 0.02456 9.78 4.90 0.00 1.26980 -9.09 blue
668038 187.261401 27.640790 0.02334 10.16 3.10 0.00 1.52384 -9.67 blue
481117 187.836436 27.528964 0.02403 9.01 0.05 0.00 0.95457 -10.30 blue
481229 190.075831 26.572934 0.02670 9.20 0.14 0.00 1.02002 -10.06 blue
516795 169.762053 23.187868 0.02277 9.43 0.28 0.00 1.10989 -9.99 blue
516841 169.465211 23.755262 0.02261 9.85 0.00 1.00 1.30992 -12.90 red
481247 189.981711 27.410595 0.02627 8.90 0.26 0.00 0.92027 -9.48 blue
516950 168.371101 23.313261 0.02076 8.18 0.01 1.00 0.72418 -10.37 blue
481410 189.833335 27.604690 0.02654 9.72 0.86 0.00 1.23774 -9.79 blue
481752 192.495826 27.152662 0.02618 9.89 0.05 0.00 1.33071 -11.17 red
515172 165.476312 20.851476 0.02106 9.15 0.01 1.00 1.00511 -11.31 red
482029 193.236319 28.812025 0.02061 8.73 0.08 0.00 0.87177 -9.83 blue
515406 166.720139 22.422290 0.02670 9.11 0.00 1.00 0.98770 -11.74 red
482114 192.125976 29.260173 0.02498 9.36 0.26 0.00 1.08136 -9.95 blue
626364 170.250648 21.336961 0.02110 10.41 2.14 0.00 1.80099 -10.08 blue
515750 167.464599 24.261759 0.02011 10.28 0.08 1.00 1.64399 -11.37 red
482402 194.419408 26.205276 0.02026 9.41 0.11 0.00 1.10386 -10.37 blue
482575 192.491152 27.822417 0.02307 11.01 577105614353109.12 -99.00 4.56633 3.75 blue
482669 194.450288 27.883065 0.01953 10.32 0.16 0.00 1.68722 -11.11 red
482698 194.590448 28.148779 0.02628 10.64 0.82 0.00 2.32401 -10.72 red
482705 194.606360 28.128956 0.02736 9.56 0.57 0.00 1.15961 -9.80 blue
482766 195.055983 28.053313 0.02716 9.01 0.00 1.00 0.95519 -12.52 red
482889 194.503168 27.453971 0.02562 9.67 0.04 0.00 1.21261 -11.02 red
482901 194.268085 27.525948 0.02770 9.87 0.09 0.00 1.31874 -10.91 red
518206 171.397006 24.026835 0.02397 9.31 0.40 0.00 1.06249 -9.71 blue
518210 171.179143 24.000861 0.02304 10.26 0.01 1.00 1.61578 -12.51 red
482974 193.302126 27.323040 0.02213 9.99 0.05 0.00 1.39649 -11.32 red
483098 194.733135 27.833445 0.02510 10.60 1.97 0.00 2.21391 -10.31 blue
483213 195.644976 27.949097 0.01928 10.04 0.09 0.00 1.43385 -11.11 red
483315 196.212736 25.839332 0.02424 9.96 0.08 0.00 1.37382 -11.08 red
518545 172.316262 18.750039 0.02072 9.27 0.37 0.00 1.04922 -9.71 blue
516945 168.398392 23.399842 0.02217 8.99 0.00 1.00 0.94978 -11.31 red
483415 196.042278 28.247983 0.01980 10.36 0.14 0.00 1.73605 -11.23 red
483760 199.745196 27.812103 0.02111 8.80 0.00 0.00 0.89176 -11.36 red
518115 172.023327 23.429241 0.02402 9.37 0.53 0.00 1.08512 -9.65 blue
518674 171.470057 18.598945 0.02053 10.54 0.13 0.00 2.06328 -11.44 red
519879 173.271048 24.687784 0.02344 9.46 0.14 0.00 1.12076 -10.33 blue
518796 171.201755 19.774265 0.02617 10.18 0.25 0.00 1.53334 -10.78 red
520234 174.399805 20.163972 0.02576 10.49 1.61 0.00 1.94060 -10.28 blue
520235 174.515927 19.861656 0.02068 9.52 0.37 0.00 1.14985 -9.96 blue
519464 172.682671 22.363539 0.02236 9.52 0.44 0.00 1.14598 -9.88 blue
520248 174.585785 20.433272 0.02408 9.97 0.06 0.00 1.38106 -11.22 red
498229 160.510149 26.431662 0.02141 8.76 0.00 1.00 0.87965 -11.46 red
520975 174.879241 22.492720 0.02283 9.93 0.80 0.00 1.35415 -10.03 blue
498862 162.147532 26.790896 0.02173 9.37 0.22 0.00 1.08634 -10.02 blue
498901 161.613779 26.591642 0.02046 9.14 0.31 0.00 1.00201 -9.65 blue
447249 207.061565 24.777720 0.02741 10.53 1.54 0.00 2.01925 -10.34 blue
520996 175.037315 22.552861 0.02350 8.61 0.08 0.00 0.83380 -9.68 blue
521259 175.061478 25.323701 0.02242 9.11 0.00 1.00 0.98938 -12.80 red
521494 174.062841 20.419603 0.02546 9.08 0.08 0.00 0.97723 -10.20 blue
662886 175.735462 19.965789 0.02429 9.70 0.54 0.00 1.22929 -9.97 blue
521312 176.440299 19.163828 0.02028 10.04 0.00 1.00 1.42929 -12.57 red
521619 175.497296 20.255374 0.02236 9.70 0.05 0.00 1.22837 -11.04 red
521651 176.066848 20.267821 0.02401 9.61 0.00 1.00 1.18552 -13.08 red
521684 176.274581 20.437883 0.02287 10.79 2.35 0.00 2.98227 -10.42 blue
521697 176.398459 21.304811 0.02329 9.63 0.22 0.00 1.19731 -10.30 blue
521562 175.804621 20.004806 0.02342 9.62 1.68 0.00 1.19176 -9.40 blue
521629 176.127317 20.076648 0.02241 10.64 0.17 0.00 2.35212 -11.42 red
521836 174.720777 21.772156 0.02280 8.65 0.17 0.00 0.84724 -9.42 blue
521857 174.339736 21.872828 0.02299 9.51 0.01 1.00 1.14399 -11.74 red
522268 174.904266 17.439194 0.02112 9.01 0.06 0.00 0.95759 -10.27 blue
522625 175.716515 19.949146 0.01931 9.14 0.12 0.00 1.00176 -10.06 blue
522632 176.699441 21.031872 0.02561 9.35 0.11 0.00 1.07712 -10.33 blue
522643 176.008992 19.949834 0.02080 11.26 0.74 0.00 7.54007 -11.39 red
522644 175.994602 19.991166 0.02121 9.21 0.00 0.00 1.02640 -11.55 red
522686 176.328452 20.292600 0.02350 9.27 0.16 0.00 1.04561 -10.06 blue
522468 176.945683 19.081934 0.02010 9.59 0.00 1.00 1.17729 -12.02 red
522751 177.577413 20.745677 0.02238 8.67 0.02 1.00 0.85131 -10.42 blue
522657 175.921543 19.886425 0.02116 9.59 0.00 1.00 1.17636 -12.95 red
522772 177.744408 20.886794 0.02693 9.27 0.33 0.00 1.04437 -9.75 blue
523141 177.704081 22.126731 0.02394 9.99 0.00 1.00 1.39408 -12.47 red
523151 177.182891 21.190005 0.02265 9.82 0.48 0.00 1.29386 -10.14 blue
523309 175.879700 23.011506 0.02309 10.14 3.66 0.00 1.50218 -9.57 blue
523313 175.937473 22.803456 0.02281 9.11 0.17 0.00 0.98856 -9.89 blue
523441 178.076618 23.149079 0.02340 9.17 0.67 0.00 1.00953 -9.34 blue
523447 178.229046 23.110429 0.02252 9.31 0.78 0.00 1.06163 -9.42 blue
523801 179.285085 21.528245 0.02517 9.08 1.19 0.00 0.97638 -9.00 blue
523909 177.588975 21.325861 0.02262 9.28 0.64 0.00 1.04976 -9.47 blue
523937 177.496359 21.304424 0.02644 9.85 0.01 1.00 1.30347 -11.98 red
523825 179.050285 21.394292 0.02547 10.26 0.83 0.00 1.60988 -10.34 blue
524201 179.058592 24.244657 0.02212 8.38 0.33 0.00 0.77305 -8.86 blue
524302 178.177492 23.704388 0.02198 9.70 0.00 1.00 1.22796 -12.44 red
473141 166.873596 26.065410 0.02153 9.03 0.17 0.00 0.96357 -9.80 blue
524414 178.622542 25.149814 0.02077 8.33 0.11 0.00 0.76237 -9.30 blue
498681 162.621632 26.342853 0.02058 10.31 0.61 0.00 1.66798 -10.52 red
498713 163.720554 26.532209 0.02174 8.76 0.26 0.00 0.87736 -9.34 blue
472703 166.710522 27.285850 0.02127 8.93 0.68 0.00 0.92988 -9.09 blue
498154 161.170526 25.898894 0.02114 9.34 0.00 1.00 1.07225 -12.17 red
473733 169.513794 29.356527 0.02366 8.55 0.33 0.00 0.81755 -9.03 blue
476878 179.612350 27.075771 0.02158 8.72 0.24 0.00 0.86850 -9.34 blue
475457 172.835179 28.201271 0.02313 10.31 0.89 0.00 1.67012 -10.36 blue
475460 173.205558 27.451867 0.02094 8.88 0.00 1.00 0.91446 -11.77 red
537982 182.096039 17.330264 0.02242 9.92 0.79 0.00 1.35007 -10.02 blue
538061 183.496355 17.548993 0.02000 10.25 0.86 0.00 1.60416 -10.31 blue
475875 174.620986 28.587114 0.02354 9.82 0.05 0.00 1.28878 -11.08 red
477859 179.542121 26.453119 0.02305 9.93 0.00 1.00 1.35503 -12.99 red
667171 185.196748 17.016036 0.02585 10.56 4.81 0.00 2.09637 -9.88 blue
479487 185.950715 27.394260 0.02450 10.57 0.79 0.00 2.12857 -10.68 red
480270 185.926294 27.388374 0.02502 9.52 1.06 0.00 1.14584 -9.50 blue
424755 199.992990 28.247050 0.02270 10.24 2.00 0.00 1.60043 -9.94 blue
481174 189.201436 27.548946 0.02449 10.34 0.90 0.00 1.70593 -10.38 blue
481231 190.379618 27.243108 0.02462 9.24 0.00 1.00 1.03538 -11.55 red
426932 197.698191 28.995244 0.02501 8.65 0.15 0.00 0.84652 -9.49 blue
673077 196.355260 29.296482 0.02355 10.54 0.13 0.00 2.04307 -11.41 red
499164 163.423639 27.178786 0.02139 9.54 0.01 1.00 1.15671 -11.69 red
479076 184.058826 28.762606 0.02620 10.53 2.11 0.00 2.02877 -10.21 blue
541310 203.504878 17.928125 0.02680 9.29 0.34 0.00 1.05177 -9.75 blue
628719 189.835792 28.913155 0.02492 9.50 0.13 0.00 1.13673 -10.38 blue
427116 197.280349 29.830987 0.02311 9.49 0.18 0.00 1.13559 -10.23 blue
481810 191.380944 26.392647 0.02586 9.32 0.03 0.00 1.06196 -10.83 red
479749 184.932855 28.862821 0.02550 10.49 1.73 0.00 1.93413 -10.25 blue
479800 185.715346 28.353347 0.02744 9.38 1.22 0.00 1.08797 -9.30 blue
511067 161.243739 21.735558 0.02006 8.65 0.05 0.00 0.84882 -9.99 blue
481867 190.092999 27.450900 0.02446 9.33 20401324208689.39 -99.00 1.06823 3.98 blue
511373 161.179095 24.207158 0.02039 9.04 0.01 1.00 0.96575 -10.91 red
541804 179.722592 20.961623 0.02452 8.93 0.01 1.00 0.92883 -11.11 red
481981 192.445437 27.640760 0.02351 9.22 0.00 1.00 1.02761 -12.78 red
671166 192.616980 27.434899 0.02139 10.56 0.01 1.00 2.11440 -12.62 red
541885 180.471769 20.187508 0.02373 9.70 0.56 0.00 1.22915 -9.95 blue
427756 194.941114 29.896302 0.02176 9.13 22514809729261.63 -99.00 0.99761 4.22 blue
482124 192.315478 28.497584 0.02441 8.74 0.18 0.00 0.87125 -9.47 blue
511638 161.124399 21.715374 0.01933 10.74 0.42 0.00 2.75565 -11.12 red
538009 182.855650 18.496164 0.02546 8.57 0.16 0.00 0.82388 -9.36 blue
426930 197.273241 28.490859 0.02578 9.78 0.08 0.00 1.26769 -10.87 red
427009 196.243223 29.194610 0.01903 8.90 0.05 0.00 0.92160 -10.24 blue
673138 196.498495 29.278819 0.02642 10.67 0.35 0.00 2.42287 -11.12 red
497946 162.750329 25.172106 0.02077 9.99 0.00 1.00 1.39514 -12.92 red
482393 195.026190 27.300729 0.02625 10.11 0.98 0.00 1.47608 -10.12 blue
427192 198.913884 29.610835 0.02174 9.66 0.20 0.00 1.21021 -10.36 blue
482590 193.637329 28.376795 0.02336 10.62 0.26 0.00 2.25585 -11.20 red
482631 194.059414 27.815590 0.02222 9.19 0.02 0.00 1.01876 -10.80 red
629654 195.018224 28.155191 0.02192 9.38 0.30 0.00 1.08769 -9.90 blue
539048 189.849792 18.365512 0.02226 8.85 0.59 0.00 0.90424 -9.07 blue
418772 204.408839 28.802627 0.02672 9.75 0.02 1.00 1.24965 -11.56 red
482912 194.116070 26.987425 0.02150 10.94 1.36 0.00 3.96264 -10.80 red
427477 196.522960 28.592954 0.02644 10.63 0.35 0.00 2.28113 -11.08 red
482921 193.860704 27.604054 0.02262 9.47 0.04 0.00 1.12439 -10.82 red
427521 195.659005 28.501949 0.01922 9.59 0.02 0.00 1.17854 -11.25 red
427538 195.094625 28.574470 0.02159 9.43 37976851448150.90 -99.00 1.11032 4.15 blue
427604 194.523424 29.017353 0.02568 9.60 0.02 0.00 1.17907 -11.23 red
483024 194.766243 28.123731 0.02645 11.00 0.67 0.00 4.46640 -11.17 red
480872 189.327738 26.552949 0.02190 9.06 59665600115436.73 -99.00 0.97281 4.72 blue
483066 194.568901 27.802578 0.01899 9.16 0.01 0.00 1.01066 -11.29 red
672438 195.287655 28.359783 0.02301 10.16 0.15 0.00 1.51800 -10.98 red
483181 195.542857 28.191825 0.01914 9.94 0.09 0.00 1.36209 -10.98 red
480919 188.926663 26.909129 0.02635 10.08 0.36 0.00 1.45774 -10.53 red
672443 195.294615 27.802885 0.02232 10.20 0.06 0.00 1.55822 -11.40 red
483367 195.099646 27.286872 0.02424 9.14 21186631114967.13 -99.00 0.99938 4.19 blue
480941 188.374957 26.779702 0.02306 9.22 0.30 0.00 1.02745 -9.74 blue
499280 163.957970 29.521568 0.02170 9.00 0.20 0.00 0.95465 -9.71 blue
483430 196.302144 28.152431 0.02173 9.67 0.06 0.00 1.21486 -10.89 red
481061 186.960621 27.380700 0.02555 9.68 0.01 1.00 1.21624 -11.80 red
419576 161.746732 29.969542 0.02109 8.96 0.01 1.00 0.93972 -11.16 red
481289 189.153786 26.234635 0.02279 9.89 0.06 0.00 1.32868 -11.11 red
483740 199.353814 27.750191 0.02345 8.66 0.09 0.00 0.85026 -9.73 blue
514477 164.114975 24.569091 0.02148 8.64 0.00 1.00 0.84452 -11.18 red
481569 188.602618 29.295225 0.02623 8.86 0.16 0.00 0.90562 -9.65 blue
481725 192.962676 27.118366 0.02748 9.61 0.03 0.00 1.18205 -11.13 red
515472 167.334426 22.745719 0.02190 8.81 0.03 0.00 0.89217 -10.29 blue
515487 167.160421 22.636072 0.02382 7.94 0.20 0.00 0.66985 -8.65 blue
481895 191.401041 28.119632 0.02269 10.17 0.31 0.00 1.53308 -10.68 red
482005 192.859021 27.421263 0.02440 10.57 0.00 1.00 2.12265 -13.09 red
516347 167.004240 17.299689 0.02408 8.71 0.05 0.00 0.86289 -10.03 blue
541859 180.325467 20.196659 0.02409 8.98 0.01 1.00 0.94620 -11.25 red
671256 192.824709 27.106147 0.01884 10.35 0.38 0.00 1.72030 -10.76 red
665244 181.004125 20.337425 0.02275 10.34 1.87 0.00 1.70689 -10.07 blue
541933 181.180709 20.393017 0.02414 10.17 0.00 1.00 1.52987 -12.65 red
516807 169.635608 23.469108 0.02267 10.68 0.01 1.00 2.46773 -12.96 red
482668 194.468029 27.739631 0.02310 9.11 0.00 0.00 0.98794 -12.25 red
482686 194.540431 27.549444 0.02327 9.66 0.04 0.00 1.20742 -11.07 red
545506 203.281701 18.365906 0.02319 9.12 0.32 0.00 0.99237 -9.61 blue
482765 195.033308 28.078581 0.02414 10.39 0.22 0.00 1.77038 -11.04 red
482843 194.905635 27.336058 0.02326 9.65 0.00 1.00 1.20698 -13.15 red
542021 182.825098 19.040637 0.02590 9.33 0.24 0.00 1.06762 -9.96 blue
516938 168.096446 23.169182 0.02291 9.58 0.00 1.00 1.17357 -12.32 red
672009 194.585531 27.429359 0.02516 9.42 0.17 0.00 1.10207 -10.18 blue
542142 180.848151 19.774404 0.02338 9.45 0.01 1.00 1.11836 -11.71 red
542173 180.730181 20.202136 0.02427 9.64 0.65 0.00 1.19779 -9.82 blue
482931 193.934483 27.716589 0.02388 9.61 0.04 0.00 1.18668 -11.02 red
482965 193.475872 26.966382 0.02063 10.03 0.02 0.00 1.42269 -11.75 red
542190 181.034793 20.391043 0.02242 9.96 0.01 0.00 1.37215 -12.00 red
483097 194.790172 27.867393 0.02306 9.65 0.02 0.00 1.20596 -11.45 red
483111 194.798123 28.009257 0.02300 9.35 0.14 0.00 1.07739 -10.22 blue
629625 194.934184 27.958437 0.02303 10.00 0.00 1.00 1.39981 -12.66 red
545952 205.000574 19.433893 0.02666 9.67 0.13 0.00 1.21417 -10.57 red
546008 206.065287 19.566662 0.02692 10.65 0.24 0.00 2.36699 -11.27 red
483282 196.454555 26.431012 0.01987 9.37 0.00 1.00 1.08592 -12.76 red
483293 196.218172 26.919088 0.02311 9.92 -17690648809593.63 -99.00 1.35104 nan blue
483354 195.390970 27.911162 0.02189 9.47 0.01 0.00 1.12403 -11.40 red
483477 196.654401 28.234754 0.02133 8.79 0.08 0.00 0.88932 -9.88 blue
664687 179.759689 21.808196 0.02152 10.80 4.10 0.00 3.07023 -10.19 blue
474644 169.772048 26.530227 0.02655 8.97 0.03 0.00 0.93975 -10.52 red
546399 183.188235 21.562954 0.02370 9.28 0.41 0.00 1.04959 -9.67 blue
546634 182.253136 22.688127 0.02264 9.41 0.79 0.00 1.09949 -9.51 blue
483759 199.866721 27.748986 0.02324 9.82 0.61 0.00 1.28881 -10.03 blue
546676 183.145714 22.784711 0.02227 10.35 2.81 0.00 1.72148 -9.90 blue
484155 204.281006 25.991672 0.02615 9.19 0.10 0.00 1.01670 -10.21 blue
484276 202.511632 25.782833 0.02502 8.91 0.15 0.00 0.92325 -9.75 blue
484524 205.697965 25.889522 0.02678 9.38 0.50 0.00 1.08539 -9.68 blue
519514 173.154193 22.286537 0.02559 8.98 0.08 0.00 0.94463 -10.08 blue
547667 191.329056 21.535718 0.02248 9.62 0.01 1.00 1.19202 -11.74 red
475958 173.538965 28.595029 0.02309 9.95 0.01 1.00 1.36536 -12.19 red
520842 172.836552 22.738183 0.02084 8.93 21736226129693.68 -99.00 0.92995 4.41 blue
521677 176.079175 20.303595 0.02547 9.90 0.04 0.00 1.33477 -11.28 red
663192 176.374762 19.444697 0.02127 10.62 0.56 0.00 2.27673 -10.87 red
522710 176.724109 20.331809 0.02186 8.83 0.00 1.00 0.89820 -11.40 red
549968 182.258399 24.954907 0.02243 10.26 0.01 1.00 1.61781 -12.14 red
550129 181.822109 25.263615 0.02247 9.82 0.00 1.00 1.29275 -12.97 red
522937 175.758524 23.944420 0.02301 10.60 0.89 0.00 2.21306 -10.65 red
550140 181.992732 25.321169 0.02190 10.24 0.42 0.00 1.59920 -10.62 red
550165 182.278997 25.236988 0.02163 10.10 0.00 1.00 1.47477 -13.01 red
523075 178.094864 25.082802 0.02237 9.35 1.43 0.00 1.07697 -9.19 blue
666546 184.037666 28.129675 0.02707 10.58 4.99 0.00 2.14361 -9.88 blue
550247 185.232855 24.668564 0.02451 10.38 0.02 1.00 1.75479 -11.99 red
523157 177.287451 21.210658 0.02445 9.01 0.03 0.00 0.95642 -10.61 red
550312 183.870382 24.092432 0.02307 10.40 1.28 0.00 1.79286 -10.30 blue
541287 203.250717 17.163579 0.02383 9.08 0.01 1.00 0.97840 -11.27 red
550344 183.652899 24.300830 0.02089 10.04 1.18 0.00 1.43181 -9.97 blue
550386 182.688190 25.844208 0.02090 9.48 0.75 0.00 1.13269 -9.61 blue
550484 184.451492 26.030728 0.02544 10.75 4.29 0.00 2.78358 -10.12 blue
523640 178.183912 18.614202 0.02628 9.90 0.75 0.00 1.33631 -10.03 blue
546908 183.514521 21.996417 0.02296 8.96 0.22 0.00 0.94043 -9.62 blue
523838 178.608659 21.446986 0.02599 10.30 0.01 1.00 1.66084 -12.24 red
546974 183.840045 22.635022 0.02426 8.98 0.08 0.00 0.94658 -10.09 blue
546989 184.315523 23.536776 0.02101 8.95 20607911756456.45 -99.00 0.93642 4.37 blue
479795 185.642840 27.809063 0.02304 8.84 0.57 0.00 0.90274 -9.08 blue
667003 184.806003 22.431469 0.02230 10.24 8.03 0.00 1.59421 -9.33 blue
547474 187.349949 22.363544 0.02265 8.71 0.19 0.00 0.86511 -9.43 blue
541899 180.951064 20.416337 0.02132 9.79 1.62 0.00 1.27774 -9.58 blue
541909 181.025710 20.235078 0.02106 11.09 1.76 0.00 5.43424 -10.85 red
541929 181.398776 20.202635 0.02346 9.36 0.26 0.00 1.08140 -9.95 blue
547645 191.504190 21.147276 0.02251 8.51 0.16 0.00 0.80919 -9.32 blue
524723 178.316591 20.631279 0.02164 9.08 0.25 0.00 0.97955 -9.68 blue
542047 182.512697 19.081440 0.02544 9.12 0.28 0.00 0.99213 -9.68 blue
524785 178.113066 20.217472 0.02193 8.98 0.01 0.00 0.94566 -10.95 red
547713 190.471080 22.348811 0.02321 9.66 0.26 0.00 1.20837 -10.24 blue
524794 178.460245 20.451560 0.02305 8.62 0.46 0.00 0.83673 -8.95 blue
542224 181.366344 20.308762 0.02436 10.77 4.21 0.00 2.88800 -10.15 blue
514352 165.474363 23.582520 0.02164 8.66 0.11 0.00 0.85055 -9.62 blue
480470 185.960790 28.199497 0.02602 10.51 2.22 0.00 1.97057 -10.16 blue
547795 191.288716 23.039027 0.02268 9.63 0.60 0.00 1.19630 -9.86 blue
