NSAID x y z rvir redshift log_sSFR color
482587 -0.09936 0.05000 0.73420 1.15020 0.02470 -10.82 red
475395 0.12893 0.04515 0.66824 1.32718 0.02272 -9.88 blue
479982 0.00276 0.05719 0.75948 0.98512 0.02533 -9.10 blue
482689 -0.08638 0.03425 0.56565 0.94540 0.01915 -12.90 red
482894 -0.08936 0.03231 0.59580 1.04690 0.02014 -11.35 red
484077 -0.18411 0.03381 0.67962 1.30212 0.02347 -9.28 blue
482929 -0.09855 0.03853 0.67502 1.39174 0.02276 -11.26 red
482985 -0.09045 0.03500 0.67995 0.99894 0.02288 4.30 blue
484258 -0.21664 0.02592 0.73950 0.81008 0.02563 -9.27 blue
483055 -0.10621 0.04380 0.66861 1.11760 0.02260 3.97 blue
672301 -0.09058 0.03600 0.56399 1.49903 0.01912 -10.79 red
480356 -0.00286 0.05072 0.79661 2.44788 0.02652 -10.95 red
479051 0.00076 0.05133 0.74180 0.94655 0.02474 -10.05 blue
483674 -0.14720 0.04775 0.68500 1.00301 0.02339 -12.04 red
480903 -0.05276 0.03252 0.76379 0.93296 0.02548 -11.08 red
519256 0.12553 -0.03687 0.60849 0.89379 0.02077 -9.72 blue
480908 -0.04035 0.02043 0.72515 2.52380 0.02418 -12.63 red
519332 0.13465 -0.03217 0.63973 1.03753 0.02182 -9.86 blue
479780 -0.00460 0.05450 0.83424 1.08119 0.02775 4.10 blue
479790 -0.01296 0.04108 0.78639 1.57420 0.02617 -10.29 blue
519712 0.13213 -0.00510 0.63172 1.02585 0.02152 -9.66 blue
481236 -0.06146 0.02196 0.78032 0.98642 0.02602 -9.85 blue
479991 0.00057 0.06435 0.79978 1.23680 0.02665 -9.91 blue
481256 -0.05626 0.02969 0.70353 2.43599 0.02352 4.18 blue
481283 -0.04977 0.02963 0.73145 0.93431 0.02442 -11.57 red
484663 -0.25166 0.04912 0.79352 1.01653 0.02768 -10.45 blue
481342 -0.04106 0.03792 0.69212 1.70107 0.02313 -10.75 red
481390 -0.05823 0.04768 0.75217 1.34720 0.02514 -9.63 blue
481546 -0.05526 0.06029 0.69878 0.98411 0.02343 -10.32 blue
481549 -0.05321 0.05922 0.71335 0.82761 0.02389 -9.22 blue
520210 0.10793 -0.04651 0.61834 0.83760 0.02100 -9.46 blue
511046 0.21166 -0.00900 0.54614 1.09450 0.01956 -10.13 blue
480619 -0.03667 0.05922 0.80166 0.95776 0.02673 -11.12 red
481880 -0.07038 0.04749 0.71435 0.95286 0.02395 -10.31 blue
481997 -0.08201 0.03153 0.63922 1.05487 0.02152 -12.73 red
671298 -0.07781 0.03769 0.61306 1.10431 0.02066 3.89 blue
520219 0.11518 -0.05308 0.65250 2.62723 0.02216 -12.55 red
482426 -0.08262 0.02262 0.56764 1.38594 0.01918 -11.05 red
482476 -0.09140 0.03159 0.61211 1.50885 0.02068 -10.60 red
482498 -0.08420 0.02487 0.58584 1.04395 0.01978 -10.89 red
482697 -0.12291 0.05247 0.79654 1.11219 0.02683 -9.79 blue
481409 -0.05379 0.03666 0.66719 0.97307 0.02234 -9.69 blue
482723 -0.09056 0.03458 0.58332 1.90655 0.01974 -11.17 red
481447 -0.07010 0.03924 0.73822 0.99705 0.02470 -9.52 blue
672218 -0.08896 0.03707 0.56307 1.15671 0.01908 -13.11 red
481515 -0.06332 0.06295 0.71764 0.96895 0.02407 -10.21 blue
520608 0.11124 -0.06974 0.63182 1.25198 0.02152 -9.61 blue
482828 -0.10689 0.03560 0.64027 0.98145 0.02168 4.28 blue
482911 -0.11427 0.03297 0.75958 1.00839 0.02556 -10.87 red
482986 -0.09863 0.04489 0.66676 1.08391 0.02251 3.95 blue
483034 -0.08908 0.03670 0.60391 1.42957 0.02041 -11.04 red
483045 -0.13035 0.05435 0.82283 1.10496 0.02771 4.17 blue
520851 0.12805 -0.02435 0.63518 0.90237 0.02162 -10.47 blue
483058 -0.12862 0.05133 0.80696 2.60105 0.02719 -11.16 red
483089 -0.10840 0.04405 0.69963 1.04471 0.02362 -9.82 blue
447276 -0.27623 0.02568 0.76783 1.36511 0.02711 -10.08 blue
511677 0.27059 -0.01654 0.68174 1.09953 0.02441 -9.97 blue
483136 -0.09765 0.03597 0.60874 1.52965 0.02061 -13.18 red
481711 -0.08021 0.02195 0.68633 1.78488 0.02303 -10.67 red
511800 0.22024 -0.05078 0.54730 1.08677 0.01977 -12.12 red
672624 -0.13607 0.05469 0.80931 1.38964 0.02731 -9.99 blue
483203 -0.12844 0.04886 0.77838 1.06083 0.02627 4.35 blue
483312 -0.12542 0.02937 0.72979 1.20855 0.02465 4.38 blue
483382 -0.10252 0.03733 0.59207 1.41714 0.02010 -10.91 red
483395 -0.13020 0.04568 0.78219 1.20218 0.02639 -11.38 red
483439 -0.11940 0.04652 0.66940 1.32086 0.02271 -11.23 red
483447 -0.12094 0.03873 0.68294 0.98769 0.02314 -10.60 red
482019 -0.10284 0.04267 0.79698 2.40235 0.02673 4.26 blue
478363 0.03268 0.04950 0.81234 1.55541 0.02705 -12.22 red
521315 0.09818 -0.06541 0.71758 1.21262 0.02420 -12.17 red
478446 0.02097 0.06765 0.83398 0.90507 0.02778 -9.44 blue
521441 0.12864 -0.07974 0.80176 0.92807 0.02710 -11.33 red
521555 0.10226 -0.04775 0.65087 1.32299 0.02202 -11.38 red
512639 0.26952 0.01167 0.71486 1.71257 0.02541 -10.43 blue
521618 0.08822 -0.04168 0.58363 1.02199 0.01976 -9.80 blue
482380 -0.11470 0.02913 0.72551 0.95578 0.02446 -9.80 blue
671913 -0.10873 0.02577 0.71636 1.77922 0.02413 -10.39 blue
521634 0.10951 -0.06364 0.77437 2.04736 0.02608 -12.40 red
478837 0.02163 0.01831 0.63131 1.10024 0.02108 4.35 blue
482465 -0.10869 0.03191 0.72285 1.00702 0.02435 4.42 blue
482474 -0.10905 0.03874 0.72652 6.55330 0.02448 -11.01 red
479053 -0.00069 0.05776 0.78706 1.01168 0.02622 -11.72 red
479059 -0.00135 0.05706 0.77505 1.15501 0.02583 -9.66 blue
482620 -0.10550 0.04728 0.76026 1.26410 0.02557 -12.44 red
484649 -0.23508 0.02560 0.75422 0.96574 0.02627 -9.94 blue
479122 0.01084 0.05512 0.74289 1.02772 0.02478 -9.62 blue
482744 -0.09766 0.03726 0.61488 1.15925 0.02081 -13.12 red
522382 0.08203 -0.07246 0.60765 0.96644 0.02060 -9.78 blue
482879 -0.10208 0.03772 0.67318 1.06499 0.02272 -11.24 red
482917 -0.11565 0.03339 0.78335 1.17868 0.02633 -11.03 red
482918 -0.10201 0.02736 0.68778 1.24815 0.02318 -11.24 red
479189 0.01774 0.05507 0.67726 1.14821 0.02265 -9.72 blue
522496 0.08864 -0.05886 0.63584 1.33669 0.02150 4.02 blue
522676 0.10223 -0.05380 0.72401 1.04760 0.02440 -10.78 red
483002 -0.09161 0.04197 0.66744 1.43959 0.02249 -11.31 red
672194 -0.12010 0.05053 0.76403 1.20246 0.02576 -12.67 red
522690 0.08709 -0.04694 0.63082 0.95188 0.02130 4.52 blue
629575 -0.10577 0.03962 0.67398 1.80413 0.02277 -11.74 red
483192 -0.09367 0.03508 0.57079 1.06880 0.01936 -13.65 red
483414 -0.11309 0.04377 0.65115 1.05013 0.02208 -10.96 red
523105 0.07711 -0.04240 0.69524 0.87133 0.02334 -9.59 blue
523173 0.10578 -0.03998 0.82589 1.06372 0.02767 -10.74 red
512444 0.26697 -0.01296 0.73045 2.11047 0.02585 -10.57 red
512641 0.22942 0.01316 0.59311 0.86609 0.02122 -10.46 blue
523997 0.08046 -0.02088 0.79544 1.04487 0.02657 -9.95 blue
667926 -0.02475 0.02780 0.71343 3.67014 0.02378 -12.55 red
480248 -0.01726 0.02634 0.73787 0.85563 0.02457 -10.51 red
480611 -0.04489 0.06822 0.79566 0.95247 0.02657 -9.69 blue
516122 0.20440 -0.05301 0.73101 1.29587 0.02530 -11.75 red
524730 0.07185 -0.04694 0.66701 6.86351 0.02241 -12.73 red
524811 0.07095 -0.04970 0.69067 1.20647 0.02318 -9.44 blue
524850 0.06934 -0.05325 0.76216 1.19677 0.02551 -11.88 red
484572 -0.26403 0.03945 0.79201 1.01983 0.02774 -9.37 blue
668783 -0.04127 0.01719 0.62830 1.26856 0.02101 -10.36 blue
513723 0.26314 -0.01714 0.68942 1.26980 0.02456 -9.09 blue
668038 -0.02740 0.03524 0.69940 1.52384 0.02334 -9.67 blue
481117 -0.03467 0.03503 0.72025 0.95457 0.02403 -10.30 blue
481229 -0.06696 0.02647 0.80063 1.02002 0.02670 -10.06 blue
516795 0.16232 -0.01005 0.66397 1.10989 0.02277 -9.99 blue
516841 0.16353 -0.00294 0.65855 1.30992 0.02261 -12.90 red
481247 -0.06422 0.03753 0.78715 0.92027 0.02627 -9.48 blue
516950 0.16093 -0.00622 0.60090 0.72418 0.02076 -10.37 blue
481410 -0.06296 0.04056 0.79546 1.23774 0.02654 -9.79 blue
481752 -0.09471 0.03532 0.78139 1.33071 0.02618 -11.17 red
515172 0.19452 -0.02941 0.59974 1.00511 0.02106 -11.31 red
482029 -0.08004 0.04593 0.61076 0.87177 0.02061 -9.83 blue
515406 0.22975 -0.01780 0.77003 0.98770 0.02670 -11.74 red
482114 -0.08431 0.06095 0.74368 1.08136 0.02498 -9.95 blue
626364 0.14735 -0.03014 0.61447 1.80099 0.02110 -10.08 blue
515750 0.16304 0.00493 0.57997 1.64399 0.02011 -11.37 red
482402 -0.09165 0.01836 0.59978 1.10386 0.02026 -10.37 blue
482575 -0.08272 0.03913 0.68669 4.56633 0.02307 3.75 blue
482669 -0.08727 0.03478 0.57727 1.68722 0.01953 -11.11 red
482698 -0.11938 0.05079 0.78009 2.32401 0.02628 -10.72 red
482705 -0.12464 0.05266 0.81295 1.15961 0.02736 -9.80 blue
482766 -0.12936 0.05161 0.80599 0.95519 0.02716 -12.52 red
482889 -0.11604 0.04011 0.76065 1.21261 0.02562 -11.02 red
482901 -0.12262 0.04428 0.82435 1.31874 0.02770 -10.91 red
518206 0.15172 -0.00203 0.70403 1.06249 0.02397 -9.71 blue
518210 0.14807 -0.00202 0.67562 1.61578 0.02304 -12.51 red
482974 -0.08790 0.03222 0.65727 1.39649 0.02213 -11.32 red
483098 -0.11592 0.04447 0.74451 2.21391 0.02510 -10.31 blue
483213 -0.09654 0.03578 0.56801 1.43385 0.01928 -11.11 red
483315 -0.13048 0.01897 0.71633 1.37382 0.02424 -11.08 red
518545 0.12643 -0.05946 0.60505 1.04922 0.02072 -9.71 blue
516945 0.17169 -0.00569 0.64265 0.94978 0.02217 -11.31 red
483415 -0.10245 0.04013 0.58272 1.73605 0.01980 -11.23 red
483760 -0.14502 0.04150 0.61472 0.89176 0.02111 -11.36 red
518115 0.14568 -0.01021 0.70677 1.08512 0.02402 -9.65 blue
518674 0.13376 -0.05972 0.59753 2.06328 0.02053 -11.44 red
519879 0.12706 0.00422 0.69222 1.12076 0.02344 -10.33 blue
518796 0.17336 -0.06008 0.76573 1.53334 0.02617 -10.78 red
520234 0.13045 -0.05741 0.76161 1.94060 0.02576 -10.28 blue
520235 0.10341 -0.04927 0.60924 1.14985 0.02068 -9.96 blue
519464 0.12951 -0.02255 0.65787 1.14598 0.02236 -9.88 blue
520248 0.11945 -0.05039 0.71192 1.38106 0.02408 -11.22 red
498229 0.23582 0.03972 0.59569 0.87965 0.02141 -11.46 red
520975 0.10832 -0.02342 0.67613 1.35415 0.02283 -10.03 blue
498862 0.22341 0.04157 0.61078 1.08634 0.02173 -10.02 blue
498901 0.21523 0.03784 0.57274 1.00201 0.02046 -9.65 blue
447249 -0.28483 0.02354 0.77466 2.01925 0.02741 -10.34 blue
520996 0.10978 -0.02352 0.69690 0.83380 0.02350 -9.68 blue
521259 0.10217 0.01002 0.66503 0.98938 0.02242 -12.80 red
521494 0.13285 -0.05301 0.75223 0.97723 0.02546 -10.20 blue
662886 0.10728 -0.05771 0.71967 1.22929 0.02429 -9.97 blue
521312 0.08276 -0.05694 0.59921 1.42929 0.02028 -12.57 red
521619 0.10102 -0.04951 0.66150 1.22837 0.02236 -11.04 red
521651 0.10196 -0.05351 0.71218 1.18552 0.02401 -13.08 red
521684 0.09462 -0.04904 0.67824 2.98227 0.02287 -10.42 blue
521697 0.09443 -0.03950 0.69183 1.19731 0.02329 -10.30 blue
521562 0.10257 -0.05519 0.69369 1.19176 0.02342 -9.40 blue
521629 0.09449 -0.05215 0.66373 2.35212 0.02241 -11.42 red
521836 0.11050 -0.03185 0.67471 0.84724 0.02280 -9.42 blue
521857 0.11552 -0.03059 0.67964 1.14399 0.02299 -11.74 red
522268 0.10308 -0.07716 0.61978 0.95759 0.02112 -10.27 blue
522625 0.08517 -0.04587 0.57006 1.00176 0.01931 -10.06 blue
522632 0.10048 -0.04740 0.76235 1.07712 0.02561 -10.33 blue
522643 0.08886 -0.04964 0.61494 7.54007 0.02080 -11.39 red
522644 0.09077 -0.05017 0.62735 1.02640 0.02121 -11.55 red
522686 0.09672 -0.05222 0.69703 1.04561 0.02350 -10.06 blue
522468 0.07711 -0.05759 0.59451 1.17729 0.02010 -12.02 red
522751 0.07822 -0.04519 0.66550 0.85131 0.02238 -10.42 blue
522657 0.09136 -0.05115 0.62560 1.17636 0.02116 -12.95 red
522772 0.09217 -0.05269 0.80396 1.04437 0.02693 -9.75 blue
523141 0.08153 -0.03119 0.71402 1.39408 0.02394 -12.47 red
523151 0.08327 -0.04026 0.67352 1.29386 0.02265 -10.14 blue
523309 0.09820 -0.01820 0.68607 1.50218 0.02309 -9.57 blue
523313 0.09650 -0.02050 0.67755 0.98856 0.02281 -9.89 blue
523441 0.07487 -0.01816 0.69838 1.00953 0.02340 -9.34 blue
523447 0.07041 -0.01801 0.67203 1.06163 0.02252 -9.42 blue
523801 0.06683 -0.04159 0.75272 0.97638 0.02517 -9.00 blue
523909 0.07863 -0.03884 0.67318 1.04976 0.02262 -9.47 blue
523937 0.09337 -0.04576 0.78890 1.30347 0.02644 -11.98 red
523825 0.07062 -0.04377 0.76162 1.60988 0.02547 -10.34 blue
524201 0.05982 -0.00495 0.66096 0.77305 0.02212 -8.86 blue
524302 0.06892 -0.01072 0.65567 1.22796 0.02198 -12.44 red
473141 0.17784 0.02620 0.62005 0.96357 0.02153 -9.80 blue
524414 0.05996 0.00537 0.61952 0.76237 0.02077 -9.30 blue
498681 0.20807 0.03387 0.57973 1.66798 0.02058 -10.52 red
498713 0.20919 0.03621 0.61658 0.87736 0.02174 -9.34 blue
472703 0.17533 0.03954 0.61185 0.92988 0.02127 -9.09 blue
498154 0.22793 0.03231 0.59058 1.07225 0.02114 -12.17 red
473733 0.16258 0.06581 0.68862 0.81755 0.02366 -9.03 blue
476878 0.05142 0.02690 0.64458 0.86850 0.02158 -9.34 blue
475457 0.12619 0.04697 0.68143 1.67012 0.02313 -10.36 blue
475460 0.11132 0.03398 0.61693 0.91446 0.02094 -11.77 red
537982 0.02954 -0.08694 0.66648 1.35007 0.02242 -10.02 blue
538061 0.01232 -0.07535 0.59425 1.60416 0.02000 -10.31 blue
475875 0.10896 0.05098 0.69653 1.28878 0.02354 -11.08 red
477859 0.05605 0.02128 0.68952 1.35503 0.02305 -12.99 red
667171 -0.00603 -0.10505 0.77062 2.09637 0.02585 -9.88 blue
479487 -0.01390 0.03365 0.73534 2.12857 0.02450 -10.68 red
480270 -0.01392 0.03431 0.75142 1.14584 0.02502 -9.50 blue
424755 -0.15798 0.05008 0.66084 1.60043 0.02270 -9.94 blue
481174 -0.05084 0.03639 0.73324 1.70593 0.02449 -10.38 blue
481231 -0.06473 0.03314 0.73628 1.03538 0.02462 -11.55 red
426932 -0.14757 0.06231 0.73468 0.84652 0.02501 -9.49 blue
673077 -0.12426 0.06100 0.69351 2.04307 0.02355 -11.41 red
499164 0.20733 0.04320 0.60540 1.15671 0.02139 -11.69 red
479076 0.00812 0.05478 0.78640 2.02877 0.02620 -10.21 blue
541310 -0.24705 -0.07913 0.76399 1.05177 0.02680 -9.75 blue
628719 -0.05834 0.05510 0.74489 1.13673 0.02492 -10.38 blue
427116 -0.13075 0.06711 0.67799 1.13559 0.02311 -10.23 blue
481810 -0.08069 0.02387 0.77343 1.06196 0.02586 -10.83 red
479749 -0.00236 0.05461 0.76499 1.93413 0.02550 -10.25 blue
479800 -0.01248 0.05157 0.82480 1.08797 0.02744 -9.30 blue
511067 0.22245 -0.01252 0.55803 0.84882 0.02006 -9.99 blue
481867 -0.06095 0.03546 0.73170 1.06823 0.02446 3.98 blue
511373 0.22268 0.01336 0.56880 0.96575 0.02039 -10.91 red
541804 0.06010 -0.04797 0.73300 0.92883 0.02452 -11.11 red
481981 -0.08397 0.03763 0.70018 1.02761 0.02351 -12.78 red
671166 -0.07808 0.03196 0.63567 2.11440 0.02139 -12.62 red
541885 0.04970 -0.05629 0.70880 1.22915 0.02373 -9.95 blue
427756 -0.10030 0.06197 0.64203 0.99761 0.02176 4.22 blue
482124 -0.08508 0.04993 0.72686 0.87125 0.02441 -9.47 blue
511638 0.21526 -0.01207 0.53691 2.75565 0.01933 -11.12 red
538009 0.02378 -0.08364 0.76081 0.82388 0.02546 -9.36 blue
426930 -0.14799 0.05701 0.75903 1.26769 0.02578 -10.87 red
427009 -0.09922 0.04804 0.55878 0.92160 0.01903 -10.24 blue
673138 -0.14143 0.06848 0.77943 2.42287 0.02642 -11.12 red
497946 0.21087 0.02143 0.58528 1.39514 0.02077 -12.92 red
482393 -0.12546 0.03949 0.77907 1.47608 0.02625 -10.12 blue
427192 -0.13890 0.06216 0.63408 1.21021 0.02174 -10.36 blue
482590 -0.09553 0.04713 0.69328 2.25585 0.02336 -11.20 red
482631 -0.09559 0.03859 0.65879 1.01876 0.02222 -10.80 red
629654 -0.10350 0.04262 0.64780 1.08769 0.02192 -9.90 blue
539048 -0.05655 -0.07355 0.66145 0.90424 0.02226 -9.07 blue
418772 -0.23733 0.07368 0.76499 1.24965 0.02672 -11.56 red
482912 -0.09366 0.02806 0.63714 3.96264 0.02150 -10.80 red
427477 -0.14279 0.05911 0.78069 2.28113 0.02644 -11.08 red
482921 -0.09543 0.03664 0.67101 1.12439 0.02262 -10.82 red
427521 -0.09584 0.04120 0.56579 1.17854 0.01922 -11.25 red
427538 -0.10226 0.04673 0.63752 1.11032 0.02159 4.15 blue
427604 -0.11486 0.06120 0.76133 1.17907 0.02568 -11.23 red
483024 -0.12234 0.05095 0.78504 4.46640 0.02645 -11.17 red
480872 -0.04708 0.02112 0.65485 0.97281 0.02190 4.72 blue
483066 -0.08592 0.03308 0.56103 1.01066 0.01899 -11.29 red
672438 -0.11137 0.04746 0.68019 1.51800 0.02301 -10.98 red
483181 -0.09471 0.03786 0.56372 1.36209 0.01914 -10.98 red
480919 -0.05173 0.03027 0.79078 1.45774 0.02635 -10.53 red
672443 -0.10861 0.03954 0.65975 1.55822 0.02232 -11.40 red
483367 -0.11651 0.03630 0.71814 0.99938 0.02424 4.19 blue
480941 -0.03926 0.02468 0.69063 1.02745 0.02306 -9.74 blue
499280 0.20084 0.06923 0.61509 0.95465 0.02170 -9.71 blue
483430 -0.11525 0.04324 0.63998 1.21486 0.02173 -10.89 red
481061 -0.02653 0.03509 0.76712 1.21624 0.02555 -11.80 red
419576 0.21393 0.07544 0.59031 0.93972 0.02109 -11.16 red
481289 -0.04732 0.01814 0.68231 1.32868 0.02279 -11.11 red
483740 -0.15730 0.04495 0.68483 0.85026 0.02345 -9.73 blue
514477 0.20626 0.01336 0.61002 0.84452 0.02148 -11.18 red
481569 -0.04648 0.06282 0.78559 0.90562 0.02623 -9.65 blue
481725 -0.10546 0.03696 0.82008 1.18205 0.02748 -11.13 red
515472 0.18110 -0.01169 0.63120 0.89217 0.02190 -10.29 blue
515487 0.19934 -0.01384 0.68693 0.66985 0.02382 -8.65 blue
481895 -0.06976 0.04139 0.67623 1.53308 0.02269 -10.68 red
482005 -0.09201 0.03654 0.72649 2.12265 0.02440 -13.09 red
516347 0.21031 -0.08042 0.68747 0.86289 0.02408 -10.03 blue
541859 0.05218 -0.05698 0.71957 0.94620 0.02409 -11.25 red
671256 -0.07064 0.02498 0.55870 1.72030 0.01884 -10.76 red
665244 0.04164 -0.05233 0.67971 1.70689 0.02275 -10.07 blue
541933 0.04211 -0.05492 0.72199 1.52987 0.02414 -12.65 red
516807 0.16256 -0.00653 0.66074 2.46773 0.02267 -12.96 red
482668 -0.10382 0.03953 0.68466 0.98794 0.02310 -12.25 red
482686 -0.10553 0.03756 0.68967 1.20742 0.02327 -11.07 red
545506 -0.21019 -0.06338 0.66064 0.99237 0.02319 -9.61 blue
482765 -0.11444 0.04607 0.71478 1.77038 0.02414 -11.04 red
482843 -0.10958 0.03524 0.68880 1.20698 0.02326 -13.15 red
542021 0.02451 -0.07775 0.77498 1.06762 0.02590 -9.96 blue
516938 0.18104 -0.00824 0.66356 1.17357 0.02291 -12.32 red
672009 -0.11490 0.03912 0.74662 1.10207 0.02516 -10.18 blue
542142 0.04474 -0.06061 0.69792 1.11836 0.02338 -11.71 red
542173 0.04776 -0.05749 0.72538 1.19779 0.02427 -9.82 blue
482931 -0.10156 0.04018 0.70900 1.18668 0.02388 -11.02 red
482965 -0.08376 0.02627 0.61192 1.42269 0.02063 -11.75 red
542190 0.04066 -0.05093 0.66959 1.37215 0.02242 -12.00 red
483097 -0.10688 0.04123 0.68271 1.20596 0.02306 -11.45 red
483111 -0.10653 0.04283 0.68072 1.07739 0.02300 -10.22 blue
629625 -0.10819 0.04240 0.68167 1.39981 0.02303 -12.66 red
545952 -0.26217 -0.05512 0.75648 1.21417 0.02666 -10.57 red
546008 -0.27789 -0.05172 0.75980 2.36699 0.02692 -11.27 red
483282 -0.10830 0.02182 0.58491 1.08592 0.01987 -12.76 red
483293 -0.12321 0.03110 0.68220 1.35104 0.02311 nan blue
483354 -0.10733 0.04007 0.64662 1.12403 0.02189 -11.40 red
483477 -0.11641 0.04364 0.62741 0.88932 0.02133 -9.88 blue
664687 0.05192 -0.03250 0.64229 3.07023 0.02152 -10.19 blue
474644 0.18460 0.03458 0.77690 0.93975 0.02655 -10.52 red
546399 0.01784 -0.03985 0.71066 1.04959 0.02370 -9.67 blue
546634 0.02711 -0.02454 0.67838 1.09949 0.02264 -9.51 blue
483759 -0.16125 0.04513 0.67748 1.28881 0.02324 -10.03 blue
546676 0.01705 -0.02316 0.66749 1.72148 0.02227 -9.90 blue
484155 -0.23671 0.03374 0.74982 1.01670 0.02615 -10.21 blue
484276 -0.20683 0.02673 0.72273 0.92325 0.02502 -9.75 blue
484524 -0.25948 0.03574 0.76234 1.08539 0.02678 -9.68 blue
519514 0.14293 -0.02740 0.75576 0.94463 0.02559 -10.08 blue
547667 -0.07210 -0.03644 0.66986 1.19202 0.02248 -11.74 red
475958 0.11814 0.05098 0.68108 1.36536 0.02309 -12.19 red
520842 0.11878 -0.01707 0.61315 0.92995 0.02084 4.41 blue
521677 0.10807 -0.05634 0.75614 1.33477 0.02547 -11.28 red
663192 0.08740 -0.05662 0.62917 2.27673 0.02127 -10.87 red
522710 0.08567 -0.04834 0.64841 0.89820 0.02186 -11.40 red
549968 0.02633 0.00230 0.67250 1.61781 0.02243 -12.14 red
550129 0.03095 0.00603 0.67347 1.29275 0.02247 -12.97 red
522937 0.09849 -0.00683 0.68378 2.21306 0.02301 -10.65 red
550140 0.02838 0.00650 0.65624 1.59920 0.02190 -10.62 red
550165 0.02512 0.00541 0.64830 1.47477 0.02163 -13.01 red
523075 0.07027 0.00526 0.66754 1.07697 0.02237 -9.19 blue
666546 0.00871 0.04766 0.81378 2.14361 0.02707 -9.88 blue
550247 -0.00585 -0.00141 0.73669 1.75479 0.02451 -11.99 red
523157 0.08875 -0.04332 0.72810 0.95642 0.02445 -10.61 red
550312 0.00951 -0.00828 0.69260 1.79286 0.02307 -10.30 blue
541287 -0.21721 -0.08002 0.67730 0.97840 0.02383 -11.27 red
550344 0.01075 -0.00519 0.62618 1.43181 0.02089 -9.97 blue
550386 0.02010 0.01179 0.62592 1.13269 0.02090 -9.61 blue
550484 0.00336 0.01671 0.76480 2.78358 0.02544 -10.12 blue
523640 0.08548 -0.08289 0.78191 1.33631 0.02628 -10.03 blue
546908 0.01358 -0.03341 0.68845 0.94043 0.02296 -9.62 blue
523838 0.07765 -0.04372 0.77702 1.66084 0.02599 -12.24 red
546974 0.01048 -0.02725 0.72855 0.94658 0.02426 -10.09 blue
546989 0.00420 -0.01365 0.62954 0.93642 0.02101 4.37 blue
479795 -0.00973 0.03659 0.69060 0.90274 0.02304 -9.08 blue
667003 -0.00080 -0.02742 0.66865 1.59421 0.02230 -9.33 blue
547474 -0.02872 -0.02839 0.67874 0.86511 0.02265 -9.43 blue
541899 0.03951 -0.04809 0.63627 1.27774 0.02132 -9.58 blue
541909 0.03830 -0.04951 0.62830 5.43424 0.02106 -10.85 red
541929 0.03844 -0.05574 0.70115 1.08140 0.02346 -9.95 blue
547645 -0.07429 -0.04095 0.67016 0.80919 0.02251 -9.32 blue
524723 0.06787 -0.04535 0.64385 0.97955 0.02164 -9.68 blue
542047 0.02799 -0.07572 0.76070 0.99213 0.02544 -9.68 blue
524785 0.07114 -0.05059 0.65194 0.94566 0.02193 -10.95 red
547713 -0.06445 -0.02820 0.69327 1.20837 0.02321 -10.24 blue
524794 0.07083 -0.05059 0.68646 0.83673 0.02305 -8.95 blue
542224 0.04030 -0.05656 0.72862 2.88800 0.02436 -10.15 blue
514352 0.19619 0.00039 0.61868 0.85055 0.02164 -9.62 blue
480470 -0.01480 0.04678 0.78145 1.97057 0.02602 -10.16 blue
547795 -0.07152 -0.01895 0.67661 1.19630 0.02268 -9.86 blue
514007 0.21095 -0.05767 0.62610 1.31281 0.02211 -9.94 blue
480535 -0.02359 0.04823 0.70087 1.72665 0.02341 -10.66 red
551636 -0.10005 0.00824 0.68146 1.13422 0.02295 -9.69 blue
551695 -0.13035 -0.00218 0.65005 0.87857 0.02210 -9.80 blue
480894 -0.05106 0.03050 0.75240 1.05929 0.02510 -9.69 blue
480900 -0.05045 0.02731 0.75553 1.30043 0.02520 -12.44 red
480912 -0.03687 0.02273 0.64913 1.22971 0.02169 -9.76 blue
548379 -0.16632 -0.02401 0.64985 0.85870 0.02237 -9.50 blue
480913 -0.04121 0.02350 0.71374 0.93368 0.02381 -9.66 blue
481051 -0.02741 0.04297 0.65153 1.04921 0.02179 -9.93 blue
515453 0.17533 -0.00312 0.63814 1.43365 0.02206 -12.65 red
548598 -0.15483 -0.01844 0.67374 1.17199 0.02303 -10.10 blue
481301 -0.04625 0.03034 0.73682 1.04702 0.02458 4.23 blue
515423 0.17456 -0.00969 0.63394 0.92901 0.02192 -9.96 blue
427726 -0.10163 0.05716 0.64262 1.51561 0.02177 -11.28 red
481972 -0.09063 0.04105 0.75694 1.00248 0.02539 -11.37 red
549823 0.04638 0.00441 0.67960 1.05923 0.02270 -9.80 blue
549901 0.01283 -0.00456 0.62503 1.16694 0.02086 -10.29 blue
549959 0.03243 -0.00847 0.67056 0.83669 0.02237 -11.03 red
550075 0.03240 0.01474 0.70099 1.23957 0.02337 -12.89 red
550095 0.03033 0.01258 0.71892 2.05246 0.02395 -9.81 blue
550382 0.02265 0.00218 0.73986 1.00943 0.02463 4.32 blue
482436 -0.09761 0.03123 0.64016 0.99146 0.02162 -10.67 red
482450 -0.09478 0.02140 0.67070 1.25045 0.02258 -13.01 red
482486 -0.10927 0.03680 0.74495 1.49739 0.02507 -9.93 blue
550497 -0.00323 0.00948 0.67342 1.07131 0.02244 4.00 blue
418719 -0.22608 0.06753 0.75171 0.95475 0.02618 -9.61 blue
482517 -0.10748 0.03888 0.77638 1.29146 0.02608 -10.54 red
482716 -0.09914 0.03851 0.63206 0.99632 0.02138 -12.64 red
