NSAID smallestImpact
261256 5688.3
378401 3947.6
239103 1567.3
300015 9018.4
347438 6710.1
241447 4369.2
628257 4694.8
266557 2653.4
266560 2789.6
336932 5195.5
336976 6402.6
237900 2077.4
266605 4312.2
224232 4430.0
541206 6294.6
552929 4533.7
566737 6977.6
541262 7849.0
557295 5791.3
344178 7285.9
368333 2476.0
572613 708.3
85927 1379.8
266612 4150.9
572614 1002.1
266634 2997.7
347890 5833.4
239549 1848.6
541703 5360.9
300699 6629.4
379123 10361.7
320559 6405.9
342564 4545.4
239691 3628.3
266831 4818.7
557918 2250.4
301327 4259.3
348488 3233.3
541866 6383.6
301353 3315.8
553724 858.9
266892 2343.1
300801 5525.3
573295 4606.1
558061 2550.8
667703 4412.4
558088 3939.8
541960 8282.8
238466 1280.6
567796 2934.2
238479 400.2
542055 7821.4
266947 3166.8
301052 5737.7
266960 5126.7
186315 8970.9
348868 2167.3
266987 6360.6
679409 1233.0
542165 6624.5
665484 6905.9
348897 2875.0
542196 6839.4
267098 6799.0
558486 2192.1
554200 1468.6
267165 9856.2
694366 10001.5
301303 4750.3
379727 6178.4
558663 3805.0
240503 3159.0
379772 5298.8
379791 5516.5
344944 11725.0
315385 14220.1
379798 4843.4
349014 2190.2
339519 3578.4
338315 3331.2
379816 5777.5
558929 2113.1
569005 4064.9
368983 6759.0
693668 1287.0
554529 110.8
301448 1633.1
554541 431.1
657400 3961.7
321125 3202.5
240796 4153.2
238796 850.1
302121 4416.7
316183 4779.6
302163 4199.0
542586 4145.2
316218 4113.3
239078 1526.7
471674 4818.2
349672 3137.8
86231 4440.2
471756 6083.4
187038 9596.2
349691 3549.9
239174 2224.2
471765 6289.2
680929 3379.7
254191 4636.7
542834 1940.4
471905 8212.9
302592 5866.9
555214 8648.3
565138 6873.0
267375 9526.8
316733 4002.2
559751 4516.1
472127 7534.6
340121 4816.6
241611 1209.1
345972 6493.9
346014 5281.4
570681 14598.3
555746 10969.1
682216 4860.0
687729 6413.5
570120 11418.1
555851 10338.6
472814 1956.5
346148 6431.7
370381 2083.8
340753 9240.8
346165 8209.7
339278 5186.1
693200 7404.3
270689 3210.8
555924 6808.3
243952 5366.6
346246 5531.8
187753 8395.4
350819 4659.1
591745 5405.7
543684 6208.2
322475 1100.4
669902 6346.4
240007 3644.8
570475 15168.6
628265 3579.5
322604 3482.2
370844 7991.2
380995 2484.9
341189 3374.2
544481 7008.4
271186 3455.3
473843 1203.7
570955 12614.1
593314 2467.1
351094 2995.2
271272 1698.3
473873 3098.4
474131 4915.4
392819 6709.1
683998 9186.1
346719 8136.4
545089 8992.7
474227 4091.7
381419 7221.5
474432 4786.1
545175 7234.6
346824 8761.6
562171 3791.7
346829 8254.0
562198 5248.9
269137 4509.1
255606 4951.4
572527 1512.0
317533 5647.9
577059 1569.3
562387 4526.0
474631 1944.4
557234 5702.9
545521 4683.2
269382 7217.1
271784 480.4
545538 4158.5
346136 8161.5
346979 6976.4
648028 6053.0
351499 8471.7
346187 5235.8
594319 2269.0
381809 4448.9
323564 2997.1
255907 2439.1
271905 3729.3
351633 5333.6
694139 7135.8
595307 6660.3
475051 4887.5
255989 7609.0
272005 4516.0
272013 6415.6
546275 4236.9
346841 8772.8
86593 2084.8
558052 2628.5
351990 5082.5
475512 1726.9
346919 8138.1
546437 5423.8
372374 7572.3
573706 2543.1
256447 5029.0
270576 7444.2
245636 3092.9
352372 3011.3
270622 4730.3
574292 8476.8
475968 3762.5
573141 5547.2
270896 4065.0
632454 1793.1
352469 4586.9
318134 2992.2
372891 4619.1
318206 2833.7
578247 4759.6
559371 4236.8
598612 5597.1
245772 2601.1
336468 7611.9
598649 6882.2
244662 8418.4
578459 7078.8
598931 2934.1
573544 11152.7
273062 1895.2
348344 5182.1
547354 3434.7
573597 6274.2
507825 9557.5
679448 5137.1
573673 2699.9
373147 6888.2
352897 5790.9
245828 2692.0
352923 4873.3
383464 3165.9
573784 1029.4
599798 7516.1
573856 2557.5
383665 5733.3
348555 3338.3
373390 5668.8
477112 4242.8
578872 10975.7
693694 1340.3
560302 5862.8
631040 4482.7
319127 1664.3
574051 246.9
600979 6689.8
574057 343.5
353135 2446.1
579085 7312.1
383239 1024.9
601243 10658.4
348455 3856.4
574124 2099.6
477648 3612.2
373872 14286.2
229046 4782.8
548303 4468.5
477683 2160.3
348557 3490.9
319397 2200.8
384267 7819.3
348884 2748.9
164848 3346.6
565790 11440.0
349188 4017.5
665071 5847.6
342046 3511.6
603176 4781.9
348910 3058.4
478091 812.5
337013 5338.8
246310 4004.5
337148 10132.9
342346 2382.3
561569 5750.7
272548 1555.9
603906 5397.1
374432 7557.0
384923 3593.7
229558 7243.1
274526 5875.1
246517 3171.4
632291 4165.1
229621 7561.5
258498 1013.3
246706 3254.8
576816 8294.4
348980 2491.6
342573 2395.1
604879 4728.1
246599 789.4
576895 212.3
349056 4762.0
337629 10376.5
258622 3443.3
374877 5543.6
344690 9746.1
349254 7268.7
577049 2532.4
478918 2324.4
349266 7207.8
579253 7948.1
320390 3613.4
375421 6177.1
567667 3803.6
567735 5658.5
567786 5370.5
349619 4326.6
577443 9750.4
242145 5944.9
549597 3395.8
349648 3195.0
350311 1657.2
338056 6210.7
349736 4719.1
385621 1175.2
350393 3667.3
479732 4326.8
247120 7505.6
563108 5582.5
338155 10279.0
568326 2733.3
345701 5794.3
479824 7699.6
321196 1571.0
563307 6040.6
550071 1198.9
563373 6790.2
247506 4650.8
273600 622.7
275953 5179.5
87278 1976.7
550154 2248.2
550210 720.4
563981 3454.7
191888 2822.5
350396 3186.0
578620 6456.0
247918 3106.1
343845 19440.4
550660 4548.6
276200 4902.3
480309 4644.4
276381 3948.4
276399 6698.9
550734 4284.2
273830 1351.4
230522 9560.9
578854 11030.9
274087 3627.3
480855 3787.7
569396 6522.8
480885 851.8
260705 4345.7
350760 6531.5
344345 5733.1
260831 3455.6
668123 2568.5
346857 9055.9
350971 4313.1
611006 3270.5
628278 3391.0
564718 2348.0
346886 9159.0
611087 5081.6
481271 1074.3
350981 2946.0
515549 4997.6
260987 5334.8
481317 701.1
347020 7809.9
521594 3618.4
350882 6841.5
350942 3812.1
481476 2933.1
551523 5754.6
577032 2705.0
481595 3628.3
350957 3622.6
481667 1784.3
611492 3325.2
693616 2074.7
261023 5575.4
481697 3369.4
656905 261.3
481791 3788.9
565249 12188.0
230961 7685.6
351304 7525.0
481912 3609.1
565319 8885.1
647622 7549.5
581602 5497.8
612222 6571.4
276982 1901.8
481976 2519.2
87409 3392.0
590176 10568.6
686891 5433.8
351403 7657.4
340153 5996.1
482158 1811.0
275029 7205.2
482195 1399.1
277391 5814.4
571110 17213.6
261582 9167.9
351219 7358.6
578325 3034.4
591323 4000.2
482483 2509.1
482510 3293.6
591649 3102.7
249849 15534.4
571421 7208.1
377434 3534.3
482629 2186.4
249054 1942.3
482637 1293.9
552256 1875.2
566473 9880.6
482652 2052.3
340594 12602.6
482758 741.3
250025 8777.3
250096 8055.5
275447 4390.2
482826 435.1
278874 9734.2
578635 6178.6
571633 2852.9
482873 1411.5
681919 1679.7
482874 1595.2
244412 4180.2
231511 9801.6
482886 1250.6
275478 2445.3
578866 8759.8
377894 4116.9
351776 8307.9
482957 2933.5
571893 5357.9
348373 4142.8
87728 1117.9
483011 2177.9
571951 4013.7
632468 7393.1
632469 5870.7
483191 485.8
672400 264.5
262551 3808.7
351993 4664.7
694229 8712.2
483428 433.5
262604 4612.9
348545 3415.3
694183 1674.8
483470 1707.8
347052 8501.8
352179 8157.8
378413 3848.3
352266 7667.7
352282 7639.2
193352 2672.8
348866 3111.3
348891 1513.6
572611 713.5
400671 7946.5
277945 5164.3
348937 2793.6
552984 5870.5
378860 8856.7
341250 7400.3
249727 6016.9
552991 4111.9
87773 3038.5
352308 7043.5
553037 3142.0
352318 6175.1
483969 854.9
262824 5187.1
349565 4764.7
276471 9626.5
249952 11005.0
262909 5316.6
276483 6274.2
349666 3213.4
276541 4810.2
676316 3613.0
553185 2203.9
245291 3557.9
263028 4186.2
388935 1272.1
632473 2672.0
358810 4586.1
675163 6585.1
676861 1452.4
676747 1620.4
350061 5082.5
484566 1428.2
379498 9502.4
358871 5476.1
352883 4665.4
251667 9233.0
350142 5193.9
250402 10516.1
646921 4154.0
278772 7877.1
568955 2818.3
87437 3244.8
245644 2290.3
311981 6556.0
324651 4410.2
350371 3659.6
350605 4966.4
350690 4341.1
88036 3433.8
348211 3046.8
194162 6950.1
574457 10788.1
233246 6374.2
250756 555.3
341968 6772.0
351256 8953.5
569733 3975.7
276890 2889.6
263394 4930.0
628519 3596.3
379950 6102.6
325212 2865.1
598646 3835.2
486073 18959.1
263400 4501.1
598792 2423.6
486108 18541.1
632475 1012.2
599036 5843.8
263574 4354.0
348861 3002.0
252127 4717.8
331247 819.2
263619 4228.9
246374 2492.2
380092 13929.3
351576 10115.6
655376 4401.9
599437 5108.7
331381 6861.7
360440 3572.2
349230 4722.5
570474 15875.9
570626 9534.2
342641 3250.7
325703 3083.7
194919 3836.5
693470 3183.1
233994 2492.2
361027 3243.0
352059 7602.5
361114 1984.9
279673 3317.5
390576 2233.4
279808 2785.1
331973 2447.5
487151 8666.4
352150 8567.9
349657 4097.6
246904 2734.8
349754 5376.4
349809 3881.9
571865 5440.0
592232 1256.7
349965 5506.6
354366 2968.8
252295 2849.8
314047 4583.0
253064 3403.9
332191 779.1
354816 3296.5
593146 4644.9
381263 4493.8
572562 1398.9
332395 2408.9
352499 4772.2
602647 417.2
576982 2269.1
313847 1770.0
253445 2708.4
565869 13615.9
577080 2808.8
603271 4190.2
313882 2929.8
632007 4190.4
682052 1813.8
253491 2702.0
252583 2380.1
253735 583.0
314700 6788.8
555752 11664.5
362287 4537.8
254097 4606.4
235433 5003.9
252616 2326.4
362358 4248.5
573557 10767.3
488493 4854.0
314292 5991.1
488554 5833.0
573809 2031.5
604541 3256.2
315067 7854.9
573832 453.2
382033 4534.0
327833 1660.4
382043 4322.5
351067 2961.9
252933 4501.0
328054 4637.5
314568 6245.8
574140 2486.3
248115 7384.0
382279 2529.9
685806 4121.8
88223 3791.5
382470 4880.8
88241 3952.9
621989 11317.9
88267 3905.9
88277 3372.7
356164 5171.1
633161 4412.2
328231 565.4
315675 5619.3
392900 5309.6
315748 9703.6
382806 3101.3
351564 9725.8
351581 9532.0
579286 4283.8
579323 3888.2
489745 12728.3
356280 189.1
236618 3115.1
382934 868.1
282425 9766.2
328513 3914.8
556501 5560.3
328597 2066.6
363965 2078.7
253344 2472.7
351943 5209.7
490030 13550.4
352068 6611.0
253482 2978.1
383209 426.0
316398 1927.3
255375 3065.3
354703 3649.4
383235 1663.5
393246 7420.7
685021 1673.1
354854 2966.5
581052 4588.8
282841 5253.9
354946 2184.3
352321 5715.8
598648 5678.2
249125 4343.0
581609 5029.0
664797 1793.0
594034 10350.8
253847 4772.4
490500 8452.9
633164 4185.6
633165 5810.3
600033 7052.2
383868 1574.1
490899 5597.7
352784 2677.5
197405 5012.0
352921 5353.3
491400 2783.8
491427 4479.0
384136 4046.0
491467 4500.7
384164 4157.4
601240 7098.7
384268 6498.9
335075 4845.6
254011 5538.8
491545 6124.7
491555 5723.4
353133 2463.1
254157 4907.1
353139 2498.9
317271 6662.0
394139 3161.7
266913 2752.2
384474 6711.4
90318 10818.4
491998 6179.6
317704 6017.3
316891 2399.0
492057 6277.2
358264 7563.5
250077 8370.2
281126 4444.9
576901 975.6
610813 4208.4
317749 4784.7
492103 4596.7
394554 5572.9
357326 4457.2
492169 10193.0
394617 5006.6
611106 2047.5
256094 4048.2
648702 5257.5
237891 1955.5
577027 2876.2
492190 7234.2
281243 2263.3
267260 7708.0
558040 2492.7
492539 8006.2
238099 3766.5
604027 4085.2
358785 8359.9
492669 2709.9
358951 8008.2
612113 4867.5
395228 3394.5
281987 3120.3
612512 7408.6
250998 3602.7
648360 2778.0
627766 4145.9
661620 4559.9
627768 7321.2
627769 7028.3
558387 1446.0
359145 4307.6
330927 1393.6
663654 3776.2
238276 72.0
284668 6545.3
318170 2396.2
318223 2911.2
359375 1833.8
256990 2945.0
318303 3381.5
331112 4612.3
282597 10033.7
251467 6717.1
385620 894.0
357410 4205.4
318394 1570.0
284809 8935.6
600831 8709.5
318125 688.9
282610 9871.1
268341 2999.4
601063 5088.2
631590 3010.3
282685 4133.8
282702 4679.6
358322 12419.0
578308 2176.5
685152 5933.7
684497 5486.3
354886 2993.0
331413 7294.3
255505 6479.6
318569 2290.6
283352 5418.1
591359 5030.6
558674 1186.8
632584 945.6
331764 5149.2
358688 9686.0
346664 5821.3
199107 4033.5
199300 2355.6
318494 2470.5
238900 1408.7
662810 3873.5
602257 4924.4
558943 2435.8
579086 7357.3
238920 789.7
648622 6759.1
238958 419.2
386626 7747.8
318628 2720.7
238963 451.0
358271 7479.2
494271 6180.7
401321 10736.1
358355 11687.6
319178 1207.8
580320 1258.0
319257 3360.6
319140 1268.3
332387 2348.7
680401 2239.1
359362 2068.2
258054 3788.1
258101 3912.7
252143 2189.3
256374 10945.8
359544 2646.0
581666 3021.5
633169 3202.2
581856 10665.4
284514 8278.9
397510 8795.4
286436 15631.0
387491 6784.7
359587 3057.0
319513 3809.1
269722 4272.5
367526 4572.2
359610 4536.1
319672 5126.8
256636 8055.3
367583 5264.5
666807 5958.9
270360 7078.7
284829 8646.9
610962 2468.7
270745 4206.1
347992 3559.7
674390 6577.2
361901 9197.9
270797 5994.3
633174 17365.3
633175 2420.1
253355 1620.7
200666 8681.2
686253 7914.6
368132 950.8
598971 861.7
240688 3559.7
368195 670.7
528847 665.4
339099 6887.9
362119 9424.9
398326 8373.6
360048 6797.8
599410 9754.6
287474 4364.6
360343 4109.0
632485 10701.3
533644 7818.3
398397 4731.3
253676 2926.3
287492 4106.0
320516 5894.4
599574 4585.8
253701 1568.7
253707 2178.4
496586 7050.0
320628 5218.8
368701 4552.1
360555 3050.5
257910 4703.1
600968 6463.3
497141 2256.3
362395 5250.2
258170 5640.2
360636 5933.4
601394 5390.0
89256 2593.5
288177 6009.1
334131 4649.1
254308 3585.4
348869 1709.9
321233 1195.9
632489 12521.4
321290 224.6
389364 1915.2
360912 2124.8
259931 3036.8
360224 2671.3
369698 7530.1
361105 2251.6
626932 3662.1
241678 6989.2
349060 4078.7
349151 3329.6
369964 4965.0
272871 3278.5
241812 5636.1
340130 4984.5
370098 2262.9
610864 4083.6
647094 10734.2
627003 5528.6
603935 7242.2
349401 3724.2
363701 5004.1
604188 1531.0
632491 7594.0
361667 5463.6
498522 596.6
562188 5677.5
255550 4106.3
498625 1882.7
682010 3813.2
631604 3286.2
674570 1684.7
322278 4167.9
289597 4219.2
604722 4937.1
400247 7835.1
358994 7833.5
400281 10969.6
628290 6030.6
273605 4663.3
628291 8842.2
370520 4718.4
273644 2677.9
286830 3796.9
499056 3526.5
359280 6505.4
390991 3744.6
499334 2519.9
400432 12442.8
350132 8509.1
370801 8326.2
273850 1582.4
289909 4708.5
322889 1773.7
273864 1691.7
341277 7999.7
261049 7532.0
400570 8362.3
289916 3920.9
289927 4395.4
341320 7028.8
400669 7931.9
371095 4756.5
400676 8534.7
361389 1743.0
359798 9869.7
562773 609.5
336529 7575.9
361576 7370.3
341357 9119.9
628528 2891.1
563019 6451.3
364625 1318.4
627773 3942.4
261759 11870.2
336899 7032.9
362678 229.3
360194 2911.1
371557 1681.3
361992 7597.3
631606 5877.0
401262 10518.6
194591 6201.5
360251 3781.2
360332 3749.2
243245 7626.5
693556 1669.0
694332 713.2
243378 6709.4
362138 9799.3
323759 3223.0
563971 5845.2
634140 7003.6
391881 829.1
401526 5227.4
274447 8353.8
243576 5855.9
683372 8962.5
342310 1893.5
647062 12191.2
274723 7527.0
362313 2694.3
501118 3080.3
401738 11678.5
274783 6014.1
362322 2552.8
342327 2560.0
366505 2991.6
610448 7691.9
262568 6652.8
401811 9377.6
287767 3654.3
261257 5615.9
693483 3470.7
244232 4573.7
401824 8656.1
274879 7708.5
351723 8112.5
275023 5787.7
362584 4025.8
366734 4617.8
262814 3246.8
501800 892.6
351856 8004.4
324154 741.9
342749 731.4
631609 4633.1
631610 4604.7
324546 3196.1
351968 4916.9
501925 4160.0
291417 6987.4
351997 5817.5
324403 3001.3
565175 8251.8
565189 8482.7
338272 6527.0
364029 2484.7
363056 1872.1
373151 9252.7
565235 11084.8
363071 3112.1
612481 4363.5
352176 9276.4
565245 11852.0
291469 7825.9
291487 4017.0
612574 10016.3
352277 7857.2
686690 5576.3
402174 9516.5
352307 7016.3
291592 4582.8
263442 5544.2
612795 7777.3
598925 6678.0
612831 7992.6
502220 10468.8
343412 14625.7
565480 8824.6
402272 11478.7
263576 4011.2
402301 12381.7
257867 3178.9
373451 5566.2
613138 6847.4
373457 5681.8
613230 8581.5
361874 6398.6
325400 1648.3
343607 16480.4
276085 7231.4
352605 4331.5
402393 12391.9
263955 7529.6
352798 1931.7
263958 7382.9
362087 6833.2
362121 6209.6
289877 4131.1
502646 11392.4
365302 1961.7
258395 4509.9
276215 3592.2
502746 8739.8
353000 5239.2
276358 3744.5
627778 5244.8
627780 2578.1
362426 4898.0
502765 6317.8
343941 11128.8
402929 13076.7
382666 3375.6
402968 11313.5
601057 2029.3
601190 6612.1
601207 2915.2
502824 6818.6
653794 3969.2
601217 9129.5
258856 875.4
631613 3330.5
502921 9573.1
631614 3585.8
276549 4964.6
325895 1170.0
374195 13048.8
276825 4371.3
394663 3708.1
503086 4947.3
503104 2157.0
245744 1629.3
362932 1380.1
276965 1836.9
263360 4320.2
567137 3831.4
394728 286.6
245786 2530.1
206323 8533.1
276987 4383.6
368471 1985.4
344305 3912.6
567229 6897.9
366277 9789.0
206367 4428.3
245908 2163.8
354099 3227.1
263497 6937.1
602560 3148.1
293233 3796.3
368619 1239.1
293264 4548.2
663163 4807.1
293280 6724.5
263638 3000.8
368717 7562.4
374581 6296.1
693590 3765.7
277393 6473.6
206691 7257.4
647025 7058.4
293453 6470.8
206713 5187.3
263744 5378.9
206755 4210.9
354637 3159.5
504490 5134.3
345268 6484.2
354673 3861.3
568041 4989.5
246475 3969.2
365271 5613.3
206941 6140.7
367313 5931.7
604650 7196.7
604739 4047.4
367693 791.1
367694 1104.5
340775 8871.9
266594 3341.5
367968 2532.4
505347 13797.5
266990 4053.1
375340 6743.8
369685 6910.8
340994 12099.9
369701 6591.5
369725 5781.7
369926 6012.6
396871 2684.6
694093 4383.9
396878 3100.7
267343 8173.0
341226 3643.6
405541 6457.6
396909 3109.7
341256 4865.5
397178 5678.5
397182 5834.5
370627 3477.0
261475 9179.0
293283 7833.6
342008 5256.3
346833 8292.5
328772 3681.3
293446 7205.0
347034 8246.1
665236 4122.7
208732 3170.4
293463 5239.7
347055 7977.9
397563 8526.9
507226 8527.5
248102 4704.6
367113 4241.3
370825 8376.1
376618 6152.1
397767 8993.5
347309 10131.3
397781 9469.6
406660 3487.8
329300 2138.3
370909 7398.6
693622 2647.9
685793 2889.8
248173 2899.7
406758 2967.4
371048 7664.8
369513 10356.8
268250 3508.9
347477 6994.7
268410 6647.7
293746 2731.3
209352 9626.6
407229 2936.4
610689 2357.2
367804 1199.7
407502 1432.9
371573 928.4
611225 7140.5
508531 9209.0
445234 668.0
508609 10769.6
508617 10754.8
262639 5271.6
266558 2386.9
371834 2265.0
262799 6702.8
294189 3104.8
329949 2904.5
209876 9744.5
368134 894.4
263232 4580.2
693995 661.9
263284 5079.0
612300 1687.7
509026 12329.3
263303 4547.0
296826 3059.4
263363 3708.4
348426 3913.4
263393 4311.6
210231 8608.1
267023 8336.0
378115 4724.8
330856 1506.9
263630 3276.7
343546 12143.5
372372 7593.8
206915 3355.5
367531 4602.6
370654 3854.9
399712 12309.7
509818 9392.4
509891 7501.4
367552 5298.7
348860 2813.4
509932 9234.9
628016 1104.6
378358 3596.5
331144 3861.3
367862 3633.4
675182 6861.2
372727 4954.2
368037 3716.5
646872 14132.3
349164 3793.3
573110 4992.2
627789 3863.4
297531 3339.1
368159 1116.5
627791 2597.3
331502 5948.5
510485 7855.5
349210 4647.1
510606 4663.6
409173 2391.7
368309 2649.3
297613 2182.9
297825 3019.9
646585 19487.8
297861 4408.6
211370 1187.5
372996 4380.1
282179 6481.0
331761 4733.2
249983 10019.6
409454 176.5
373007 5047.6
249998 11623.0
409646 1185.4
295898 2662.5
573670 3733.2
371550 1670.1
270725 4341.1
373317 5277.6
331915 4001.1
282207 7273.2
349647 3389.8
349667 2935.2
331957 3463.1
296064 2125.6
693215 1370.5
368820 3181.3
684901 5625.4
250221 10872.0
694206 3119.3
270842 4896.8
265138 6355.5
282585 9190.6
511895 7061.7
359054 4087.0
359100 3317.8
331882 4501.8
349873 4583.7
370509 4855.2
370547 5126.1
349894 4683.6
401232 8550.8
332251 2572.6
350013 4468.1
212184 4157.6
675988 7501.1
646587 30236.0
271164 3989.7
379484 8712.5
401525 8950.4
512828 8006.5
684853 3819.9
212280 2567.8
379649 4351.6
332672 4084.5
371277 4732.5
283242 3661.3
627794 3874.1
212414 5852.0
401787 10379.0
686666 3597.0
379770 6298.7
694175 3046.8
401854 8887.3
212782 16037.4
299566 2489.7
379990 8587.4
401988 12379.8
371529 2669.2
271803 2871.6
513301 1536.9
374616 3468.2
332924 5447.8
373402 4800.8
212993 16957.2
297633 3603.5
333078 5050.3
371900 432.0
369924 5441.5
402252 7087.4
351400 7600.2
272087 3099.3
647384 11348.4
646590 20702.6
373486 6577.6
380211 8561.4
412037 3681.6
646592 31585.6
333138 3845.4
402324 11688.3
360448 3598.8
402347 12601.0
373547 7793.5
333407 4751.9
298199 3894.2
266938 2506.5
381027 1783.3
298223 4022.7
514001 7674.9
333549 3105.5
352368 2832.8
272837 1560.6
412607 6212.5
352540 5646.1
375609 7163.0
514174 6304.1
352608 4618.3
270293 5119.4
361301 1397.8
412752 1346.8
352617 2929.7
268058 1801.3
577170 6113.9
300527 2254.5
285109 6677.5
334455 2273.6
412945 2127.3
300673 7971.9
403444 5425.9
372993 4019.4
300698 6186.0
374457 6278.9
300728 6972.8
373026 4992.6
253224 7904.0
362069 7976.9
413234 885.3
353053 2098.1
686597 5458.8
353137 2382.0
334573 6106.7
373344 5956.7
347494 6874.9
299578 1688.2
371727 1856.3
623437 1481.2
268674 9026.8
299718 7111.1
373540 8148.9
515497 4543.8
253737 1010.6
273832 879.7
301373 2485.0
362536 4285.7
273851 1349.1
403999 14005.3
515903 4734.6
299833 5040.3
382388 4581.4
404052 12814.3
372270 4893.5
254045 3940.0
516145 2923.1
269204 5441.6
372611 2585.1
335428 728.6
286287 18235.2
348199 4319.5
578543 5436.9
353869 3285.8
374522 4513.3
374568 3896.8
363519 2000.4
382717 4030.5
373009 5141.9
578929 6256.7
516685 5112.9
271672 2400.4
335779 3231.5
286735 2357.0
622212 11055.9
414588 3455.2
272002 6059.9
579324 1719.2
286904 2547.2
516946 3537.0
659879 1831.2
373325 5806.8
647812 9780.3
517271 7606.3
405138 10696.8
348556 3724.4
348596 3315.1
301320 3337.8
373383 4925.7
269864 4505.9
348619 3423.8
287050 2590.3
383171 1536.6
348690 2401.4
647518 4234.8
376622 6111.9
287283 3787.9
336497 7517.6
414957 4907.7
405362 14103.3
375519 6406.3
375533 7121.8
405554 10510.7
348879 3034.4
272867 2465.7
581051 5122.8
336645 6016.1
670174 2595.6
415239 3409.9
647191 2925.5
415399 5126.9
686492 5589.9
378486 6841.6
383979 7468.6
302213 2417.5
384050 5673.6
276560 4715.4
518843 4029.1
384193 5922.3
337363 5749.9
378911 7089.5
365428 6121.1
276718 4891.1
276827 4972.1
376210 8990.8
337401 12459.9
349509 2870.9
273839 1530.7
646884 14449.4
349715 4139.7
277038 3054.1
519395 1645.2
271434 2223.0
647524 15677.8
274156 5953.5
519593 595.5
274157 3896.4
288871 16866.1
288906 15345.8
206962 8551.2
676514 3580.5
338255 6739.6
693759 8380.2
350372 3847.0
686778 4790.6
379771 5484.6
416528 3878.4
350434 4250.8
379804 4644.4
338518 3107.6
379827 5371.2
289514 5359.4
416959 4486.2
377422 1616.5
289523 3648.8
275208 5849.3
275238 5418.8
380314 1697.8
385290 2859.3
375989 6711.7
520846 3945.4
520857 3399.1
350993 3814.2
380413 2671.7
647617 7287.9
385457 947.3
366991 7704.8
417772 956.8
376364 1997.9
417777 2035.3
339897 2821.8
257569 2499.3
351458 8018.1
273309 4299.8
367417 4208.7
408313 1914.7
358402 8906.1
340077 2600.4
257659 3054.1
386097 1516.8
647901 5636.9
521624 3933.0
379445 8035.9
273609 4447.5
367587 4433.5
418326 7590.1
379620 3787.3
378485 6725.1
408684 5680.5
358979 9789.6
381384 4859.0
665853 2005.9
279434 4437.8
273739 3242.9
680000 5230.9
589472 20995.5
589637 7033.0
273817 550.8
381686 8090.0
408859 4844.1
352180 8272.7
522472 4434.1
522485 3571.0
273884 1333.0
522492 5233.7
280328 3679.1
522543 7241.9
352391 2393.2
522609 2865.7
274018 4055.6
418838 3724.0
258638 3035.8
418903 4978.2
409477 426.5
379723 6320.6
280598 7337.4
276703 3098.2
352634 3920.1
220808 3741.9
379756 6689.9
276826 5114.8
291323 8653.1
409618 1072.8
409620 1181.4
340844 10068.1
340939 8611.3
341063 8946.6
409699 1382.7
291492 5639.3
276942 2013.9
378080 5377.8
380600 4590.8
523154 2132.6
663329 1601.2
341270 7863.1
352919 5510.0
360109 6816.1
341165 11490.9
523690 7310.8
419580 6849.7
221626 13641.7
221641 14531.6
274775 5675.4
281305 1298.2
523903 1963.5
369715 7960.3
353188 3052.2
292231 5883.2
410286 3036.7
369814 2839.3
647264 12731.7
694193 6243.6
523917 818.1
523930 1323.6
380494 4531.8
341552 3282.1
410319 2846.0
594035 9909.7
646671 14902.7
341942 3593.8
383204 875.4
649249 4515.0
353273 1320.7
387937 2837.9
281550 2400.1
419957 2351.8
360403 6318.0
281551 2682.6
370321 160.5
353439 1574.6
524365 320.4
292710 9735.3
370502 5155.8
524428 340.0
410684 3186.4
292762 7648.9
693192 4196.0
379531 9311.5
380996 2411.0
360581 1965.6
623262 3648.6
342581 1991.5
379829 5325.4
648709 3878.4
293105 3629.2
353712 2190.3
379841 4256.1
524718 3128.1
381389 6148.9
420535 3147.7
293167 2340.9
275431 3996.0
382414 3703.2
381464 7208.7
384157 4664.7
682701 5749.6
647004 10682.7
384199 5664.9
261124 8801.2
361048 2674.9
222747 2286.4
371265 4421.9
421065 2214.7
380443 4085.0
382672 3584.9
275776 3780.9
293741 2457.6
222992 1982.5
421190 6782.7
342724 1475.8
382792 2824.3
354381 2609.5
276190 5433.8
686725 4067.2
261428 11891.2
411649 2592.8
381919 6361.5
361607 7007.1
223421 1173.8
276380 3466.5
279435 4388.3
383099 1483.1
381976 6382.0
354709 4700.7
276505 3910.8
411834 6052.4
647620 13335.4
383194 674.0
411835 6082.3
421583 7049.4
276518 7173.6
389636 6275.6
371610 727.0
389639 5636.2
389670 5204.9
598583 11962.5
598602 7970.9
361880 7582.9
646680 9954.8
383380 2672.0
383499 3181.6
390042 4379.9
343501 7505.4
343861 14342.9
276815 4553.7
381373 4532.0
276863 2927.4
382832 3547.1
412421 1877.8
390279 3673.0
295114 3388.6
682172 2865.8
647276 12139.1
362447 5626.9
390449 5191.5
362598 3433.3
295335 2439.0
679258 3597.5
422493 5629.7
422508 6288.5
384236 6073.4
422554 4332.9
526843 71.9
295503 2530.4
422659 6732.9
422682 6614.9
601329 5389.3
295587 4752.7
263323 2909.3
384663 966.6
383761 4128.7
413451 1713.8
631859 1606.8
263380 4026.2
284954 8290.8
646686 22583.3
602422 5239.9
383974 7187.5
602428 6658.2
363482 481.7
384191 5482.9
382478 4202.0
344931 6279.0
527599 156.2
647627 14216.5
527600 246.6
423347 3086.0
263651 2966.8
263652 3302.6
413973 1883.9
