NSAID RA DEC redshift mstars sfr sfr_err rvir log_sSFR color filID filNgal0p5 filNgal1p0
5217 170.227873 0.172628 0.02494 10.27 1.92 0.00 1.62346 -9.99 blue 10248 9 12
4677 167.142262 0.627781 0.02513 9.01 0.44 0.00 0.95439 -9.36 blue 11176 3 3
5774 171.496495 -0.833422 0.02598 9.06 0.16 0.00 0.97252 -9.86 blue 444 11 16
5982 173.222465 0.567978 0.01951 9.17 0.61 0.00 1.01061 -9.38 blue 1474 17 20
5221 171.396154 -0.768263 0.02530 11.09 0.64 0.00 5.37398 -11.28 red 444 11 16
6724 177.713248 -0.407652 0.01928 9.01 0.16 0.00 0.95852 -9.82 blue 1474 17 20
5452 170.106743 1.066789 0.02304 9.44 0.81 0.00 1.11144 -9.53 blue 2831 12 17
5831 170.610557 0.424715 0.02338 9.49 0.34 0.00 1.13205 -9.96 blue 2831 12 17
7968 185.906321 -0.472653 0.02554 9.90 1.76 0.00 1.33384 -9.65 blue 3991 11 21
5864 171.674213 1.241448 0.01978 8.97 0.29 0.00 0.94581 -9.51 blue 1474 17 20
6074 174.048179 -0.766763 0.02680 9.10 0.21 0.00 0.98560 -9.79 blue 3577 9 10
5209 170.185337 0.319781 0.02493 8.93 0.31 0.00 0.92948 -9.45 blue 10248 9 12
5596 171.038287 0.700555 0.02616 10.29 5.13 0.00 1.64167 -9.58 blue 444 11 16
5808 170.750579 -0.615458 0.02378 8.90 0.30 0.00 0.92159 -9.43 blue 2831 12 17
4922 168.997957 -0.349756 0.02587 10.29 1.12 0.00 1.64868 -10.25 blue 9606 2 2
6161 172.867893 0.494651 0.01974 8.56 0.12 0.00 0.82360 -9.47 blue 1474 17 20
5537 170.675537 0.591745 0.02388 9.23 0.09 0.00 1.03116 -10.26 blue 2831 12 17
5226 171.364874 -0.970478 0.02545 8.91 0.18 0.00 0.92204 -9.66 blue 444 11 16
5429 169.886418 0.379035 0.02539 8.68 0.27 0.00 0.85497 -9.26 blue 5511 11 14
8467 187.705815 0.745105 0.02287 9.27 0.07 0.00 1.04760 -10.43 blue 7471 14 18
5704 172.243485 -0.058359 0.02563 9.70 0.56 0.00 1.22891 -9.96 blue 7476 7 7
5437 169.649268 0.419753 0.02503 9.86 3.47 0.00 1.31006 -9.32 blue 5511 11 14
6779 177.348116 -1.083841 0.02040 10.66 1.17 0.00 2.42803 -10.59 red 10926 2 2
5373 170.006177 -0.967644 0.02478 9.91 0.00 1.00 1.34168 -12.26 red 2831 12 17
8056 184.478253 -0.744667 0.02114 8.73 0.00 1.00 0.87066 -11.43 red 4081 13 17
5421 169.771151 1.252198 0.02286 9.10 0.14 0.00 0.98564 -9.97 blue 2831 12 17
5158 169.688770 0.163550 0.02508 8.67 0.19 0.00 0.85163 -9.38 blue 5511 11 14
8728 188.687540 0.366618 0.02260 9.27 0.41 0.00 1.04514 -9.65 blue 7471 14 18
6111 173.188955 -0.741517 0.02238 8.79 0.06 0.00 0.88587 -9.99 blue 15234 3 4
659115 169.734177 0.176101 0.02491 9.91 1.67 0.00 1.34394 -9.69 blue 5511 11 14
7610 182.016559 0.697527 0.01967 9.59 0.72 0.00 1.17973 -9.73 blue 10351 5 9
5451 170.055688 0.942810 0.02321 8.72 0.17 0.00 0.86555 -9.48 blue 2831 12 17
5880 172.128621 0.782543 0.01993 8.99 0.12 0.00 0.95170 -9.91 blue 1474 17 20
8476 187.841754 0.610008 0.02186 9.17 0.01 1.00 1.01017 -11.39 red 7471 14 18
5922 172.242474 0.878390 0.01992 8.36 0.02 0.00 0.76951 -10.08 blue 1474 17 20
5211 170.204166 0.459242 0.02446 9.79 0.30 0.00 1.27223 -10.31 blue 10248 9 12
5970 172.952714 0.863156 0.02536 9.79 0.05 0.00 1.27598 -11.11 red 7476 7 7
6280 174.873869 0.116518 0.01963 9.33 0.40 0.00 1.07191 -9.74 blue 1474 17 20
6271 174.924866 0.322665 0.02687 9.80 0.25 0.00 1.27829 -10.40 blue 3577 9 10
5365 170.237791 -0.084420 0.02533 9.71 0.94 0.00 1.23244 -9.73 blue 10248 9 12
6135 172.530395 -0.667052 0.02605 9.14 0.03 0.00 0.99658 -10.63 red 3577 9 10
7720 183.869964 -0.499620 0.02085 9.38 0.12 0.00 1.08947 -10.30 blue 4081 13 17
7644 182.275842 1.105769 0.02516 9.01 0.11 0.00 0.95384 -9.96 blue 9156 2 4
697087 171.428019 -0.323134 0.02526 9.46 0.52 0.00 1.12022 -9.75 blue 5511 11 14
5777 171.448017 -0.712419 0.02630 10.02 0.47 0.00 1.41483 -10.35 blue 444 11 16
6069 174.100053 -0.496834 0.02222 8.34 0.06 1.00 0.76288 -9.54 blue 15234 3 4
661599 173.737840 -0.753588 0.01934 9.49 0.32 0.00 1.13618 -9.99 blue 1474 17 20
6103 173.038480 -0.942615 0.02613 10.51 0.27 0.00 1.97861 -11.08 red 3577 9 10
5783 170.870004 -0.307643 0.02418 8.63 0.30 0.00 0.84013 -9.16 blue 2831 12 17
8766 189.693673 0.322501 0.02281 10.20 0.00 1.00 1.55857 -12.99 red 9513 2 4
7850 182.766958 0.972323 0.02041 10.78 0.02 0.00 2.97466 -12.41 red 11210 4 9
6803 177.157309 0.024801 0.01914 8.63 0.13 0.00 0.84284 -9.51 blue 1474 17 20
7825 182.647160 1.028763 0.02017 9.71 0.35 0.00 1.23734 -10.17 blue 10351 5 9
6694 178.226226 -0.235745 0.02638 9.28 0.43 0.00 1.04731 -9.64 blue 34 37 45
8136 183.968763 0.400712 0.02104 10.53 1.51 0.00 2.03269 -10.35 blue 11210 4 9
8381 186.049353 1.213070 0.02658 10.10 1.59 0.00 1.47300 -9.90 blue 1932 14 17
664980 180.481900 -1.069275 0.02044 10.42 0.44 0.00 1.82692 -10.78 red 382 22 30
6005 175.055133 -0.411706 0.02202 9.08 0.86 0.00 0.97915 -9.15 blue 15234 3 4
7007 180.366365 -0.718392 0.02067 10.50 0.81 0.00 1.96996 -10.59 red 382 22 30
8237 185.927652 0.962291 0.02408 9.30 0.56 0.00 1.05879 -9.56 blue 9156 2 4
6859 178.181643 0.974836 0.02496 8.98 0.35 0.00 0.94530 -9.43 blue 7476 7 7
7045 179.803338 -0.524789 0.02134 10.65 2.41 0.00 2.35811 -10.26 blue -99 -99 -99
5873 171.381572 0.438610 0.02593 9.73 0.70 0.00 1.24011 -9.88 blue 444 11 16
6017 174.638639 -1.184519 0.02076 10.50 3.00 0.00 1.97333 -10.03 blue 10926 2 2
6071 174.256009 -0.511949 0.01952 8.69 0.00 1.00 0.85835 -11.61 red -99 -99 -99
6421 175.340832 -0.456812 0.02768 9.66 0.49 0.00 1.20681 -9.97 blue 3577 9 10
8679 187.921817 0.959245 0.02322 9.53 0.01 0.00 1.15016 -11.75 red 9513 2 4
7642 182.474452 0.928487 0.01968 10.19 0.64 0.00 1.55430 -10.39 blue 10351 5 9
8484 187.653016 0.846271 0.02298 9.64 0.36 0.00 1.20155 -10.09 blue 7471 14 18
8600 188.931841 -0.223812 0.02313 9.50 0.60 0.00 1.13650 -9.72 blue 7471 14 18
6996 179.863580 -1.155146 0.02022 9.64 0.77 0.00 1.20012 -9.75 blue 382 22 30
8805 189.968763 0.125492 0.02284 10.07 0.00 1.00 1.45111 -12.93 red 9513 2 4
8557 189.526046 -0.404208 0.02541 8.72 0.07 0.00 0.86604 -9.89 blue 14182 3 3
6965 180.946398 -0.336383 0.02043 8.85 0.10 0.00 0.90507 -9.86 blue 382 22 30
661112 173.056089 0.819296 0.01954 10.74 10.02 0.00 2.73472 -9.74 blue 1474 17 20
7498 180.099679 0.490665 0.02566 10.41 0.70 0.00 1.80158 -10.57 red 9156 2 4
628488 187.784881 0.613711 0.02308 10.78 3.23 0.00 2.95455 -10.27 blue 7471 14 18
7506 180.873037 1.229364 0.02004 10.30 0.03 0.00 1.66689 -11.82 red 10351 5 9
7073 179.670631 -0.597302 0.02140 9.31 0.26 0.00 1.06124 -9.89 blue 382 22 30
7500 180.270837 0.113752 0.02067 10.16 0.10 0.00 1.52033 -11.14 red 382 22 30
7429 181.109472 -0.631660 0.02037 9.54 0.54 0.00 1.15880 -9.81 blue 382 22 30
8879 191.212444 -0.696084 0.02345 9.22 0.26 0.00 1.02957 -9.81 blue 5038 3 4
8788 189.773474 0.282943 0.02355 9.40 0.00 1.00 1.09694 -12.10 red 9513 2 4
8190 184.855140 0.630953 0.02167 10.19 0.11 0.00 1.54523 -11.13 red 4081 13 17
671139 192.571047 32.550609 0.02380 8.01 -2374026452649901.00 -99.00 0.68550 nan blue -99 -99 -99
7342 182.007643 -0.968337 0.02378 9.16 0.30 0.00 1.00810 -9.69 blue 9156 2 4
7843 182.944597 0.989562 0.02072 9.36 0.01 0.00 1.08120 -11.27 red 11210 4 9
8996 190.496130 -1.178971 0.02375 9.76 0.02 1.00 1.26003 -11.46 red 8490 2 5
664779 179.984815 -0.548129 0.02176 10.08 0.93 0.00 1.45569 -10.11 blue 382 22 30
11581 202.452445 -0.294177 0.02124 9.92 0.53 0.00 1.34932 -10.19 blue 9948 3 4
7906 183.291241 1.192489 0.02131 8.68 0.11 0.00 0.85665 -9.64 blue 11210 4 9
12822 211.346110 0.943556 0.02484 9.21 0.58 0.00 1.02393 -9.45 blue 8429 3 4
7593 181.782094 -0.019925 0.02087 8.72 0.20 0.00 0.86854 -9.42 blue 382 22 30
7976 185.324511 -1.254124 0.02166 9.51 0.62 0.00 1.14182 -9.71 blue 4081 13 17
7567 181.383298 0.038978 0.02165 8.97 0.14 0.00 0.94217 -9.83 blue 382 22 30
7556 181.227544 1.215629 0.02127 9.77 0.31 0.00 1.26768 -10.29 blue 10351 5 9
666360 183.689373 0.743535 0.02079 10.10 0.36 0.00 1.47570 -10.55 red 11210 4 9
7841 182.355701 0.308212 0.02017 9.00 0.15 0.00 0.95409 -9.83 blue 10351 5 9
8117 183.361844 -0.096704 0.02097 9.62 0.08 0.00 1.19321 -10.73 red 4081 13 17
7391 181.853340 -0.158316 0.02123 9.68 0.54 0.00 1.22017 -9.95 blue 382 22 30
7384 181.840486 -0.376620 0.02217 9.01 0.24 0.00 0.95643 -9.63 blue 382 22 30
7848 182.655143 1.064542 0.02180 9.04 0.20 0.00 0.96784 -9.73 blue 11210 4 9
7634 182.421132 0.657682 0.02141 9.52 0.12 0.00 1.14843 -10.45 blue 11210 4 9
663579 177.257964 -1.102585 0.01987 9.89 0.73 0.00 1.33602 -10.03 blue 10926 2 2
7632 182.369429 0.533291 0.01938 10.14 0.49 0.00 1.50853 -10.45 blue 10351 5 9
7885 183.193552 0.409109 0.02047 9.08 0.30 0.00 0.97964 -9.60 blue 11210 4 9
9424 191.330207 -0.760425 0.02297 9.61 0.85 0.00 1.18809 -9.68 blue 5038 3 4
12183 206.315155 -0.527031 0.02285 9.09 0.48 0.00 0.98273 -9.41 blue -99 -99 -99
8312 187.476569 -0.055342 0.02315 8.80 0.08 1.00 0.89116 -9.88 blue 12590 2 5
8597 189.057853 -0.276315 0.02253 9.27 0.02 0.00 1.04558 -10.98 red 7471 14 18
8159 184.898690 1.216627 0.02128 8.97 0.48 0.00 0.94229 -9.28 blue 4081 13 17
7695 184.147608 -0.709743 0.02104 8.38 0.05 0.00 0.77555 -9.72 blue 4081 13 17
6955 180.367587 -0.891912 0.02085 9.07 0.09 0.00 0.97581 -10.12 blue 382 22 30
7845 182.783118 0.956877 0.02059 9.22 0.13 0.00 1.02805 -10.12 blue 11210 4 9
7628 182.278388 0.473178 0.02002 8.77 0.06 0.00 0.88165 -9.97 blue 10351 5 9
7862 182.869019 0.378618 0.02035 9.30 0.28 0.00 1.05902 -9.86 blue 11210 4 9
8781 189.843509 0.460243 0.02359 10.30 0.57 0.00 1.65535 -10.54 red 9513 2 4
12507 208.996235 0.754118 0.02377 8.97 0.05 1.00 0.94154 -10.27 blue 4008 4 5
6986 180.463028 -0.656046 0.01960 9.14 0.09 0.00 1.00160 -10.20 blue -99 -99 -99
7668 184.152896 -1.082289 0.02137 8.77 0.29 0.00 0.88304 -9.31 blue 4081 13 17
7166 179.259970 0.498319 0.02056 8.69 0.12 0.00 0.85850 -9.59 blue 382 22 30
8243 185.793288 0.935015 0.02574 9.26 0.34 0.00 1.04134 -9.72 blue 3991 11 21
6735 177.898250 -0.374988 0.01918 8.62 0.06 0.00 0.84008 -9.85 blue 1474 17 20
8479 187.780910 0.463180 0.02138 9.58 0.46 0.00 1.17221 -9.92 blue 7471 14 18
7956 184.627402 0.013281 0.02130 9.04 0.19 0.00 0.96617 -9.75 blue 4081 13 17
7867 183.128536 0.894225 0.02116 8.74 0.11 0.00 0.87451 -9.70 blue 11210 4 9
7970 186.098951 -0.693024 0.02527 10.06 0.38 0.00 1.44007 -10.48 blue 3991 11 21
8499 187.939828 0.452580 0.02242 9.07 20647658741794.13 -99.00 0.97688 4.24 blue 7471 14 18
8044 184.514305 -0.913088 0.02104 9.56 0.03 1.00 1.16453 -11.15 red 4081 13 17
8069 184.466878 -0.907435 0.02114 9.63 0.60 0.00 1.19900 -9.86 blue 4081 13 17
7830 182.684779 0.625891 0.02089 9.44 0.18 0.00 1.11445 -10.19 blue 11210 4 9
8071 184.535656 -1.064112 0.01903 10.42 4.13 0.00 1.82861 -9.81 blue 2947 5 6
9558 192.877510 1.195026 0.02324 9.27 0.26 0.00 1.04769 -9.85 blue 3607 5 7
8402 186.560184 0.267205 0.02265 9.84 0.96 0.00 1.30063 -9.85 blue 7471 14 18
8487 187.697936 0.635803 0.02399 9.82 0.00 1.00 1.29050 -12.88 red 7471 14 18
8353 186.561181 -0.989395 0.02417 8.67 0.06 0.00 0.85266 -9.93 blue 9156 2 4
8648 188.248555 -0.699529 0.02403 9.81 0.00 1.00 1.28646 -12.49 red 12590 2 5
8103 183.834027 -0.398004 0.02079 9.42 0.31 0.00 1.10543 -9.92 blue 4081 13 17
8602 188.911248 -0.205993 0.02280 9.93 0.53 0.00 1.35829 -10.21 blue 7471 14 18
671906 194.353645 -0.622482 0.02257 10.01 1.14 0.00 1.40702 -9.95 blue 3607 5 7
8770 189.653266 0.624499 0.02243 8.96 85070900960439.73 -99.00 0.94080 4.97 blue 9513 2 4
8692 187.657573 0.343920 0.02243 9.24 24011382985474.49 -99.00 1.03682 4.14 blue 7471 14 18
8630 188.794444 -0.221119 0.02263 10.91 5.28 0.00 3.76221 -10.19 blue 7471 14 18
8785 189.700608 0.270028 0.02274 9.92 0.00 1.00 1.34982 -12.70 red 9513 2 4
8945 191.120223 -0.452913 0.02343 10.13 0.31 0.00 1.49640 -10.64 red 5038 3 4
7651 182.551437 0.754079 0.01998 9.24 0.00 1.00 1.03552 -11.91 red 10351 5 9
10440 198.007846 0.592577 0.01906 8.72 0.09 0.00 0.86924 -9.77 blue 2749 8 11
7928 183.621812 0.830112 0.02046 10.39 0.88 0.00 1.77097 -10.44 blue 11210 4 9
10559 199.294955 0.527594 0.02411 10.05 0.42 0.00 1.43460 -10.42 blue 12160 2 3
8811 189.837086 1.102471 0.02562 9.30 0.07 0.00 1.05498 -10.47 blue 14182 3 3
8819 189.904141 0.751824 0.02566 10.15 2.26 0.00 1.51303 -9.80 blue 14182 3 3
8789 189.759278 0.257002 0.02191 8.93 0.00 1.00 0.92988 -11.67 red 9513 2 4
7629 182.404533 0.536116 0.02063 8.80 0.06 0.00 0.89038 -10.05 blue 11210 4 9
7856 182.904359 0.322508 0.02030 8.74 0.15 0.00 0.87268 -9.55 blue 11210 4 9
7829 182.629718 0.672773 0.01997 9.36 0.00 1.00 1.08151 -12.50 red 10351 5 9
9391 191.970779 -1.185821 0.02343 9.92 0.97 0.00 1.34980 -9.94 blue 5038 3 4
7736 183.798860 -0.400052 0.02088 9.07 0.33 0.00 0.97645 -9.56 blue 4081 13 17
7851 182.764132 0.624102 0.01986 9.05 0.13 0.00 0.97087 -9.95 blue 10351 5 9
667020 184.849815 -0.638331 0.02116 9.24 0.02 1.00 1.03733 -11.05 red 4081 13 17
8946 191.025145 -0.605348 0.02627 9.30 0.38 0.00 1.05764 -9.72 blue 14182 3 3
9825 195.019720 0.452951 0.02231 9.79 0.22 0.00 1.27497 -10.45 blue 3607 5 7
12129 207.593051 -0.490254 0.02671 8.97 0.08 0.00 0.94251 -10.06 blue 14413 4 5
9887 195.717156 0.406929 0.02091 7.91 0.06 0.00 0.66342 -9.16 blue -99 -99 -99
673519 197.230604 -0.801612 0.01907 10.38 0.10 0.00 1.76627 -11.38 red 2749 8 11
7993 185.082795 -0.848562 0.02442 9.03 0.00 1.00 0.96029 -11.77 red 9156 2 4
7641 182.410869 0.957049 0.01941 8.62 0.03 0.00 0.83978 -10.14 blue 10351 5 9
8440 187.279046 0.581098 0.02322 10.10 0.00 1.00 1.47408 -12.80 red 12590 2 5
2543 156.332534 0.636293 0.02143 9.63 0.98 0.00 1.19597 -9.64 blue 2227 44 52
9970 196.506484 -0.997768 0.02265 9.93 0.15 0.00 1.35580 -10.76 red 3607 5 7
7918 183.877711 -0.049371 0.02482 9.37 0.29 0.00 1.08188 -9.90 blue 9156 2 4
8455 187.421035 0.253413 0.02307 8.90 0.03 1.00 0.91907 -10.36 blue 7471 14 18
8387 186.020381 1.189811 0.02387 10.12 2.22 0.00 1.49009 -9.78 blue 9156 2 4
8465 187.340175 1.056931 0.02319 10.18 2.39 0.00 1.54081 -9.80 blue 7471 14 18
8474 187.937558 0.511895 0.02255 9.06 21059237256607.82 -99.00 0.97284 4.26 blue 7471 14 18
8730 188.759194 0.037609 0.02280 9.41 0.45 0.00 1.10251 -9.76 blue 7471 14 18
8482 187.796041 0.606230 0.02309 10.39 0.00 1.00 1.77259 -12.97 red 7471 14 18
667575 186.113853 0.152897 0.02550 10.56 2.64 0.00 2.09290 -10.14 blue 3991 11 21
8481 187.840093 0.239763 0.02328 9.00 0.10 0.00 0.95389 -9.99 blue 7471 14 18
8508 189.891550 -0.853662 0.02401 9.56 0.94 0.00 1.16335 -9.59 blue 8490 2 5
698017 198.209729 1.088630 0.02614 8.84 0.35 0.00 0.90146 -9.29 blue 12160 2 3
8233 185.977209 0.830522 0.02422 9.04 0.27 0.00 0.96637 -9.61 blue 9156 2 4
11106 202.263462 -0.043608 0.02143 10.11 0.55 0.00 1.48371 -10.38 blue 9948 3 4
10856 199.471238 0.718448 0.02403 9.90 0.04 0.00 1.33722 -11.29 red 12160 2 3
663178 176.343345 -1.876726 0.02700 10.43 0.01 1.00 1.83455 -12.59 red 34 37 45
9680 194.313151 -0.657642 0.02311 10.07 0.49 0.00 1.45095 -10.38 blue 3607 5 7
12784 210.799107 -0.974850 0.02477 10.43 0.59 0.00 1.82735 -10.65 red 3164 24 30
12798 211.105738 -0.456738 0.02446 9.68 0.52 0.00 1.21618 -9.96 blue 6381 5 10
11776 205.925542 -0.337429 0.02539 9.02 0.19 0.00 0.95931 -9.75 blue 14413 4 5
10020 196.345179 -0.927238 0.02272 9.47 0.64 0.00 1.12491 -9.66 blue 3607 5 7
2641 159.059563 -0.159036 0.02771 10.37 1.34 0.00 1.73631 -10.24 blue 11154 3 4
580352 188.536897 -0.355304 0.02250 10.45 2.23 0.00 1.86964 -10.10 blue 7471 14 18
8779 189.754680 0.365557 0.02302 10.97 0.91 0.00 4.24742 -11.01 red 9513 2 4
12114 207.759298 -0.154218 0.02343 10.48 0.46 0.00 1.92164 -10.82 red 4008 4 5
10585 199.250620 0.639577 0.02391 9.75 0.06 0.00 1.25578 -11.00 red 12160 2 3
11425 202.509115 0.317141 0.02201 9.28 0.00 1.00 1.04949 -12.58 red 9948 3 4
673609 197.421204 -1.048285 0.02443 10.43 3.34 0.00 1.82860 -9.90 blue 3607 5 7
666295 183.547382 -0.832120 0.02474 10.01 0.55 0.00 1.40576 -10.27 blue 9156 2 4
11684 203.506748 1.096075 0.02258 9.24 0.37 0.00 1.03664 -9.67 blue 9948 3 4
18698 179.934383 -3.398995 0.01978 9.56 0.01 1.00 1.16750 -11.50 red 2434 8 9
11591 202.724074 0.938054 0.02163 9.20 0.11 0.00 1.02292 -10.16 blue 9948 3 4
12605 212.611851 -0.832376 0.02540 10.61 4.21 0.00 2.22033 -9.98 blue 4156 8 21
12388 210.055297 -0.962725 0.02474 10.26 1.07 0.00 1.60929 -10.23 blue 3164 24 30
11714 204.375036 1.082977 0.02169 8.43 0.14 0.00 0.78850 -9.30 blue 9948 3 4
17136 174.275816 -3.627002 0.02764 8.43 0.52 0.00 0.78540 -8.72 blue 34 37 45
12774 211.219277 -0.611291 0.02473 10.57 3.85 0.00 2.13091 -9.99 blue 6381 5 10
19381 184.292497 -1.907146 0.02047 8.60 0.24 0.00 0.83274 -9.21 blue 4081 13 17
12671 212.559556 -0.578604 0.02577 9.49 0.69 0.00 1.13195 -9.65 blue 3164 24 30
12792 210.927074 -1.137344 0.02694 10.28 0.24 0.00 1.62921 -10.89 red 13010 3 3
9592 193.523524 0.176221 0.02275 9.64 0.22 0.00 1.20070 -10.29 blue -99 -99 -99
13954 217.562427 0.621367 0.02623 9.94 0.21 0.00 1.35985 -10.63 red 11236 3 3
19484 187.648067 -3.466479 0.02431 9.23 0.40 0.00 1.03077 -9.63 blue 10726 4 6
9054 190.223484 1.008384 0.02291 10.13 0.01 1.00 1.49855 -12.20 red 7508 2 4
12157 207.094393 -0.766980 0.02614 9.93 0.78 0.00 1.35612 -10.04 blue 14413 4 5
10948 200.400259 0.573032 0.02013 9.15 0.16 0.00 1.00491 -9.96 blue 6954 4 5
11077 202.208819 -0.908595 0.02166 9.37 0.38 0.00 1.08657 -9.79 blue 7214 14 15
19881 188.922102 -3.598815 0.02388 8.71 0.14 0.00 0.86326 -9.57 blue 10726 4 6
12776 211.170429 -0.413070 0.02491 9.20 0.43 0.00 1.02120 -9.57 blue 6381 5 10
12487 208.279486 0.442154 0.02500 9.18 0.06 1.00 1.01118 -10.42 blue 3164 24 30
11555 203.136550 0.060723 0.02166 9.23 0.00 1.00 1.03360 -12.12 red 9948 3 4
12417 209.589651 -0.625126 0.02760 9.52 0.49 0.00 1.14235 -9.83 blue 13010 3 3
11430 202.437493 1.182981 0.02136 9.98 0.59 0.00 1.39144 -10.21 blue 9948 3 4
12938 212.930088 0.720159 0.02470 9.99 1.42 0.00 1.39248 -9.84 blue -99 -99 -99
12685 211.944333 -1.049612 0.02600 8.75 0.14 0.00 0.87222 -9.61 blue 3164 24 30
12799 210.418701 -0.395495 0.02557 9.45 0.55 0.00 1.11404 -9.71 blue 3164 24 30
11723 204.665722 0.545792 0.02294 9.45 0.72 0.00 1.11773 -9.59 blue 4008 4 5
10910 199.928558 0.743018 0.02382 9.03 0.06 0.00 0.96247 -10.22 blue 3607 5 7
698239 204.564140 -0.398556 0.02204 9.27 0.07 1.00 1.04713 -10.42 blue 4008 4 5
11639 203.186119 0.768874 0.02197 9.71 0.08 0.00 1.23721 -10.82 red 9948 3 4
14171 217.018930 1.006253 0.02567 10.31 4.48 0.00 1.66385 -9.66 blue 4156 8 21
11721 204.618838 0.510229 0.02246 9.28 0.40 0.00 1.04918 -9.67 blue 4008 4 5
18797 179.538793 -2.066452 0.01884 9.79 0.03 0.00 1.27710 -11.29 red 2434 8 9
11508 203.589586 -0.741650 0.02185 9.50 0.00 1.00 1.13759 -12.52 red 7214 14 15
14341 218.649113 0.075518 0.02661 9.39 0.19 0.00 1.09135 -10.10 blue 11236 3 3
680523 214.147520 0.886440 0.02549 8.92 0.13 0.00 0.92528 -9.81 blue 4156 8 21
14699 222.022433 -1.182721 0.02741 8.67 1.47 0.00 0.84880 -8.50 blue 5728 5 7
12098 208.101307 0.088759 0.02352 8.89 0.00 1.00 0.91881 -11.37 red 4008 4 5
11523 203.752677 -0.447620 0.02199 9.03 0.01 1.00 0.96155 -11.13 red 7214 14 15
12369 210.875424 -0.250981 0.02460 9.31 0.31 0.00 1.06057 -9.82 blue 6381 5 10
10563 198.857194 0.973494 0.02406 8.90 0.69 0.00 0.91905 -9.06 blue 12160 2 3
631097 210.836465 -0.549945 0.02467 10.50 6.34 0.00 1.95113 -9.69 blue 6381 5 10
12719 211.921268 -0.716082 0.02496 9.22 0.22 0.00 1.02861 -9.88 blue -99 -99 -99
12401 209.575155 -0.923961 0.02441 8.96 0.10 0.00 0.93879 -9.97 blue 3164 24 30
12834 211.368892 0.926971 0.02485 8.99 0.73 0.00 0.94998 -9.13 blue 8429 3 4
12916 212.686672 1.045225 0.02547 9.34 0.19 0.00 1.07174 -10.06 blue -99 -99 -99
14873 221.836746 0.010700 0.02338 8.74 0.14 0.00 0.87185 -9.61 blue 59 19 31
12725 211.643370 -1.187087 0.02583 10.52 0.32 0.00 2.01101 -11.02 red 3164 24 30
12354 210.488120 -1.185722 0.02544 9.47 0.17 0.00 1.12529 -10.25 blue 3164 24 30
19576 186.536565 -2.873890 0.02638 9.07 0.42 0.00 0.97304 -9.44 blue 3991 11 21
12468 208.641188 -0.776603 0.02676 10.18 1.00 0.00 1.53265 -10.18 blue 13010 3 3
12543 209.332649 0.412356 0.02470 9.41 0.00 1.00 1.10114 -11.93 red 3164 24 30
12842 211.716931 0.000211 0.02492 8.65 0.28 0.00 0.84541 -9.20 blue 8429 3 4
11979 205.532729 0.010245 0.02519 8.91 0.26 0.00 0.92148 -9.49 blue 14413 4 5
13153 212.919645 -1.052014 0.02417 9.41 1.33 0.00 1.09944 -9.28 blue 6381 5 10
14186 216.986597 0.021856 0.02392 9.14 0.17 0.00 0.99915 -9.92 blue -99 -99 -99
12711 212.131744 -0.127032 0.02506 9.76 1.87 0.00 1.25623 -9.48 blue 8429 3 4
13096 213.272343 -0.846251 0.02577 9.84 1.37 0.00 1.30218 -9.70 blue 4156 8 21
11918 204.526981 0.020478 0.02233 9.57 0.03 1.00 1.16918 -11.13 red 4008 4 5
12869 211.992299 0.113845 0.02552 9.22 0.17 0.00 1.02688 -9.98 blue 3164 24 30
12802 211.020794 0.998147 0.02511 9.27 0.66 0.00 1.04441 -9.45 blue 8429 3 4
11939 205.239735 0.925966 0.02374 8.82 0.10 0.00 0.89418 -9.80 blue 4008 4 5
11961 205.520872 0.718295 0.02266 9.15 0.30 0.00 1.00389 -9.68 blue 4008 4 5
13536 214.018579 0.216245 0.02557 9.36 0.24 0.00 1.08107 -9.98 blue 4156 8 21
12383 209.876572 -1.056191 0.02436 8.08 0.12 1.00 0.70123 -9.00 blue -99 -99 -99
680141 213.103598 -0.831997 0.02601 9.76 1.02 0.00 1.25681 -9.75 blue 4156 8 21
12787 210.842263 -1.208007 0.02537 8.91 0.02 0.00 0.92166 -10.56 red 6381 5 10
13319 214.616584 0.750143 0.02545 9.12 0.23 0.00 0.99304 -9.76 blue 4156 8 21
12769 211.215582 -0.641612 0.02444 10.76 1.93 0.00 2.84229 -10.48 blue 6381 5 10
672678 195.622303 34.733000 0.02474 9.93 0.07 0.00 1.35440 -11.11 red -99 -99 -99
12359 210.517213 -1.207821 0.02455 9.06 0.06 0.00 0.97258 -10.29 blue 3164 24 30
12914 212.740421 1.035737 0.02543 10.41 0.94 0.00 1.80437 -10.44 blue 3164 24 30
678163 208.308829 0.447260 0.02450 10.33 0.11 1.00 1.69028 -11.30 red 3164 24 30
680654 214.562141 0.891091 0.02594 10.42 5.43 0.00 1.82080 -9.69 blue 4156 8 21
12606 212.636339 -0.841880 0.02542 9.19 0.66 0.00 1.01560 -9.37 blue 4156 8 21
12627 213.065022 -0.633060 0.02503 10.43 0.93 0.00 1.83066 -10.46 blue 4156 8 21
14686 222.728996 -0.369076 0.02677 8.97 0.15 0.00 0.94109 -9.80 blue 5728 5 7
12901 212.759167 0.608505 0.02658 9.92 0.09 0.00 1.34557 -10.97 red 3164 24 30
23304 242.921602 0.060370 0.02409 9.42 0.00 1.00 1.10579 -11.74 red -99 -99 -99
