NSAID RA DEC redshift mstars sfr sfr_err rvir log_sSFR color
664193 178.743963 6.329435 0.02343 8.99 0.88 0.00 0.14243 -9.05 blue
328610 177.773924 6.767894 0.01985 9.26 0.28 0.00 0.15656 -9.80 blue
240914 154.083625 7.907221 0.03252 9.39 0.46 0.00 0.16289 -9.72 blue
422501 203.496049 34.545057 0.02615 8.72 -22046287401829.17 -99.00 0.12984 nan blue
676134 203.317919 34.537033 0.02434 10.49 0.89 0.00 0.29257 -10.54 red
390480 223.218783 5.943684 0.02773 9.40 0.99 0.00 0.16395 -9.40 blue
694380 202.205296 10.381678 0.02292 9.72 0.45 0.00 0.18602 -10.07 blue
241135 153.187773 9.027515 0.02748 9.18 0.17 0.00 0.15168 -9.95 blue
379619 203.905182 6.338229 0.02290 9.91 0.41 0.00 0.20108 -10.29 blue
231948 130.189336 32.054325 0.02574 8.77 0.35 0.00 0.13195 -9.23 blue
425427 182.379520 31.501086 0.02399 8.83 0.24 0.00 0.13487 -9.45 blue
424895 199.116518 29.419835 0.01602 8.64 0.10 0.00 0.12697 -9.65 blue
328714 179.125174 8.451403 0.02247 8.93 0.11 0.00 0.13966 -9.89 blue
394664 221.622722 32.655261 0.02828 9.50 0.00 1.00 0.17009 -12.73 red
422165 178.895927 32.019573 0.03117 10.14 1.75 0.00 0.22449 -9.90 blue
394771 223.095996 30.235754 0.02339 9.09 0.68 0.00 0.14755 -9.26 blue
379749 203.076629 7.266083 0.02161 9.01 0.00 1.00 0.14352 -12.10 red
390827 225.115001 6.454746 0.02975 10.57 2.02 0.00 0.31821 -10.27 blue
425883 204.876912 39.054736 0.02740 9.71 0.42 0.00 0.18464 -10.09 blue
687440 255.648834 40.491094 0.03069 10.62 1.71 0.00 0.33757 -10.39 blue
400069 114.455928 46.397662 0.03213 10.83 9.28 0.00 0.48172 -9.86 blue
422720 203.905731 35.618072 0.02305 9.23 0.01 1.00 0.15495 -11.46 red
433554 194.784427 35.938446 0.02774 9.64 0.00 1.00 0.17946 -12.78 red
165016 143.166227 48.708494 0.02607 9.88 0.01 1.00 0.19858 -11.87 red
186228 188.103292 50.315976 0.02950 9.93 1.80 0.00 0.20272 -9.68 blue
165025 142.432669 48.997535 0.02647 8.96 0.13 0.00 0.14067 -9.84 blue
328874 181.629605 7.133617 0.02764 8.97 0.05 0.00 0.14096 -10.25 blue
390900 226.254367 5.796776 0.03216 10.84 3.92 0.00 0.49216 -10.25 blue
425426 181.979196 31.476039 0.02340 8.98 0.01 0.00 0.14175 -11.05 red
422919 192.872990 31.814579 0.02448 10.23 0.41 0.00 0.23830 -10.62 red
402942 131.490264 60.931766 0.02718 9.43 0.10 0.00 0.16573 -10.42 blue
161532 116.364140 29.890393 0.02374 9.05 0.43 0.00 0.14543 -9.42 blue
130142 125.348470 41.707457 0.02460 9.30 0.02 0.00 0.15837 -10.99 red
422497 202.990690 34.547034 0.02464 10.45 0.23 0.00 0.28046 -11.10 red
425559 183.288884 32.596347 0.02488 10.41 1.12 0.00 0.27072 -10.36 blue
675088 200.864377 6.392572 0.02314 10.63 6.61 0.00 0.34698 -9.81 blue
400451 115.289471 49.396425 0.03063 10.53 2.29 0.00 0.30081 -10.17 blue
434757 166.995893 35.463258 0.02873 10.76 0.01 1.00 0.42482 -12.73 red
176288 148.175752 42.877244 0.01557 8.64 0.07 0.00 0.12708 -9.79 blue
434798 168.005748 35.477027 0.02449 9.99 114692265374893.25 -99.00 0.20935 4.06 blue
426638 175.051541 32.016610 0.03248 9.06 0.55 0.00 0.14525 -9.32 blue
434848 178.734325 35.777375 0.02182 9.21 0.20 0.00 0.15384 -9.92 blue
391244 226.410111 5.802809 0.03222 10.13 1.03 0.00 0.22376 -10.12 blue
400574 117.147535 49.549300 0.02099 9.94 0.02 1.00 0.20436 -11.73 red
434906 177.575685 35.253999 0.02128 9.69 0.52 0.00 0.18367 -9.97 blue
687865 258.998752 43.897718 0.02802 10.62 -3228183943961039.00 -99.00 0.33759 nan blue
380107 203.216884 9.989365 0.02384 9.40 0.96 0.00 0.16447 -9.42 blue
246893 190.089264 48.801465 0.02918 10.14 0.57 0.00 0.22453 -10.38 blue
422634 202.923263 34.816122 0.02356 8.94 0.04 0.00 0.13994 -10.38 blue
426906 198.397029 29.126551 0.01995 9.73 0.18 0.00 0.18667 -10.48 blue
415366 154.596811 32.079935 0.02353 8.83 0.22 0.00 0.13483 -9.49 blue
176489 147.384987 44.133943 0.01512 8.87 0.05 0.00 0.13723 -10.20 blue
399444 111.602865 43.048563 0.02530 9.42 0.08 0.00 0.16549 -10.54 red
426926 197.301416 28.467641 0.02547 9.27 0.07 0.00 0.15665 -10.41 blue
422662 203.938161 34.692261 0.02477 9.74 0.59 0.00 0.18698 -9.97 blue
167948 202.610330 -2.651985 0.02140 9.05 0.00 0.00 0.14553 -11.46 red
427033 196.154424 29.146691 0.01937 8.87 0.07 0.00 0.13703 -10.01 blue
434786 167.655653 35.138704 0.03194 8.95 0.35 0.00 0.13962 -9.41 blue
427088 196.906797 29.926802 0.02536 8.98 0.17 0.00 0.14193 -9.74 blue
427141 197.769118 30.482917 0.02099 9.47 0.38 0.00 0.16923 -9.90 blue
422821 193.481837 31.219985 0.02656 8.90 0.06 0.00 0.13804 -10.14 blue
426221 163.980251 36.861499 0.02180 10.92 0.39 0.00 0.57994 -11.33 red
380452 205.674732 7.515997 0.02322 9.58 0.00 1.00 0.17616 -11.94 red
388068 211.480791 6.437948 0.02467 8.69 0.16 0.00 0.12834 -9.49 blue
379733 203.076368 7.940570 0.02361 9.64 0.06 0.00 0.17982 -10.88 red
261170 223.782778 51.020253 0.02618 10.35 0.26 0.00 0.25808 -10.94 red
434468 209.026725 37.208816 0.01981 9.60 0.43 0.00 0.17726 -9.96 blue
222565 246.409108 40.800437 0.02856 10.30 0.01 1.00 0.24741 -12.30 red
222660 245.118912 41.179443 0.03148 9.48 0.06 0.00 0.16846 -10.73 red
672706 195.670000 28.371280 0.02473 10.53 0.53 0.00 0.30538 -10.81 red
227665 139.241612 6.715076 0.01858 9.63 0.05 0.00 0.17947 -10.93 red
427608 194.445993 29.149500 0.02386 10.30 0.27 0.00 0.24869 -10.88 red
400354 116.522958 48.847969 0.03276 10.84 753160676082654.00 -99.00 0.48922 4.04 blue
234435 150.468570 42.051418 0.03106 8.91 0.05 0.00 0.13796 -10.18 blue
400456 115.938421 48.136143 0.01808 9.92 0.06 0.00 0.20253 -11.16 red
168337 203.006709 -2.519175 0.02222 9.02 0.19 0.00 0.14383 -9.75 blue
176912 150.555910 45.781908 0.02530 9.51 0.08 0.00 0.17111 -10.63 red
435025 178.184659 36.531444 0.02237 9.24 0.19 0.00 0.15551 -9.96 blue
329876 185.859707 8.155852 0.01539 8.67 0.06 0.00 0.12820 -9.86 blue
427634 194.084798 29.300758 0.02213 10.08 0.01 0.00 0.21812 -12.02 red
426934 197.447873 28.906950 0.01865 10.77 2.23 0.00 0.43342 -10.42 blue
401653 120.029620 55.349661 0.02093 9.53 0.18 0.00 0.17274 -10.28 blue
426962 196.991219 28.710623 0.02524 10.53 0.16 0.00 0.30484 -11.32 red
416776 189.689392 31.879376 0.02242 9.78 0.82 0.00 0.19080 -9.87 blue
400675 118.198113 50.251195 0.02356 10.12 0.44 0.00 0.22310 -10.48 blue
401666 120.681013 55.822533 0.03194 9.56 0.31 0.00 0.17372 -10.07 blue
381001 208.662573 5.767921 0.01821 9.25 0.19 0.00 0.15612 -9.96 blue
435742 119.375287 15.699561 0.01611 8.80 0.21 0.00 0.13405 -9.49 blue
330078 185.116281 7.503884 0.02443 9.31 0.48 0.00 0.15899 -9.63 blue
426973 197.009927 28.251402 0.02509 9.89 59558786999373.56 -99.00 0.19981 3.88 blue
416795 189.632775 31.937832 0.02179 8.70 0.15 0.00 0.12928 -9.53 blue
232385 132.730437 33.764278 0.02711 10.14 0.69 0.00 0.22549 -10.30 blue
232981 136.398614 36.371954 0.02320 9.27 0.20 0.00 0.15685 -9.97 blue
401707 120.877399 55.344040 0.03252 8.79 0.51 0.00 0.13239 -9.08 blue
427690 194.596715 30.143067 0.02582 9.64 0.02 0.00 0.17989 -11.25 red
401722 121.880632 55.895058 0.02922 9.21 0.22 0.00 0.15326 -9.87 blue
427716 194.845067 29.887864 0.02470 9.74 0.16 0.00 0.18749 -10.55 red
423880 159.146537 37.708030 0.02292 9.54 0.44 0.00 0.17341 -9.89 blue
436054 120.530876 16.390660 0.02985 10.49 192134484359906.47 -99.00 0.28976 3.79 blue
245901 140.447439 34.803417 0.02451 9.33 0.34 0.00 0.16027 -9.80 blue
427923 173.748440 35.122270 0.02537 8.95 0.10 0.00 0.14030 -9.97 blue
424278 190.806304 37.085273 0.02269 8.92 0.22 0.00 0.13901 -9.58 blue
245920 139.604200 34.861983 0.02324 9.10 20767313561267.75 -99.00 0.14804 4.21 blue
195231 165.469431 6.066866 0.02176 9.32 0.01 1.00 0.15976 -11.20 red
427515 195.536105 28.387092 0.02527 10.61 0.38 0.00 0.33719 -11.03 red
397173 236.260382 24.723849 0.02297 10.10 5.24 0.00 0.22033 -9.38 blue
427525 195.361212 28.435869 0.01922 9.42 0.04 0.00 0.16611 -10.82 red
436288 123.484043 18.486066 0.01731 8.98 0.16 0.00 0.14258 -9.78 blue
389619 219.028586 5.260243 0.02830 9.48 0.21 0.00 0.16915 -10.17 blue
427533 195.430532 29.178346 0.02344 9.60 0.03 0.00 0.17730 -11.09 red
262061 232.337140 46.836507 0.01807 8.83 0.02 0.00 0.13518 -10.58 red
223099 246.281956 39.435726 0.02962 9.71 0.00 1.00 0.18474 -12.24 red
427588 195.007661 28.434808 0.02699 9.81 128182626952287.41 -99.00 0.19249 4.30 blue
219383 215.067146 55.829858 0.02985 9.23 0.01 1.00 0.15430 -11.17 red
402296 123.818057 57.991299 0.02831 9.58 0.02 0.00 0.17529 -11.27 red
647455 126.084373 20.533242 0.01993 10.15 0.49 0.00 0.22696 -10.46 blue
397429 236.290113 26.506115 0.03206 10.88 0.02 1.00 0.53167 -12.54 red
223148 245.550133 39.442087 0.03064 9.26 0.02 0.00 0.15603 -11.00 red
425012 200.608128 29.942874 0.03107 9.73 0.57 0.00 0.18578 -9.97 blue
393210 240.816435 5.651090 0.03057 9.44 1.77 0.00 0.16636 -9.19 blue
402336 124.062110 57.709332 0.02639 10.59 1.17 0.00 0.32477 -10.52 red
381785 210.722893 8.891564 0.01976 9.81 0.00 1.00 0.19318 -12.45 red
223177 245.232497 39.861018 0.02877 10.11 1.14 0.00 0.22162 -10.06 blue
402349 123.112273 57.835890 0.02664 9.76 0.03 1.00 0.18840 -11.29 red
436700 127.488201 20.626266 0.02550 9.05 0.25 0.00 0.14516 -9.65 blue
436001 120.757263 16.331696 0.01539 9.75 0.01 1.00 0.18921 -11.75 red
381786 210.794993 8.957412 0.02461 9.13 0.01 1.00 0.14945 -11.27 red
260536 218.011845 51.881125 0.02560 8.25 0.31 1.00 0.11082 -8.75 blue
401374 120.019049 52.911200 0.01809 8.99 0.02 0.00 0.14296 -10.75 red
436646 126.175420 20.938558 0.02287 8.90 0.06 0.00 0.13788 -10.13 blue
393356 210.493725 34.371407 0.02688 9.36 0.48 0.00 0.16152 -9.67 blue
397541 238.235854 24.223229 0.03185 9.68 1.11 0.00 0.18205 -9.64 blue
223285 247.241636 39.647451 0.02869 9.86 0.05 0.00 0.19626 -11.20 red
425350 183.491550 32.117841 0.02400 9.18 0.32 0.00 0.15189 -9.68 blue
397595 237.757591 23.960092 0.02438 10.15 0.03 1.00 0.22637 -11.75 red
425369 183.237873 31.862994 0.03231 9.48 0.38 0.00 0.16838 -9.90 blue
331199 210.490307 36.169229 0.01714 8.36 0.03 0.00 0.11561 -9.88 blue
131074 134.219367 47.989922 0.01789 9.53 0.00 1.00 0.17302 -12.62 red
425403 182.505801 31.384956 0.02999 9.37 0.01 0.00 0.16185 -11.51 red
188088 259.648306 29.634665 0.02887 10.23 0.00 1.00 0.23728 -12.87 red
425404 182.579387 31.550108 0.02195 10.19 0.00 1.00 0.23250 -12.66 red
382115 211.090874 9.654639 0.02015 8.89 0.00 1.00 0.13772 -11.68 red
331305 210.311388 37.882988 0.02475 10.58 0.68 0.00 0.32366 -10.75 red
233403 143.136397 38.561454 0.03265 10.29 0.00 1.00 0.24518 -12.92 red
402908 131.806892 61.384070 0.02691 9.02 0.21 0.00 0.14372 -9.70 blue
397785 241.180781 23.333076 0.03261 10.51 0.07 0.00 0.29586 -11.67 red
223337 247.462687 39.766511 0.03185 10.84 4.63 0.00 0.48977 -10.18 blue
261031 225.605700 48.877687 0.02664 10.76 0.01 1.00 0.42305 -12.92 red
401713 120.723725 55.298803 0.03003 9.48 0.19 0.00 0.16871 -10.20 blue
381790 210.768579 8.947520 0.02307 10.59 0.07 1.00 0.32889 -11.75 red
401746 122.074893 55.418620 0.03122 9.58 0.00 1.00 0.17498 -12.52 red
401798 123.594883 55.182942 0.03276 9.48 0.01 0.00 0.16836 -11.61 red
428783 187.381932 33.426647 0.03096 10.00 0.46 0.00 0.20944 -10.34 blue
331404 215.075400 35.834762 0.02817 10.45 0.02 1.00 0.27961 -12.27 red
403171 134.084960 62.273394 0.02765 10.32 0.06 0.00 0.25249 -11.53 red
382385 209.258272 7.113039 0.01576 8.02 0.09 0.00 0.10349 -9.05 blue
382034 210.469791 9.630395 0.02237 10.39 0.07 1.00 0.26600 -11.53 red
437534 139.138819 26.648044 0.02538 9.69 0.27 0.00 0.18317 -10.25 blue
401937 123.793995 55.167880 0.03181 9.68 0.00 1.00 0.18193 -12.60 red
425868 204.370477 38.970556 0.02021 10.41 0.01 1.00 0.27126 -12.67 red
382481 210.573336 7.684194 0.01518 10.59 1.64 0.00 0.33057 -10.38 blue
437551 139.371478 26.599837 0.02474 10.27 2.29 0.00 0.24297 -9.91 blue
398300 244.692369 20.692067 0.03171 9.58 0.74 0.00 0.17496 -9.71 blue
248257 199.239947 47.868335 0.02682 9.92 0.23 0.00 0.20164 -10.55 red
233939 145.539812 40.218843 0.01816 8.76 0.00 1.00 0.13229 -11.95 red
437580 140.146336 25.995108 0.02609 9.64 1.05 0.00 0.17989 -9.62 blue
405917 122.511503 19.362435 0.01485 8.97 0.08 0.00 0.14192 -10.08 blue
394057 215.776289 34.392106 0.02447 8.93 0.19 0.00 0.13963 -9.66 blue
425483 181.992718 33.213959 0.02723 9.09 0.13 0.00 0.14690 -9.96 blue
437576 139.843485 26.695256 0.02665 9.19 0.00 1.00 0.15217 -11.64 red
223495 246.904745 39.136081 0.02886 10.14 0.14 0.00 0.22439 -10.99 red
403470 136.698098 64.611424 0.02872 9.09 0.10 0.00 0.14711 -10.08 blue
437589 140.008918 26.930539 0.02625 10.47 0.75 0.00 0.28564 -10.60 red
647554 127.184727 58.151644 0.01803 9.55 2.00 0.00 0.17444 -9.25 blue
331937 216.711236 35.713172 0.02928 9.77 0.07 0.00 0.18948 -10.96 red
437590 139.940952 26.667097 0.02516 9.33 0.17 0.00 0.15996 -10.09 blue
406208 124.427917 22.277442 0.02193 8.68 0.12 0.00 0.12840 -9.59 blue
235687 168.367735 10.485973 0.02943 10.56 3.37 0.00 0.31456 -10.04 blue
235688 168.457305 9.586292 0.02925 10.91 11.55 0.00 0.56462 -9.85 blue
188213 257.553030 30.308210 0.03070 10.97 4.30 0.00 0.63144 -10.34 blue
382684 211.062878 8.762725 0.01782 9.25 0.19 0.00 0.15618 -9.97 blue
425692 203.852331 38.538596 0.02008 9.40 1.57 0.00 0.16473 -9.20 blue
429085 196.732927 35.132227 0.01585 9.22 0.00 1.00 0.15504 -11.60 red
403996 143.064756 67.991205 0.02478 9.83 0.14 0.00 0.19468 -10.70 red
382767 210.702608 9.341384 0.01972 11.02 0.05 1.00 0.70290 -12.32 red
406439 126.649896 22.950905 0.01960 10.48 0.36 0.00 0.28979 -10.92 red
188279 259.055563 31.243820 0.02286 8.93 0.00 1.00 0.13976 -11.49 red
219888 220.016219 56.003070 0.02987 9.76 0.34 0.00 0.18802 -10.23 blue
402612 128.150475 60.130694 0.02679 9.40 0.01 1.00 0.16422 -11.47 red
429555 205.340652 28.942806 0.02770 9.71 1.29 0.00 0.18469 -9.60 blue
332603 221.696631 34.818562 0.02141 9.26 0.98 0.00 0.15655 -9.27 blue
383017 213.850036 8.011147 0.02491 10.01 0.91 0.00 0.21038 -10.05 blue
402636 126.564971 59.802105 0.02628 9.09 0.00 1.00 0.14729 -11.79 red
382720 210.453424 9.223211 0.02055 9.70 28075428855950.12 -99.00 0.18454 3.75 blue
438062 182.755684 34.074159 0.02332 8.54 0.38 0.00 0.12224 -8.96 blue
438496 162.494598 36.415027 0.02327 9.75 0.64 0.00 0.18842 -9.95 blue
394508 219.936696 31.074309 0.03185 9.64 0.65 0.00 0.17931 -9.83 blue
429282 197.716845 35.787069 0.02325 8.62 0.05 0.00 0.12552 -9.88 blue
648730 146.287384 68.594557 0.01482 10.99 2.47 0.00 0.66485 -10.60 red
406596 124.900202 21.241361 0.01523 9.43 12226073346094.87 -99.00 0.16684 3.66 blue
679379 211.091279 9.508313 0.02434 9.51 0.01 1.00 0.17141 -11.50 red
425964 195.609422 32.762800 0.03215 9.27 0.38 0.00 0.15633 -9.69 blue
406606 124.908696 21.285361 0.01516 9.75 0.00 1.00 0.18858 -12.73 red
648749 146.602469 68.957156 0.01482 10.07 0.61 0.00 0.21817 -10.28 blue
438358 163.024729 35.984202 0.02389 8.54 0.10 0.00 0.12225 -9.53 blue
438505 162.979612 37.589997 0.02600 8.73 0.35 0.00 0.13029 -9.19 blue
629813 196.370375 33.848723 0.02377 9.68 0.81 0.00 0.18314 -9.77 blue
383033 214.075681 8.476373 0.02456 9.06 0.00 0.00 0.14553 -13.60 red
383078 213.250536 8.501520 0.02434 8.98 0.27 0.00 0.14165 -9.55 blue
438762 165.142807 37.890721 0.02882 9.44 0.00 1.00 0.16616 -11.85 red
395058 224.249705 31.552404 0.02488 9.80 0.99 0.00 0.19214 -9.81 blue
234767 154.949601 42.993782 0.02219 9.05 0.00 1.00 0.14566 -11.56 red
426995 196.666267 28.517492 0.02617 9.73 0.20 0.00 0.18629 -10.43 blue
131549 139.241140 49.717204 0.02860 9.14 0.02 0.00 0.14941 -10.88 red
404783 118.588498 16.135268 0.02906 9.00 0.46 0.00 0.14240 -9.33 blue
662287 174.732873 9.532114 0.02018 10.15 0.30 0.00 0.22700 -10.67 red
427006 196.243264 29.122232 0.01974 11.01 0.75 0.00 0.69502 -11.14 red
438843 166.041532 38.201043 0.03027 9.36 140706156840826.81 -99.00 0.16171 4.79 blue
438861 168.957436 30.328450 0.02580 9.00 0.86 0.00 0.14272 -9.07 blue
220095 219.850176 53.755607 0.03109 8.99 0.01 1.00 0.14181 -10.86 red
438863 168.902950 30.422765 0.02787 9.86 2.43 0.00 0.19633 -9.47 blue
427011 196.589421 29.170109 0.02429 10.07 0.51 0.00 0.21713 -10.36 blue
438872 169.540759 30.406746 0.02564 10.69 0.11 0.00 0.37531 -11.65 red
426285 162.578913 37.993934 0.03278 10.54 0.00 1.00 0.30590 -13.06 red
429749 195.391887 37.386208 0.02346 9.97 0.03 1.00 0.20720 -11.44 red
177192 154.366679 46.684099 0.02522 9.21 0.12 0.00 0.15374 -10.14 blue
429762 195.025372 36.698968 0.02893 8.52 0.11 1.00 0.12099 -9.49 blue
262185 234.812376 46.238437 0.02945 8.87 0.28 0.00 0.13637 -9.42 blue
429783 194.830673 37.181310 0.01512 8.46 0.03 1.00 0.11977 -10.02 blue
438744 164.321655 37.530269 0.02532 9.29 0.00 1.00 0.15815 -11.72 red
247604 193.997996 48.445431 0.02845 10.77 0.02 1.00 0.42894 -12.55 red
131776 138.727256 50.817614 0.02932 8.87 0.00 1.00 0.13599 -11.39 red
384209 220.377667 8.751443 0.03273 10.60 185712527298387.19 -99.00 0.32945 3.67 blue
439315 198.858353 33.157293 0.01624 9.46 0.32 0.00 0.16867 -9.95 blue
63074 201.894653 66.754634 0.03033 9.13 1.47 0.00 0.14909 -8.97 blue
392102 229.113915 4.913384 0.02623 9.56 0.68 0.00 0.17432 -9.73 blue
427670 194.059910 30.200059 0.02500 9.94 0.62 0.00 0.20379 -10.14 blue
438854 166.521065 37.489115 0.02141 9.03 0.16 0.00 0.14431 -9.81 blue
400388 116.241824 49.352394 0.03253 9.57 0.03 1.00 0.17417 -11.11 red
420048 163.624670 34.765222 0.03171 10.61 1.70 0.00 0.33484 -10.38 blue
427766 195.517496 29.253451 0.02432 10.81 0.46 0.00 0.46293 -11.14 red
400435 116.014295 48.166611 0.03264 9.21 0.20 0.00 0.15301 -9.90 blue
262669 238.334027 42.126530 0.02164 8.83 0.00 1.00 0.13508 -11.58 red
236600 175.738839 8.839785 0.02117 9.00 0.00 1.00 0.14289 -11.50 red
403612 137.915356 64.365905 0.02868 10.16 0.32 0.00 0.22762 -10.66 red
420110 165.747081 34.927673 0.03161 10.18 1.36 0.00 0.22980 -10.05 blue
384508 222.545602 8.743153 0.02821 9.39 0.87 0.00 0.16332 -9.45 blue
177483 150.150952 54.336733 0.02489 8.59 0.14 0.00 0.12442 -9.44 blue
383428 214.489038 7.671967 0.02485 9.64 0.19 0.00 0.17987 -10.35 blue
430658 193.693229 39.571251 0.03224 10.80 0.01 1.00 0.45733 -12.87 red
400653 117.837566 50.236081 0.02377 11.00 0.09 0.00 0.66778 -12.03 red
263751 246.077538 36.923148 0.03271 10.48 0.01 1.00 0.28693 -12.59 red
220425 224.336917 52.992706 0.02629 9.81 0.13 0.00 0.19220 -10.70 red
196666 156.431414 50.351967 0.03208 9.20 0.71 0.00 0.15260 -9.36 blue
400697 119.692171 50.459723 0.02236 10.11 0.75 0.00 0.22259 -10.24 blue
383640 217.970404 7.320881 0.02727 10.80 0.56 0.00 0.45908 -11.05 red
196757 155.121194 50.466551 0.03192 9.96 0.85 0.00 0.20509 -10.03 blue
63303 208.727108 66.161063 0.03198 9.32 0.13 0.00 0.15898 -10.19 blue
683734 224.308966 53.152029 0.02904 10.23 0.63 0.00 0.23622 -10.42 blue
248058 197.639091 49.883993 0.03137 10.13 1.31 0.00 0.22360 -10.01 blue
430866 192.721220 35.401372 0.03276 9.78 2.25 0.00 0.18991 -9.43 blue
678128 208.251017 37.730799 0.02693 9.23 0.01 0.00 0.15430 -11.08 red
264175 249.188706 31.054761 0.03160 9.52 0.38 0.00 0.17138 -9.95 blue
383932 219.112563 8.734263 0.03066 10.22 1.12 0.00 0.23526 -10.17 blue
248166 201.332831 48.040577 0.01637 8.07 0.17 0.00 0.10527 -8.85 blue
196890 155.492169 51.385084 0.02300 9.78 0.61 0.00 0.19025 -9.99 blue
440105 181.110859 31.910569 0.03060 9.66 1.60 0.00 0.18060 -9.45 blue
427507 195.648103 28.745173 0.02040 9.57 0.02 0.00 0.17565 -11.23 red
682690 220.163008 9.096075 0.02942 10.42 3.08 0.00 0.27174 -9.93 blue
693013 176.452011 10.476916 0.01814 10.15 0.00 1.00 0.22761 -12.52 red
249068 213.473089 45.870546 0.02758 9.75 0.02 1.00 0.18774 -11.49 red
672025 194.616019 28.974140 0.02380 10.11 0.10 0.00 0.22200 -11.11 red
431087 201.020808 34.347140 0.03046 9.45 0.02 1.00 0.16698 -11.27 red
431249 198.670014 35.036328 0.02374 8.85 0.56 0.00 0.13591 -9.11 blue
427603 194.279180 28.958345 0.02748 9.28 28095902510682.77 -99.00 0.15742 4.16 blue
427614 194.538444 28.708590 0.02537 10.47 2.16 0.00 0.28475 -10.13 blue
401387 120.171526 53.639909 0.02264 8.72 0.28 0.00 0.12985 -9.27 blue
408517 134.430050 25.590140 0.01965 9.04 0.22 0.00 0.14498 -9.69 blue
686198 240.862385 19.159859 0.01562 9.24 1.02 0.00 0.15614 -9.23 blue
427620 194.580636 28.698471 0.01930 9.31 18046071276337.15 -99.00 0.15983 3.94 blue
428890 186.363228 35.027149 0.03235 9.41 0.00 1.00 0.16443 -11.92 red
440351 182.361633 32.431842 0.02261 9.22 0.43 0.00 0.15450 -9.59 blue
428897 185.494408 34.143302 0.03220 10.07 0.02 1.00 0.21676 -11.79 red
427657 193.844052 28.467901 0.02342 10.30 0.07 0.00 0.24861 -11.45 red
431299 198.845715 35.173530 0.02309 8.98 0.34 0.00 0.14191 -9.44 blue
431319 199.067467 35.762423 0.01760 9.95 0.97 0.00 0.20604 -9.97 blue
404770 118.168262 15.481144 0.02895 10.14 0.00 1.00 0.22504 -12.95 red
408926 135.832676 29.129564 0.02185 10.40 0.10 0.00 0.26887 -11.42 red
385035 227.317150 6.609754 0.03193 8.63 0.47 0.00 0.12545 -8.96 blue
686866 247.622044 7.978747 0.03248 11.01 -4249845212675959.00 -99.00 0.67969 nan blue
393336 210.930007 34.304233 0.02770 9.44 0.28 0.00 0.16630 -9.99 blue
428301 185.597232 33.392324 0.03079 9.80 1.58 0.00 0.19137 -9.60 blue
440816 176.176826 33.493881 0.03116 10.32 481894808686687.75 -99.00 0.25169 4.36 blue
429236 196.541600 35.935126 0.01586 8.58 0.00 1.00 0.12445 -11.46 red
263603 245.779127 38.341296 0.02875 9.63 136640741781984.20 -99.00 0.17851 4.51 blue
440717 177.232629 32.794886 0.02636 9.06 0.21 0.00 0.14536 -9.74 blue
405273 121.518329 20.139676 0.01557 8.70 0.07 0.00 0.12972 -9.83 blue
263626 245.568188 38.449460 0.02922 9.56 0.81 0.00 0.17398 -9.65 blue
177937 155.027665 56.103815 0.03239 9.02 0.28 0.00 0.14322 -9.57 blue
393388 210.126415 34.260001 0.02703 9.19 0.00 1.00 0.15204 -11.62 red
633196 242.920024 52.457487 0.02944 10.62 16.50 0.00 0.33726 -9.40 blue
401956 123.434222 55.941061 0.03040 9.41 0.33 0.00 0.16443 -9.89 blue
431711 207.665904 32.347987 0.02499 10.29 1.26 0.00 0.24762 -10.19 blue
429373 205.539982 27.570377 0.02880 9.97 105225634267535.22 -99.00 0.20664 4.05 blue
178014 158.030751 56.361364 0.02411 9.53 0.65 0.00 0.17263 -9.72 blue
235870 172.623978 9.387836 0.02046 9.62 0.31 0.00 0.17872 -10.13 blue
249488 215.493931 46.655700 0.02627 8.92 0.00 1.00 0.13866 -11.61 red
402006 121.558483 56.823190 0.02921 9.49 0.01 1.00 0.16971 -11.67 red
402124 123.626616 57.168026 0.02599 9.51 0.00 1.00 0.17136 -12.04 red
428561 206.657689 37.633502 0.01902 9.61 0.00 1.00 0.17858 -12.17 red
693634 181.665977 13.814334 0.02968 9.49 0.72 0.00 0.16969 -9.64 blue
237597 178.487653 10.312287 0.02241 9.00 0.03 1.00 0.14308 -10.58 red
693635 181.792787 13.248169 0.02118 9.71 0.92 0.00 0.18503 -9.74 blue
648272 138.748621 29.730240 0.02116 11.01 4.11 0.00 0.69525 -10.40 blue
422384 188.467735 39.263068 0.02041 8.76 0.23 0.00 0.13212 -9.40 blue
397344 234.415169 26.252202 0.02220 9.19 0.07 1.00 0.15291 -10.36 blue
402302 123.834878 58.089713 0.02905 10.38 0.07 0.00 0.26375 -11.52 red
676246 203.713502 34.055522 0.02509 10.22 0.92 0.00 0.23672 -10.26 blue
393743 211.631010 34.842732 0.02674 9.05 0.27 0.00 0.14528 -9.63 blue
237826 180.328524 9.165222 0.02099 10.43 0.19 0.00 0.27655 -11.15 red
422491 203.561746 34.194158 0.02364 10.09 0.53 0.00 0.22010 -10.37 blue
409738 139.715521 29.137290 0.02730 9.31 0.08 0.00 0.15897 -10.39 blue
422500 203.389393 34.400035 0.02439 9.37 0.11 0.00 0.16237 -10.31 blue
335415 235.375615 28.097653 0.03255 9.86 0.00 1.00 0.19644 -12.92 red
442370 202.782621 36.130989 0.01802 8.86 0.34 0.00 0.13669 -9.33 blue
402629 126.603682 59.895498 0.02672 10.92 0.18 0.00 0.57263 -11.65 red
