NSAID smallestImpact
542203 6913.6
495679 6218.6
212911 15255.7
528630 4437.6
533953 5442.2
533992 5154.3
533999 5784.0
481187 1845.0
481224 1632.3
481286 376.5
630763 2219.3
630766 7939.6
627758 4847.8
542625 2325.1
159003 3503.5
331181 3089.8
496585 6712.4
414109 2704.6
232813 4421.4
662762 2042.4
509543 8417.9
232817 4296.9
693005 2433.7
327521 1474.1
473741 4111.4
281755 621.9
482405 2584.1
634152 13032.0
291283 8224.7
501798 420.3
629530 1162.7
482494 2517.5
297206 612.8
482554 3980.6
232997 5612.1
487036 10166.3
482596 1860.4
474013 1849.1
529988 7861.2
482653 1650.9
482661 2003.7
482701 1017.0
474082 1560.2
672234 685.9
482761 466.8
519800 1718.9
629661 418.9
482849 807.2
647467 2373.4
290982 684.1
545176 6870.3
483067 1036.4
672309 478.4
483107 773.5
498169 1955.2
647435 9711.8
483188 309.7
545492 3779.6
483198 328.6
297976 6726.2
500582 5243.2
483491 1535.8
291278 7385.0
474916 3764.6
266678 1990.4
498697 3081.3
293513 5845.1
475498 1906.2
475522 1881.3
483661 2929.4
674242 1645.0
292439 6197.9
545525 4147.0
508791 8870.1
483786 2522.8
545872 2740.6
292540 6278.3
159401 4638.9
521224 1837.1
545689 1567.8
501286 1107.3
546146 5978.1
632926 7746.9
476324 2396.5
531550 3352.9
545848 1950.1
511094 3913.9
484398 3954.1
503482 868.8
503713 1251.5
293118 2802.5
546033 1839.5
503925 1105.6
293254 4836.0
415803 4864.9
197259 5031.6
546122 6428.7
522153 4711.0
537350 3973.9
631986 520.5
547110 649.3
631987 2401.1
546375 4426.1
547187 2475.6
234640 5673.4
500093 13149.9
675454 7135.9
546498 6505.3
632927 6980.0
294195 3040.8
522670 2893.9
533571 7808.1
510452 7265.9
522679 3667.9
522720 1582.8
546635 6840.5
545504 4093.3
522748 2325.5
632378 2988.1
532525 3829.5
667370 618.3
522804 2703.4
537891 3679.4
633572 14296.3
537898 3199.5
500791 3142.5
477941 2768.5
547845 4755.4
534132 6604.2
547214 2810.3
523082 872.0
547915 4688.1
291954 2574.4
523117 1592.5
533024 5393.5
546023 458.5
631989 4187.6
295020 1252.5
632930 3013.1
503720 1465.7
486028 10241.7
546312 5085.6
331552 4011.6
292264 4859.5
533663 7141.6
292475 5492.1
534933 6233.9
478318 906.7
649067 4692.8
511781 4474.8
549090 5965.4
501516 3642.8
283900 2792.2
238783 825.9
546936 4597.2
534197 4814.3
329888 2502.7
534292 7505.6
198272 1191.4
292792 6403.2
330237 670.1
294576 1205.3
535434 3647.7
549540 5892.5
523895 1141.7
523896 1078.9
633347 9278.3
478795 946.4
330398 1328.8
547523 3307.4
686444 6028.9
549658 2519.9
293059 4363.5
298863 2527.6
239045 2282.0
539395 5616.8
502197 10324.3
293152 2340.7
239100 1927.3
524294 2866.9
659948 1307.5
632933 10438.5
293260 5307.1
502520 6890.2
514490 2032.9
293279 5517.3
479398 2811.5
479410 4774.7
417805 1314.6
549499 6266.9
550096 1100.2
492152 4820.6
549542 6072.6
524853 4321.6
550472 2870.4
513310 1822.1
294788 840.7
549876 1811.1
550638 5789.5
492485 4799.3
515137 8356.3
479783 4776.1
550004 2478.9
479958 4791.9
239398 863.9
550137 1512.6
633577 18462.2
550171 1853.6
633578 6652.6
515514 5203.6
480141 5896.7
540489 2307.3
480187 2765.7
515578 4561.6
503497 1911.2
280517 4119.9
662865 2944.8
537052 4563.0
480393 4981.8
480421 5508.6
536770 4771.1
540861 2875.7
418514 1377.2
630777 6375.7
331464 5687.4
515940 7814.2
331619 6620.5
294116 4070.9
551035 3674.5
480889 383.6
480901 756.7
551999 901.0
209642 6718.5
493799 11145.6
300166 4498.6
508060 7551.0
237521 2808.0
549883 2148.9
549925 2964.8
493985 8928.5
516121 4039.8
551246 3058.7
209961 9122.5
665572 7632.2
541347 5963.7
481270 912.4
550222 1315.1
668792 419.2
481308 321.5
541508 4485.5
516688 3397.7
538097 3824.3
550487 3885.1
550498 3979.6
508929 9067.8
550877 1955.5
481700 3855.8
551951 1506.1
481707 4039.6
541858 5571.3
481715 3548.7
509064 11515.6
538261 4702.2
481719 4470.0
300999 3214.1
517143 1282.9
664976 5917.2
517151 2380.4
541938 7869.5
542189 7199.6
538556 2235.8
542192 6629.7
542219 8055.0
632699 6168.8
632700 12045.6
238221 2789.9
240065 2307.7
516110 4468.5
481771 4630.5
516139 3973.7
481897 2040.1
537743 8229.2
482007 2199.6
659872 2257.2
518268 2981.9
551922 1224.9
301567 7221.7
553107 2761.8
553127 2862.8
301701 6135.5
210978 1933.9
296790 708.7
671265 1086.4
211052 3458.7
629482 2180.5
239077 1687.8
482522 3011.3
296652 3382.1
298323 2724.7
516816 3655.4
482537 3623.9
298326 1991.0
543219 4503.0
516860 3459.0
482546 3019.0
516901 3921.9
482625 2121.6
313850 1625.9
482695 819.6
496610 7462.7
482719 851.6
540532 2633.4
672893 298.9
539907 9844.7
482839 1638.0
162575 2048.8
482854 1841.4
482995 1374.3
553850 2169.5
519650 1749.5
511063 3935.8
519685 2111.1
632006 4636.6
519686 2011.9
540871 1907.0
553327 1725.7
554093 2202.9
491944 6478.8
632237 6352.7
539447 5214.1
540392 5604.1
518216 2092.9
508516 7618.8
421068 2530.0
518228 2154.9
541018 5713.5
518247 2343.0
211444 1469.1
511614 4720.3
626415 2061.6
520243 5691.4
314400 5658.3
554407 3751.5
314491 4125.8
554527 137.1
541481 4469.3
554575 3049.6
498104 1750.0
512057 5191.0
677101 524.9
554477 1410.2
632706 3724.4
518985 3063.3
299425 6717.8
540671 3717.6
541841 5390.9
512542 5889.3
493274 7310.8
540866 1496.6
541874 5733.9
545170 6662.7
240621 1283.4
540852 2199.6
541972 7927.7
542186 7515.2
297990 6332.2
493520 5278.4
665273 6554.7
288100 4580.0
542216 7494.1
298103 4237.8
521026 3815.9
512736 4246.2
542523 5460.3
300529 2809.4
298428 4335.1
521412 7415.4
545695 1854.3
541541 4072.7
300610 5334.8
520196 6258.0
545735 2553.3
422418 4977.6
520217 5558.2
541716 6694.5
545878 2882.1
499760 5336.5
661944 5579.2
541891 6673.7
297308 3100.4
662963 4583.2
546133 5636.9
521774 3144.7
542161 6980.1
541937 7162.9
513186 2739.8
542141 7390.4
521260 2240.1
542170 6586.0
500261 11378.9
521266 2214.0
556409 3051.1
422646 6504.9
557887 2794.5
422663 6823.3
298029 5094.2
631821 3287.4
163444 4489.8
521544 5579.4
521607 4019.6
556761 3550.9
542464 6726.5
269092 5596.5
422935 3281.5
269110 5225.6
338072 6453.3
557224 5818.8
316384 2919.4
522481 3975.7
270757 4865.8
632243 6422.6
511228 3019.6
522716 1593.7
522726 2463.8
338164 8891.4
522736 2881.6
423315 3807.7
522780 2378.8
558990 4469.2
271179 3923.1
632716 4884.2
547926 5674.8
631822 3674.2
557818 3072.8
299400 7081.6
496588 6836.5
298282 1841.2
523092 2149.4
514454 5348.3
523106 2084.3
522479 3998.4
523120 1924.0
522507 5109.1
558157 1326.3
558156 785.6
558338 2349.4
648623 306.9
523445 2457.6
548653 5717.3
522731 2602.3
514807 1793.6
515458 4505.5
489383 9379.0
558644 1070.3
632011 5437.7
558694 3805.8
299048 1788.4
543563 6288.2
549239 3066.4
545105 8571.5
489678 12623.4
558912 2417.0
523140 907.4
300470 2241.6
515250 5440.1
523212 1716.8
523260 2192.0
663912 1967.5
497435 5502.3
523919 403.7
424531 1806.8
545528 4379.4
300562 3874.2
524219 2446.1
516270 5541.2
534134 6112.6
550146 1186.9
629918 3819.9
545692 1405.3
655774 1322.6
513336 1836.8
523464 7802.0
666515 4902.9
299610 1550.4
550340 4460.6
545045 8670.0
550488 3352.7
490480 9803.2
498199 3203.4
674212 4718.5
164247 6249.3
299837 5095.4
164305 6346.1
544402 7502.9
516348 6218.6
546025 2420.8
546034 1715.5
270672 2739.2
546056 7032.4
516397 6473.3
272149 4706.5
524059 3454.1
550826 3662.7
272317 4466.9
546379 4578.5
425580 1517.7
545738 1619.9
300891 5331.3
551297 1220.2
627844 6675.0
545062 8296.4
516902 3713.7
545070 8732.4
535507 6433.5
300813 3419.7
551579 3972.9
514486 1997.9
271127 4240.8
340871 14996.4
499567 2715.9
545216 6175.2
218535 2666.9
546198 4310.4
289525 3946.7
243281 9050.1
546215 3179.0
535959 2454.9
546371 6556.9
546417 5194.0
426372 6456.6
243541 5509.8
546509 6778.2
647379 4211.9
517892 846.2
547624 3420.2
517965 2690.5
289905 5712.3
301355 3445.0
289931 4440.5
289951 4339.5
545880 2927.3
515476 4458.7
517884 600.3
518214 2234.9
500334 9660.8
426866 2448.8
563230 3696.0
518369 1222.0
271966 4987.8
318155 2289.3
518410 1298.3
518137 2958.4
546477 6678.6
518235 3265.4
492954 8711.8
536820 4862.6
630096 9844.7
318761 3874.4
272286 3403.4
562567 2299.4
244842 7950.2
518375 1875.6
546388 3714.2
546894 5131.4
427652 944.0
272897 1399.0
633377 5941.2
301847 2048.3
516759 1832.6
516871 3948.8
501472 1020.5
243572 5668.5
516939 4138.1
302066 3338.6
519282 3472.1
290418 1259.2
302068 4019.2
291596 7364.6
548548 4591.7
519703 1940.3
563080 5266.8
633380 5221.1
520041 3406.2
273094 2395.2
549328 4272.1
517977 720.5
520244 5621.7
520300 2002.7
537580 5837.5
518089 3664.9
537598 6275.8
549051 4619.6
549494 6315.8
628068 3161.4
537625 6665.8
429184 3510.1
647593 4074.8
537742 8110.2
549535 5979.3
549610 4142.2
273678 1799.5
537878 3430.1
342689 3158.4
494243 7418.0
563691 5133.7
549760 1600.0
520137 5552.3
548486 7062.7
548544 4261.4
632396 3072.5
165006 5866.7
538030 5495.6
666073 5702.6
165047 7019.9
549627 4368.4
548752 8130.7
290854 3189.0
229681 5657.9
565366 5101.6
273372 2284.1
274342 6439.2
550134 2004.7
661577 696.6
549200 7631.3
550490 4404.7
550282 5177.3
550296 3930.8
550500 3815.3
550330 2944.8
538459 3881.1
521559 4268.8
503131 2419.0
627233 3932.0
667108 4148.6
520765 5023.8
550779 4206.5
519538 2079.5
293171 2118.3
519639 1148.8
530704 3718.1
549879 1977.3
520983 3878.6
538761 6354.2
550030 5239.0
293271 6339.8
551077 2479.5
293377 7752.8
550156 1657.7
273766 624.9
550157 2204.0
656771 6759.3
555702 6941.2
519937 5755.8
230468 8011.6
431106 3634.3
320963 2038.3
521566 5130.6
522424 4448.6
550485 3888.6
292125 4643.4
522506 4327.6
662751 3747.4
316391 1758.1
522599 3753.7
521693 4422.6
522642 3373.6
522887 3151.6
520240 5504.9
551910 1255.7
683682 10720.4
531630 4783.4
550935 2597.6
683686 10761.1
523087 1253.0
321287 167.7
431620 6864.3
509534 9251.8
292453 5861.7
274251 5257.9
567728 5443.0
293576 5870.7
316828 3265.7
520519 2911.6
245604 2296.9
520785 4916.6
524001 1887.3
522501 4402.4
522530 4062.9
632406 2203.2
496594 7449.2
522612 3156.6
552210 2535.3
524362 424.0
551969 1145.4
522824 2235.0
552011 840.7
557381 4465.7
521695 3722.2
245676 1789.3
648678 4403.5
294210 5145.4
317371 8243.5
432937 1745.9
532847 5222.9
524796 3167.2
523127 1611.8
432991 558.7
523190 1299.6
532915 6080.9
524848 3458.5
567815 1643.4
523332 1407.0
293261 4823.3
79176 2311.0
322559 2774.1
553532 2834.8
340057 5010.5
633904 15161.7
340150 5570.6
275108 4330.8
311542 10502.5
522607 2637.6
553756 2306.7
552936 4704.2
245622 2806.8
522624 2869.1
677357 3928.7
522654 3910.2
523819 2787.0
541497 3222.9
523929 1791.8
553027 4075.6
245912 2789.5
293458 5971.4
294777 1384.2
511668 4431.9
274710 6571.1
245971 2711.1
554374 2843.1
541931 8136.6
523099 2307.0
523107 1050.4
498215 3461.9
541974 7743.6
318169 2661.3
542043 5729.4
523272 2712.8
318220 2812.7
318389 3490.2
534366 7829.4
523681 6179.5
499032 4537.2
553715 2914.3
275617 1778.4
499158 4253.5
535031 7439.4
559524 5007.7
275183 6154.2
512843 3779.2
512897 5376.7
507211 3839.2
523959 2492.5
513229 2945.4
318704 3227.8
341059 9502.4
221873 9825.0
524123 3772.4
246744 1523.1
341177 7030.5
556086 6170.1
319019 1802.3
556415 3086.3
556431 3063.3
499722 5501.6
543459 2197.2
276531 6126.8
632260 6930.2
632261 2179.7
535528 7310.2
499870 5244.9
319387 3235.5
556585 6445.0
319393 3086.5
346725 12388.7
648012 7555.0
557014 4324.9
676181 4289.5
524725 3088.8
524742 3367.0
500617 4799.5
514564 1864.1
324943 2820.5
514593 2283.1
514603 1866.8
524815 3205.3
667471 1756.5
537410 4338.5
509156 9942.0
537695 8477.0
500965 2636.1
573684 2688.8
545084 8781.5
545140 6281.5
537822 6495.8
515616 2773.5
673153 3785.7
573996 2513.2
545499 4288.0
515880 6835.2
562239 6115.2
207032 7039.5
573137 8150.5
296838 3127.8
536824 4965.8
557212 4171.4
436494 8157.7
529224 9338.0
207577 2570.6
546026 1838.9
563002 6314.0
573803 533.6
320976 1340.4
546209 4767.2
502304 10353.0
348155 3195.3
572548 1572.0
546653 6040.4
537694 8044.6
348338 4876.0
558020 1473.6
539768 9230.5
233518 3912.0
537981 5991.2
277709 5482.1
321550 1053.9
546846 3366.1
516796 3547.1
546877 4425.4
321551 718.9
547035 4364.1
348454 4243.6
517657 2860.7
437352 5648.5
661907 2158.5
297565 3344.6
247558 9190.4
624457 2543.9
518203 2808.7
511639 4271.8
168339 5030.1
577119 3261.7
539696 8063.7
574055 158.4
298343 3008.0
541273 4981.9
633604 17390.7
168597 3063.6
518220 2552.9
298433 3607.7
518253 2095.9
548432 7242.9
518516 4176.9
532250 9547.4
541557 3679.6
349808 3709.9
631544 1313.5
249857 11515.2
222789 1722.3
631546 6730.7
548554 4343.3
541904 7579.3
542034 7598.8
438562 2283.9
675101 8273.3
542139 7468.3
633920 24305.4
549108 6236.7
519158 2272.1
542153 6992.6
562864 4891.6
562889 3205.8
80371 201.7
280043 5599.9
542312 4497.3
540670 3052.3
674288 3052.3
439122 2025.0
439206 4404.3
541210 6097.8
298986 2597.9
541411 5563.2
549992 4200.8
541449 6126.8
513358 1710.6
541535 2965.7
513391 3109.6
550049 2973.0
248436 3665.9
346229 5503.1
541604 3876.5
550147 1578.9
532929 4225.5
541870 5876.1
541919 5653.0
351178 6262.9
541932 7409.6
530251 4760.9
579770 12325.0
533233 4602.4
541976 7373.9
169124 7908.1
323544 2266.7
542159 6432.1
440167 2868.1
542208 7256.6
550663 5682.4
631548 1773.1
581127 6778.3
534280 7124.5
648890 7634.9
542492 4989.7
169446 8044.9
323696 915.2
514223 9764.0
542715 4345.5
514366 3022.8
521153 117.0
346844 8480.5
346879 8875.7
551352 2076.8
562316 4970.8
236078 2933.2
578628 5426.3
521359 4488.2
347040 7412.2
347069 9697.4
551411 1333.8
521498 5550.2
299761 3543.1
632032 2673.1
521704 2052.0
313387 1397.9
535035 6689.9
515304 5333.8
347698 5709.4
300304 6237.8
552104 2091.4
317356 6457.9
324720 3414.1
534698 3171.9
296961 3275.6
580279 3347.4
630772 5517.8
330230 634.6
317384 6998.0
658407 4277.0
578238 4688.3
628503 2228.5
534928 6059.7
552445 2676.1
535853 4883.7
515532 4306.6
249559 6202.4
581237 8772.7
544345 7715.1
281965 4589.8
348794 2314.4
353164 2433.3
522412 3834.3
536202 7420.0
297252 4638.6
509261 7123.0
522489 4182.8
516346 6571.7
522531 3661.5
516518 2454.2
442295 2137.8
522649 3125.8
535815 5763.7
579959 1708.7
522708 3225.9
349086 4587.5
314060 3082.0
544825 5557.5
522774 2792.7
545006 7987.7
318193 3145.5
353833 1409.4
580292 1632.1
546052 6627.2
318306 3431.7
632423 3497.7
517048 4329.1
517129 2360.5
545739 1613.8
509855 5816.5
536920 4087.2
684615 15983.6
546114 5150.9
533183 2225.5
523647 6778.4
546280 4084.2
566744 6981.9
554591 1877.0
546308 5647.9
210368 10533.4
546384 4073.5
523792 3572.8
318398 1901.4
546403 5122.5
326112 731.4
533341 6453.1
510538 6266.7
546425 5180.1
443478 1918.4
523921 757.3
510593 4039.2
546309 5460.3
567484 1293.5
546510 6713.8
533530 7438.5
533539 7001.4
554791 4524.2
665872 3952.8
565293 6126.4
546505 7061.2
546690 4953.1
221436 9800.0
546533 7783.0
298374 1942.6
510832 6567.5
537715 9013.7
511024 10629.0
650063 2292.0
663621 1739.7
298591 4904.7
443990 1868.1
537826 5740.2
315293 17105.7
628230 5213.8
349211 4031.8
518244 3330.2
524636 6832.0
298920 2721.4
654427 5412.1
659508 2286.9
533994 6020.7
518282 2577.2
537463 4152.0
319405 2087.7
349816 3891.8
547569 4381.5
81145 4204.7
349840 3445.8
567817 1872.6
631558 4738.0
444152 4092.4
511671 5701.6
593320 2522.4
349995 6499.5
316666 3667.7
633935 15494.1
547635 5067.9
238215 3186.1
547946 5312.4
537843 2739.8
547772 5689.1
301393 2086.0
316957 2345.2
573747 3122.3
350366 3455.0
538015 5247.4
534725 2709.2
573924 2591.6
512227 2560.8
548351 3947.0
628231 4769.7
628232 4389.2
512249 2835.8
350699 3777.5
556744 4456.4
512381 1840.5
299684 4623.6
512544 6400.4
519197 2481.1
535097 8085.0
221877 10603.7
238955 541.2
548726 8735.6
327614 1614.6
685583 3847.4
567818 2249.7
317111 6532.9
239080 1564.8
519652 2220.9
538699 7684.5
693114 2684.8
592618 859.2
549243 3790.8
549293 3092.6
444784 3121.5
593162 1449.3
541094 6985.6
520245 5242.3
549490 4787.9
549557 4262.8
557721 2609.5
693210 5874.7
541563 2567.3
549713 2339.1
444993 4389.5
445063 3306.2
520718 6379.8
550023 3625.3
550026 2867.3
321507 407.7
594954 6877.6
445099 3963.8
321537 743.5
520924 4052.5
549966 2145.5
239619 5150.3
520968 2663.5
237555 3050.3
317957 1563.0
541916 7001.2
550135 1969.5
541981 7934.9
693862 5586.9
318050 2474.1
539845 7293.3
662934 2112.3
542030 7635.1
542042 5818.6
600592 6184.9
550133 1758.7
558652 906.0
550664 5553.9
542111 7754.1
521334 5144.7
542178 7656.3
318205 2796.1
592277 5222.9
542433 5803.6
318264 2620.9
521512 4847.5
318290 3266.6
571312 9988.6
318328 3237.9
521583 4410.9
318192 2892.7
240043 2872.4
521822 3938.7
626060 3644.3
445964 2394.9
665803 4986.6
315630 3147.8
318500 2596.7
212818 17374.4
522366 6033.4
446329 5861.1
602867 8550.7
212852 17744.6
81617 4836.2
551053 2722.7
540751 5413.7
522490 4025.0
522500 4371.6
522523 4418.6
522580 2644.6
213022 13635.1
537934 4628.8
522614 3331.5
522652 3820.4
559840 3467.2
543321 1933.4
671986 303.4
522663 2694.4
331220 2837.8
522775 2537.7
604690 13186.8
541212 5430.5
543491 3668.5
572766 1755.5
658421 3868.4
541431 5722.4
523081 1589.0
631564 4932.2
551886 1068.5
523147 1425.7
328952 1825.4
319096 2088.9
523497 8794.4
383058 2040.3
322712 2379.5
222769 2065.2
538858 5336.1
541951 7769.6
174326 6227.6
542035 7923.2
573730 2619.3
542062 7287.6
319428 2504.9
573682 2950.2
523901 1580.4
663778 1916.8
523924 948.4
516546 4149.8
553373 2877.9
574163 2095.7
553535 2941.4
317140 5364.7
553151 2171.9
524724 2913.2
598791 5192.8
284330 6742.9
545508 4100.2
321028 1387.0
553772 1457.2
540493 2421.9
321102 1999.1
360158 2158.6
581721 9618.9
540648 3333.5
563085 5653.1
693201 8157.8
546208 4153.4
318171 2657.5
518229 2409.1
546402 4789.9
554526 396.4
563308 5503.3
224192 3278.4
349302 5805.1
546432 5420.3
318203 3519.5
518279 2768.3
518319 2538.7
541419 6360.5
541517 3123.6
321508 1175.2
353596 850.6
602430 7903.5
602512 9429.8
542117 8145.2
602802 943.4
542174 6326.6
542194 6364.4
545471 4503.2
545472 3503.6
254761 3216.0
318808 3500.8
331510 5499.9
449947 6400.7
519265 3764.2
577007 3826.1
547447 1501.2
577126 3348.9
648683 3186.7
546115 6134.9
604600 11706.6
610724 1980.4
319130 1838.2
610847 3167.0
532921 6253.0
672159 871.4
556408 2911.5
542996 1786.5
556657 6618.5
543280 3517.1
556897 2639.1
557380 4575.1
685001 4296.1
321575 926.4
323211 1978.7
362174 5832.3
547172 2197.4
613368 2590.5
557238 4306.1
578552 4373.6
229291 6811.3
520928 3781.6
321982 831.7
322006 1347.6
580044 5762.3
558269 1599.0
529896 9063.7
534246 6244.8
580331 5265.5
558364 1846.4
229717 6503.7
285140 4795.1
631577 4463.0
436422 6092.5
549539 6319.1
534603 2550.3
549867 1227.3
229847 4360.8
549872 2129.2
579782 8037.7
549977 2136.4
579895 9287.7
521535 4490.1
581711 7385.4
521567 3692.2
558199 848.6
481529 1151.8
550328 4148.5
521649 3376.9
580527 3418.5
521675 2609.7
651177 5088.6
521694 3413.6
581131 10135.7
550476 3656.8
363141 2502.0
175802 1352.8
558653 743.8
548466 6247.4
242286 4054.1
567850 1458.2
332848 2002.1
255012 851.0
535797 5840.5
522021 2480.6
631580 4170.5
324995 2215.8
662900 4626.0
256964 4296.2
321216 1023.8
230659 6909.2
255312 4190.1
325201 2434.0
693805 1973.5
522701 4627.5
522709 3335.8
628095 2951.7
522747 1697.0
551914 1241.6
545736 2563.4
580409 5129.2
545755 107.5
549885 2240.6
325227 3244.9
549890 3751.7
693656 1449.2
453652 3153.2
546068 6382.7
227167 4469.9
546168 5158.9
546396 4410.3
231330 8587.0
546434 5117.2
523370 217.7
325704 2919.9
325695 2141.2
550378 3374.0
243117 13613.7
325796 1196.1
231543 7224.1
693553 382.2
363711 5862.6
546956 5187.5
537734 8436.8
583187 11565.3
551051 2273.1
552922 4134.2
523922 490.8
693559 3471.7
523949 2284.5
667825 2307.3
553420 3506.5
523989 3135.9
551326 1024.4
538159 1371.5
589400 17463.7
533185 2204.8
553652 2280.7
599477 4300.5
288090 4084.3
524374 663.8
562841 3587.2
228019 4054.2
533671 6697.2
562968 3637.3
288287 5521.4
533865 3016.1
563379 6063.7
554190 2651.2
524696 2502.5
554199 1190.9
668834 6572.9
534117 6421.9
592406 3822.2
232030 4305.5
554509 1123.6
289559 4778.9
327315 1944.7
534331 8232.3
243736 6186.9
602293 5797.1
243774 4447.7
548633 5286.3
554765 4030.8
367613 5103.7
243910 5950.1
562317 5075.0
591639 4949.1
647599 5251.1
572833 2722.0
244329 8249.7
562391 3752.9
324616 3320.7
177053 2436.4
592370 4110.4
549242 3366.9
564977 3368.2
562997 6565.9
554049 1855.5
589405 15521.4
592951 3319.8
647718 8437.5
549468 5511.2
456635 4383.6
325205 3098.5
535808 4751.0
565368 4535.0
232861 3957.2
573994 2489.4
574052 448.3
228975 5683.0
232947 6714.2
289814 3538.7
232972 6102.9
536261 4548.8
554611 2090.2
541276 4345.5
177876 6895.5
541319 4337.2
325806 807.8
549985 2773.9
366732 5319.6
290272 3123.0
549987 2292.3
541562 3874.2
550318 4360.2
83280 3233.1
328220 705.1
290580 7665.6
541727 6001.9
541924 6129.0
665302 6803.9
550375 4920.8
541971 7676.5
550430 2316.4
593122 1198.5
557615 3521.5
542041 6630.4
555192 6791.4
233809 4041.4
550507 4921.2
537472 4768.2
681610 7397.6
550541 4696.1
680529 952.9
338133 8449.8
557723 2812.0
258366 4513.2
550706 5006.9
392769 6050.0
550827 2975.8
538048 4929.2
680210 1328.8
542168 6772.1
610833 2531.0
542215 7577.0
542223 6261.8
328869 3709.4
258636 2917.7
538135 1034.3
565124 4604.0
567754 5344.0
602200 1804.9
245730 2158.5
693023 5539.6
577028 2360.0
602592 866.7
259361 2689.5
291233 2931.8
602922 4693.7
291300 8124.3
612699 3408.3
558474 3778.6
245904 1692.2
598933 2139.9
558659 862.9
367368 3253.1
246093 4769.4
693657 2226.0
552106 2466.2
324846 2690.4
246200 4497.0
558895 2934.1
360159 2108.6
552175 1532.0
234765 6781.8
599727 2391.6
327690 356.1
693037 1930.9
362903 896.3
628094 2974.4
230848 10385.8
378148 3159.7
557052 4973.7
693070 1227.8
541445 6316.2
246618 3525.2
330235 533.4
291690 6380.5
598961 2480.9
601257 5237.0
599543 4240.4
325790 1471.3
368787 3280.2
557924 2270.1
580016 1298.4
558025 1744.3
693709 1796.7
602438 7798.1
360859 2813.5
693707 343.7
544546 6175.1
329009 3424.7
331615 6725.6
360967 3450.3
361083 2553.8
230846 10161.6
361084 2482.1
331204 3347.0
339667 3337.4
558375 2756.7
292245 6305.6
339890 2091.1
553740 2148.3
292622 7043.8
230965 7622.1
331556 4066.8
261096 7783.7
628238 4442.3
628242 2293.9
604828 2043.6
554554 3151.7
545507 4051.9
545537 4250.3
603900 1887.4
554804 4166.5
460638 5043.9
261478 7922.5
293544 6492.0
546315 5542.8
559398 2292.5
260546 1977.2
293833 1154.2
541887 6656.7
541894 6523.3
370133 3245.0
546888 4932.8
672697 8723.8
693007 1682.7
542279 6786.3
262186 9382.1
694102 2797.1
563041 5573.2
547378 4446.7
556370 8536.8
237154 1912.2
231924 7300.7
370941 7590.0
532846 7072.8
327646 1382.5
84738 6378.0
362468 5593.9
589401 17607.7
293541 6049.1
533395 5115.3
181588 1776.1
533508 5637.9
233473 3507.4
313911 3097.6
693026 1356.5
557839 3348.9
591310 4405.3
563938 4365.2
591458 5627.1
610729 4871.7
591518 976.6
591652 2422.6
611005 4292.0
611015 3446.1
571932 1884.3
261846 12655.9
667517 1197.3
560968 9029.3
247948 5518.4
667343 1304.6
593307 1762.0
295155 4155.3
328153 883.9
294957 1351.7
186140 4433.1
534723 2825.9
558724 2662.6
594720 4110.8
549605 4224.0
295207 4971.2
232799 4466.3
232816 3619.1
331583 6000.9
238112 2378.8
545488 4391.4
545680 2345.2
328559 4281.5
550206 1103.2
573720 3506.7
262813 2855.2
546108 6176.1
248610 6294.9
550577 4123.2
296398 3818.0
546150 4745.5
248683 5460.0
464335 6227.5
363346 4312.3
550798 3962.3
296582 4346.1
684124 2737.8
546300 5048.5
546370 6490.2
546410 4983.2
562439 2532.8
546411 4588.9
340638 13020.2
546471 6090.5
551063 1877.9
546495 6785.7
297024 944.0
631197 4603.6
666582 1580.9
235123 1843.9
374544 4143.7
343944 11046.4
182878 2258.5
297260 4818.1
238984 530.3
547352 2301.4
551967 933.7
630718 5834.4
693643 2267.7
567732 5187.7
239447 2336.8
382766 3601.3
552270 1854.4
547860 4494.4
239623 5290.8
602252 3707.2
329757 1500.3
317363 8352.3
85237 5621.9
548385 8252.2
576971 1955.6
548494 7098.9
329970 2660.2
602969 4444.1
221867 10226.8
344968 9721.7
537603 6102.1
693090 1516.0
222163 7961.8
603919 863.2
538029 5386.8
297593 2260.9
236586 3563.9
553688 2051.0
236642 3741.3
538134 1046.1
538284 4319.8
298056 5672.1
222652 2730.0
345583 11364.4
318047 3149.1
85530 2969.7
222838 1087.5
549898 4386.8
266869 5574.6
318110 2404.7
538677 3335.8
318137 2743.1
693220 2704.2
578626 6133.3
318231 2894.7
578644 6619.2
298332 1738.1
376158 7361.3
266965 4943.4
298350 3036.0
628249 1087.3
237358 136.1
346107 6091.4
550401 1480.2
554597 2634.5
578218 4560.2
346212 5958.0
346222 4984.6
318542 3570.6
550479 4136.2
550492 4162.2
550671 4337.9
240607 1972.5
579864 8522.1
550685 4463.5
366737 4543.4
550774 4244.8
366989 6943.2
338643 7277.2
571096 12074.8
184878 5802.8
581516 3497.3
628253 1953.8
346840 8667.4
319385 1941.8
313986 4427.5
367413 3710.7
566508 9526.7
223687 6246.6
686261 4705.5
85731 2052.5
300716 5667.3
693030 5446.9
341417 5052.0
346996 7314.3
552056 3905.6
347031 8031.0
611350 2941.4
611630 6332.4
299686 4599.7
556405 2808.4
540689 3576.4
556413 2970.5
238939 742.0
158861 4627.0
85807 1077.8
239098 1508.4
261256 5688.3
378401 3947.6
239103 1567.3
347438 6710.1
628257 4694.8
237900 2077.4
266605 4312.2
541206 6294.6
552929 4533.7
