x y z rvir redshift log_sSFR color
-0.63839 0.24647 0.41562 0.00102 0.02660 nan blue
0.02086 0.02285 0.65912 0.00109 0.02200 -9.97 blue
-0.10500 -0.20628 0.59213 0.00117 0.02121 -9.98 blue
-0.34650 0.12000 0.69270 0.00113 0.02605 -12.06 red
-0.22001 0.10903 0.71826 0.00125 0.02524 -10.36 blue
0.27052 -0.18249 0.58767 0.00098 0.02240 -10.21 blue
0.23656 0.07791 0.58162 0.00090 0.02110 -9.54 blue
-0.41259 -0.28276 0.60950 0.00079 0.02620 -9.95 blue
0.09272 0.34479 0.71462 0.00106 0.02654 -9.70 blue
0.20763 0.07008 0.58643 0.00084 0.02089 -9.74 blue
-0.52349 0.26486 0.37820 0.00091 0.02325 -9.67 blue
-0.41603 -0.18008 0.62954 0.00304 0.02579 -10.51 blue
-0.33730 -0.33500 0.59157 0.00119 0.02524 -9.26 blue
-0.12962 0.24107 0.66995 0.00170 0.02409 -9.92 blue
0.19162 0.02460 0.58693 0.00098 0.02062 -11.37 blue
-0.32859 -0.32241 0.57784 0.00111 0.02458 -9.70 blue
-0.36803 0.35201 0.48531 0.00116 0.02343 -9.71 blue
0.18900 -0.08448 0.60192 0.00137 0.02123 -10.21 blue
-0.37703 -0.16444 0.57106 0.00182 0.02344 -11.11 blue
0.21935 -0.09274 0.65353 0.00098 0.02317 -9.63 blue
-0.60132 0.09427 0.48978 0.00165 0.02597 -9.81 blue
-0.25829 -0.24438 0.54869 0.00086 0.02180 nan blue
0.17062 0.00561 0.58528 0.00091 0.02035 -11.44 blue
0.19700 0.02872 0.59231 0.00240 0.02085 -12.86 red
0.02566 0.01922 0.68477 0.00112 0.02284 -9.69 blue
-0.22051 0.11312 0.69677 0.00376 0.02460 -10.66 blue
-0.51222 0.08819 0.45939 0.00105 0.02310 -9.88 blue
0.16887 -0.03771 0.57084 0.00110 0.01991 -9.87 blue
0.39465 -0.02626 0.66300 0.00127 0.02567 -10.39 blue
0.00731 0.04922 0.81554 0.00137 0.02713 -12.83 red
-0.51382 0.09249 0.46935 0.00095 0.02338 -9.90 blue
0.19770 -0.01930 0.60278 0.00100 0.02117 -9.68 blue
0.22656 -0.02301 0.69046 0.00152 0.02420 -11.84 red
0.23223 0.05594 0.56433 0.00174 0.02045 -10.57 blue
-0.43573 -0.18012 0.58641 0.00096 0.02503 -9.91 blue
-0.19904 0.12059 0.67675 0.00093 0.02382 -10.08 blue
-0.34312 -0.30379 0.55667 0.00089 0.02400 -10.92 blue
-0.46855 -0.18589 0.60786 0.00109 0.02624 -10.21 blue
0.21345 0.05405 0.73089 0.00109 0.02538 -9.66 blue
0.18976 0.03356 0.53945 0.00084 0.01914 -8.98 blue
-0.32054 -0.34805 0.65726 0.00082 0.02690 nan blue
-0.27029 -0.17728 0.60482 0.00076 0.02285 -8.76 blue
-0.00781 0.04359 0.83209 0.00099 0.02766 -9.93 blue
0.42898 -0.02620 0.66485 0.00156 0.02631 -9.93 blue
0.00131 0.07532 0.70420 0.00111 0.02358 -10.19 blue
0.20892 0.27362 0.68205 0.00110 0.02540 -9.97 blue
-0.33436 -0.33114 0.58652 0.00068 0.02501 -8.04 blue
0.16970 0.00492 0.59846 0.00089 0.02076 -12.04 red
0.37682 -0.00056 0.63178 0.00100 0.02448 -9.71 blue
-0.01481 0.03362 0.78773 0.00107 0.02621 -9.76 blue
-0.08378 0.25683 0.68408 0.00136 0.02447 -9.88 blue
-0.00471 0.04880 0.82030 0.00176 0.02729 4.22 blue
0.40253 0.00177 0.62548 0.00108 0.02474 -9.06 blue
-0.49959 0.34867 0.44610 0.00087 0.02511 -10.37 blue
-0.35983 -0.31347 0.58470 0.00092 0.02510 nan blue
0.06296 0.03506 0.69347 0.00098 0.02322 -9.63 blue
0.51323 0.00214 0.64420 0.00110 0.02735 -11.83 red
-0.34715 0.24709 0.64512 0.00122 0.02570 -10.11 blue
-0.37299 -0.24924 0.60312 0.00059 0.02500 -8.26 blue
0.16982 -0.03696 0.61554 0.00142 0.02133 -11.79 red
-0.33475 -0.33336 0.58570 0.00083 0.02503 -9.18 blue
-0.21925 0.16535 0.50979 0.00214 0.01934 -9.90 blue
0.14871 -0.01039 0.65492 0.00097 0.02238 -10.67 blue
-0.40217 -0.28311 0.58854 0.00084 0.02550 -9.26 blue
0.34466 -0.10099 0.46779 0.00117 0.01969 -11.71 red
0.13365 -0.00243 0.59672 0.00115 0.02041 -12.30 red
-0.21593 0.16499 0.50700 0.00229 0.01922 -10.33 blue
0.20125 -0.08268 0.79149 0.00186 0.02726 -11.01 blue
0.16071 -0.01711 0.66951 0.00086 0.02294 -9.31 blue
0.15403 -0.18381 0.58407 0.00174 0.02106 -10.33 blue
0.14990 -0.01370 0.61516 0.00133 0.02112 -11.62 red
-0.03853 0.04163 0.67420 0.00090 0.02254 -9.23 blue
-0.04445 0.04392 0.75972 0.00158 0.02535 -9.70 blue
0.51606 0.00856 0.63786 0.00133 0.02725 -12.57 red
-0.29150 0.13514 0.69923 0.00150 0.02558 -12.81 red
0.51707 0.00988 0.63669 0.00102 0.02724 -10.20 blue
-0.03803 0.05271 0.77437 0.00184 0.02583 4.14 blue
0.13323 -0.07350 0.60111 0.00115 0.02069 -10.29 blue
-0.30748 0.22142 0.66924 0.00182 0.02557 -9.87 blue
0.00809 0.04201 0.79396 0.00103 0.02642 -9.41 blue
-0.30484 0.22301 0.65433 0.00126 0.02513 -12.86 red
-0.37315 -0.30299 0.68212 0.00078 0.02770 nan blue
-0.64170 0.09709 0.49960 0.00205 0.02720 -10.77 blue
-0.38395 0.38421 0.52336 0.00085 0.02509 -9.06 blue
0.00442 0.07739 0.70671 0.00098 0.02367 -9.92 blue
0.13400 -0.07549 0.61360 0.00159 0.02110 -10.51 blue
0.12801 -0.02491 0.61023 0.00133 0.02082 -12.02 red
-0.24395 -0.20612 0.57607 0.00292 0.02196 -12.68 red
0.12818 -0.01302 0.65813 0.00145 0.02235 -9.71 blue
-0.02593 0.02798 0.76322 0.00222 0.02541 -10.65 blue
-0.03773 0.04725 0.76901 0.00125 0.02564 -12.84 red
-0.00098 0.04823 0.80682 0.00166 0.02685 3.82 blue
0.02896 0.22933 0.60563 0.00103 0.02161 -9.69 blue
-0.00135 0.04816 0.83093 0.00201 0.02763 -10.65 blue
0.12611 -0.01344 0.62218 0.00102 0.02118 -9.42 blue
0.46926 0.04812 0.64223 0.00120 0.02647 -10.18 blue
-0.08008 0.06324 0.79813 0.00095 0.02673 -9.34 blue
-0.03635 0.05488 0.75990 0.00117 0.02536 -12.39 red
0.34578 -0.02231 0.63934 0.00112 0.02420 -9.96 blue
-0.02787 -0.25950 0.59616 0.00077 0.02170 nan blue
-0.07658 0.02920 0.65588 0.00168 0.02203 -11.11 blue
-0.08153 0.03122 0.72634 0.00114 0.02434 -10.50 blue
-0.63174 -0.26006 0.46089 0.00227 0.02736 -10.10 blue
-0.33004 0.03819 0.50190 0.00106 0.02009 -9.70 blue
0.38650 0.00859 0.62729 0.00172 0.02452 -9.94 blue
0.38599 0.02697 0.62051 0.00138 0.02433 -9.60 blue
-0.28741 -0.21065 0.60135 0.00176 0.02328 -12.51 red
-0.07276 0.03210 0.68279 0.00137 0.02290 -10.55 blue
0.29532 -0.04192 0.72595 0.00101 0.02608 -9.65 blue
-0.10487 0.04008 0.74460 0.00149 0.02504 -9.60 blue
0.10856 -0.02394 0.66636 0.00103 0.02251 -11.37 blue
-0.03720 0.03986 0.80143 0.00154 0.02668 -12.82 red
-0.09574 0.02881 0.67308 0.00130 0.02267 -9.99 blue
-0.03644 0.05000 0.75070 0.00097 0.02505 -11.52 red
0.27861 -0.03377 0.71655 0.00295 0.02558 -11.39 blue
-0.12893 0.03905 0.79032 0.00107 0.02663 -11.95 red
0.15377 0.01926 0.79228 0.00100 0.02681 -9.25 blue
0.13275 -0.00595 0.76660 0.00129 0.02586 -12.05 red
0.13454 -0.00265 0.75729 0.00119 0.02557 -12.73 red
-0.31743 0.17338 0.70944 0.00111 0.02646 -9.79 blue
-0.24112 0.17634 0.50130 0.00272 0.01949 -10.45 blue
-0.09592 0.06948 0.64304 0.00254 0.02180 -10.57 blue
0.08966 0.00237 0.60504 0.00107 0.02041 -9.95 blue
-0.05045 0.02292 0.68511 0.00101 0.02290 -10.59 blue
-0.06063 0.02837 0.76673 0.00224 0.02559 -12.85 red
-0.04357 0.05408 0.82542 0.00116 0.02750 -9.02 blue
0.19092 0.20171 0.64954 0.00105 0.02352 -11.84 red
-0.15014 0.04126 0.74882 0.00191 0.02543 -11.20 blue
-0.11527 0.02959 0.59298 0.00112 0.02019 -10.70 blue
-0.14955 0.04079 0.76420 0.00138 0.02592 -11.26 blue
0.43571 0.10458 0.36215 0.00081 0.01924 -9.96 blue
-0.11358 0.02198 0.62790 0.00222 0.02129 -11.15 blue
0.09833 -0.07964 0.60736 0.00099 0.02070 -10.16 blue
-0.12799 0.04761 0.66980 0.00129 0.02277 -10.94 blue
0.09303 -0.07251 0.56073 0.00072 0.01914 -9.13 blue
0.36900 0.03719 0.60641 0.00087 0.02367 -9.98 blue
-0.07607 0.02150 0.67293 0.00129 0.02258 -12.88 red
-0.13206 0.04383 0.67888 0.00135 0.02308 -11.75 red
-0.50133 0.09431 0.44467 0.00110 0.02255 -10.44 blue
0.02053 0.25781 0.66936 0.00088 0.02389 -9.20 blue
-0.08806 0.03055 0.77777 0.00307 0.02603 -10.52 blue
-0.12373 0.04259 0.63542 0.00103 0.02163 3.91 blue
-0.15940 0.05218 0.79988 0.00149 0.02714 -9.69 blue
-0.14555 0.03170 0.72187 0.00269 0.02452 -10.85 blue
-0.36644 0.32431 0.42175 0.00104 0.02154 -9.75 blue
-0.14491 0.04113 0.77351 0.00109 0.02619 4.49 blue
-0.14915 0.05362 0.77813 0.00145 0.02639 -11.01 blue
-0.15838 0.05388 0.80341 0.00186 0.02725 -11.66 red
-0.07578 0.01716 0.65102 0.00110 0.02186 -10.37 blue
0.14850 0.07550 0.79407 0.00116 0.02695 -12.43 red
-0.13920 0.04444 0.67721 0.00159 0.02308 4.00 blue
-0.15347 0.04986 0.74144 0.00157 0.02523 -11.11 blue
-0.09864 0.04186 0.78562 0.00188 0.02635 -10.48 blue
0.09974 0.04400 0.67657 0.00112 0.02283 -9.65 blue
-0.16377 0.04843 0.70320 0.00117 0.02409 -10.98 blue
0.05165 0.05730 0.69023 0.00086 0.02313 -9.76 blue
0.17034 0.22141 0.71041 0.00091 0.02538 -9.20 blue
0.61775 0.16201 0.36666 0.00081 0.02450 -11.13 blue
0.08200 0.00192 0.61596 0.00106 0.02073 -9.67 blue
-0.11273 0.03623 0.67381 0.00089 0.02279 -11.56 red
-0.15400 0.04518 0.58500 0.00107 0.02025 -10.10 blue
0.11591 0.22305 0.57766 0.00096 0.02102 -9.58 blue
0.09585 -0.00008 0.69045 0.00083 0.02322 -9.50 blue
-0.12643 0.07201 0.71744 0.00104 0.02436 -10.39 blue
-0.14876 0.03403 0.73168 0.00080 0.02486 -9.13 blue
-0.03815 0.24783 0.64100 0.00126 0.02293 -9.75 blue
-0.60885 0.42823 0.37168 0.00117 0.02762 -9.23 blue
-0.13845 0.04982 0.75698 0.00141 0.02564 -10.18 blue
0.10726 -0.03380 0.80295 0.00209 0.02693 -10.41 blue
0.41242 -0.00503 0.47071 0.00096 0.02088 -9.84 blue
-0.37191 0.12601 0.69563 0.00124 0.02654 -12.18 red
-0.35229 -0.24536 0.59714 0.00125 0.02447 -9.62 blue
0.08966 -0.02994 0.70697 0.00096 0.02375 -9.65 blue
-0.14524 0.04422 0.74016 0.00137 0.02513 -10.24 blue
0.62971 -0.05554 0.44562 0.00103 0.02571 -9.66 blue
0.07285 -0.02465 0.69144 0.00085 0.02317 -9.25 blue
-0.54030 0.11694 0.23763 0.00229 0.02009 -9.66 blue
-0.13704 0.03970 0.67776 0.00135 0.02307 -11.20 blue
-0.37379 -0.15356 0.59753 0.00154 0.02401 -9.68 blue
-0.54831 0.10610 0.48507 0.00089 0.02461 -9.36 blue
-0.40896 -0.28115 0.60080 0.00079 0.02590 -12.73 red
-0.15467 0.03804 0.71200 0.00130 0.02428 -11.42 blue
-0.11953 0.03828 0.65360 0.00115 0.02218 4.17 blue
-0.16287 0.05535 0.77597 0.00192 0.02641 -11.12 blue
0.08346 -0.03714 0.62864 0.00117 0.02119 -10.58 blue
0.27923 0.20996 0.60371 0.00158 0.02323 -9.76 blue
-0.13770 0.04192 0.66616 0.00103 0.02271 4.15 blue
0.07596 -0.05228 0.61619 0.00142 0.02079 -10.94 blue
0.02492 0.05137 0.83335 0.00121 0.02773 -10.27 blue
-0.17868 -0.24835 0.50445 0.00082 0.01970 nan blue
-0.24272 0.04286 0.65681 0.00093 0.02336 -10.11 blue
-0.18922 -0.03782 0.63832 0.00279 0.02223 -10.64 blue
0.07307 -0.06207 0.73050 0.00080 0.02451 -10.09 blue
-0.13661 0.04208 0.61672 0.00127 0.02112 -11.17 blue
0.15695 0.00999 0.61076 0.00104 0.02104 -9.74 blue
0.23973 0.18569 0.57260 0.00127 0.02160 -10.33 blue
-0.18923 0.02965 0.67625 0.00088 0.02340 -9.55 blue
0.09711 -0.02610 0.65655 0.00108 0.02214 -9.23 blue
-0.11785 0.36230 0.60165 0.00106 0.02371 -11.10 blue
0.05475 0.05397 0.68490 0.00155 0.02296 -11.35 blue
0.43055 -0.00516 0.43402 0.00094 0.02040 -9.97 blue
0.07728 -0.02168 0.68667 0.00091 0.02303 -9.62 blue
0.06192 -0.05397 0.63064 0.00148 0.02121 -12.87 red
0.43453 0.18934 0.68677 0.00125 0.02770 -11.51 red
-0.16799 0.27036 0.76011 0.00146 0.02736 -10.14 blue
0.06803 -0.05551 0.67129 0.00117 0.02256 -11.17 blue
0.15555 0.34773 0.63726 0.00234 0.02470 -12.43 red
0.06994 -0.04978 0.68171 0.00093 0.02289 -11.62 red
0.07133 -0.01466 0.63348 0.00126 0.02127 -9.89 blue
-0.21416 0.03878 0.68969 0.00154 0.02407 -12.66 red
0.25103 -0.02365 0.71319 0.00189 0.02516 -10.07 blue
0.06875 0.00177 0.61304 0.00107 0.02059 -11.86 red
0.05220 -0.07046 0.59885 0.00088 0.02020 -10.37 blue
0.00293 0.08038 0.74973 0.00100 0.02508 -9.28 blue
0.36600 0.17014 0.56170 0.00176 0.02304 -10.82 blue
-0.00345 0.07150 0.70089 0.00117 0.02346 -9.93 blue
-0.18220 0.38052 0.64596 0.00100 0.02565 -11.28 blue
0.05360 -0.04592 0.58199 0.00131 0.01958 -10.86 blue
0.06045 -0.05464 0.70932 0.00133 0.02377 -10.15 blue
0.04720 -0.05078 0.57762 0.00437 0.01943 4.10 blue
0.03937 -0.04874 0.60883 0.00086 0.02043 -11.26 blue
-0.63624 0.08322 0.49871 0.00100 0.02699 -10.18 blue
0.10807 0.27601 0.67422 0.00096 0.02451 -9.60 blue
0.06600 -0.06031 0.66504 0.00105 0.02236 -12.21 red
0.05471 -0.05055 0.57730 0.00093 0.01944 4.26 blue
0.22657 0.25660 0.61503 0.00111 0.02344 3.98 blue
0.05110 -0.06099 0.60579 0.00205 0.02039 -11.75 red
0.15678 0.08135 0.79904 0.00174 0.02717 -12.69 red
0.06152 -0.05056 0.60543 0.00119 0.02038 -9.97 blue
0.05720 0.00206 0.61496 0.00125 0.02061 -9.62 blue
0.06670 -0.04130 0.70967 0.00126 0.02377 -10.30 blue
0.33007 0.17693 0.56184 0.00142 0.02250 -10.30 blue
0.06565 -0.06188 0.74397 0.00101 0.02493 -10.18 blue
0.29373 0.15370 0.50146 0.00130 0.02007 -10.00 blue
0.05251 -0.05323 0.77546 0.00094 0.02589 -10.19 blue
0.14018 0.01473 0.77007 0.00140 0.02602 -10.30 blue
0.08353 -0.04261 0.68731 0.00094 0.02310 -10.42 blue
0.30213 0.15185 0.50914 0.00119 0.02040 -9.49 blue
-0.20019 -0.27999 0.56306 0.00086 0.02200 -8.87 blue
-0.52282 0.36139 0.47557 0.00130 0.02637 -9.92 blue
0.19360 0.02651 0.62023 0.00177 0.02168 -10.95 blue
0.05900 -0.04859 0.79341 0.00094 0.02648 -9.00 blue
0.10367 0.30861 0.55136 0.00127 0.02135 -10.08 blue
-0.25605 0.37854 0.65656 0.00126 0.02658 -9.50 blue
0.54842 -0.02669 0.62895 0.00115 0.02771 -11.68 red
-0.54879 0.34594 0.43866 0.00136 0.02603 -13.08 red
-0.27250 0.19684 0.45570 0.00120 0.01892 -9.75 blue
0.04158 -0.04241 0.64511 0.00133 0.02160 -12.36 red
0.04933 -0.04187 0.76928 0.00115 0.02566 -11.99 red
0.16780 0.34571 0.59329 0.00474 0.02354 -11.42 blue
0.00789 -0.24683 0.56914 0.00070 0.02070 -8.36 blue
-0.59707 0.44579 0.37381 0.00286 0.02767 -10.19 blue
0.06539 -0.04090 0.68544 0.00106 0.02298 4.16 blue
0.07259 -0.06888 0.77150 0.00207 0.02586 -11.09 blue
0.05494 -0.04422 0.60878 0.00078 0.02045 -9.35 blue
-0.36372 0.23077 0.69917 0.00125 0.02727 -10.30 blue
-0.05043 0.05083 0.82776 0.00086 0.02758 -9.04 blue
0.50558 0.15290 0.36002 0.00093 0.02132 -11.73 red
0.09953 0.01958 0.62766 0.00088 0.02121 -8.69 blue
0.41795 -0.05048 0.41651 0.00091 0.01977 -9.51 blue
0.32401 0.18356 0.58765 0.00128 0.02317 -10.35 blue
-0.02663 0.03390 0.77554 0.00112 0.02582 -9.62 blue
0.34319 0.19502 0.68964 0.00105 0.02640 4.25 blue
0.03982 -0.08672 0.67723 0.00099 0.02278 -9.40 blue
0.34856 0.19877 0.70129 0.00124 0.02684 -11.54 red
-0.00232 0.04013 0.75442 0.00096 0.02513 -10.07 blue
-0.00856 0.04339 0.82812 0.00125 0.02753 -9.88 blue
0.02640 -0.03282 0.68337 0.00108 0.02281 -9.18 blue
0.56339 -0.04304 0.61770 0.00105 0.02779 -9.36 blue
0.05183 -0.04055 0.81632 0.00105 0.02720 4.20 blue
-0.38817 -0.25223 0.58481 0.00111 0.02481 -10.13 blue
0.29834 0.18921 0.59784 0.00096 0.02313 -11.06 blue
0.07029 0.01801 0.69357 0.00111 0.02323 -11.33 blue
-0.01316 0.04424 0.66088 0.00099 0.02208 -9.27 blue
-0.03344 -0.23854 0.73368 0.00100 0.02567 nan blue
-0.02883 -0.01195 0.71965 0.00138 0.02398 -9.16 blue
0.05789 -0.04757 0.79591 0.00079 0.02656 -9.23 blue
-0.07917 0.02457 0.69988 0.00121 0.02347 -10.87 blue
0.27192 0.17169 0.57217 0.00273 0.02188 -12.61 red
0.02340 -0.02044 0.65462 0.00380 0.02185 -10.77 blue
0.21163 -0.09176 0.64342 0.00148 0.02277 -9.44 blue
0.20189 -0.07932 0.58342 0.00079 0.02077 -9.58 blue
-0.42677 -0.24805 0.64043 0.00337 0.02686 -10.63 blue
0.02947 -0.01948 0.67189 0.00089 0.02242 -10.44 blue
0.36363 -0.02081 0.59715 0.00164 0.02329 -10.24 blue
-0.08961 0.04062 0.76918 0.00183 0.02578 -9.98 blue
-0.08893 0.04523 0.75482 0.00093 0.02532 -9.43 blue
0.03648 -0.08815 0.58635 0.00110 0.01983 -11.12 blue
-0.09544 0.02107 0.70263 0.00101 0.02362 -9.73 blue
-0.04698 0.05925 0.80827 0.00090 0.02696 -9.46 blue
-0.07473 0.02051 0.66181 0.00895 0.02221 -11.07 blue
0.54196 -0.02686 0.62334 0.00146 0.02744 -10.64 blue
-0.07496 0.02227 0.68218 0.00133 0.02287 -11.25 blue
-0.37982 0.20933 0.50550 0.00073 0.02220 -9.45 blue
-0.07608 0.02053 0.68429 0.00120 0.02295 -11.08 blue
0.37054 0.00186 0.62322 0.00116 0.02413 -9.63 blue
0.02494 -0.07501 0.67432 0.00099 0.02262 -9.50 blue
-0.08545 0.05910 0.67687 0.00089 0.02281 -9.56 blue
0.02668 -0.04755 0.74200 0.00233 0.02475 -10.58 blue
-0.48031 0.07474 0.40547 0.00158 0.02111 -11.12 blue
-0.13143 0.03782 0.78873 0.00147 0.02659 -13.26 red
-0.10609 0.03034 0.68619 0.00110 0.02315 -11.77 red
0.07082 0.02223 0.67949 0.00148 0.02277 -12.72 red
0.03969 -0.04447 0.60882 0.00099 0.02042 -11.03 blue
-0.09182 0.03586 0.62413 0.00120 0.02108 -9.40 blue
0.50203 -0.01312 0.57963 0.00235 0.02550 -11.04 blue
0.02935 -0.04185 0.61632 0.00098 0.02064 -9.23 blue
0.18693 0.25099 0.69134 0.00159 0.02524 -10.46 blue
-0.10159 0.03019 0.57388 0.00186 0.01949 nan blue
0.04077 -0.05103 0.65859 0.00150 0.02206 -12.79 red
0.58925 0.41302 0.41784 0.00368 0.02762 -10.32 blue
-0.47125 0.06808 0.48310 0.00093 0.02260 -9.63 blue
0.33516 -0.11732 0.53344 0.00108 0.02137 -9.28 blue
0.03492 -0.08119 0.76512 0.00087 0.02561 -9.60 blue
-0.10379 0.05444 0.70331 0.00091 0.02374 -9.90 blue
0.49670 0.27684 0.59382 0.00120 0.02730 -9.71 blue
0.58696 0.40854 0.40179 0.00093 0.02724 -9.34 blue
0.24466 -0.02703 0.69892 0.00124 0.02465 -12.69 red
0.22843 -0.13501 0.60109 0.00129 0.02190 -9.96 blue
0.04212 -0.05302 0.68377 0.00099 0.02289 4.34 blue
0.03298 -0.04788 0.60068 0.00103 0.02014 -10.04 blue
0.34145 -0.12941 0.56999 0.00089 0.02256 -10.28 blue
-0.03354 0.03580 0.70913 0.00108 0.02367 -9.53 blue
-0.23969 0.41462 0.30159 0.00135 0.01891 nan blue
-0.16472 0.03463 0.78723 0.00130 0.02674 -12.11 red
-0.15883 0.03785 0.78047 0.00236 0.02649 -11.35 blue
0.20112 -0.02054 0.77921 0.00136 0.02674 -9.76 blue
0.19983 -0.05497 0.55942 0.00094 0.01992 -9.06 blue
0.00833 -0.26572 0.62729 0.00090 0.02270 -11.26 blue
0.00850 -0.27965 0.64792 0.00100 0.02350 -11.57 red
0.48016 -0.03111 0.65800 0.00110 0.02707 -9.63 blue
0.00754 -0.28122 0.55979 0.00085 0.02090 -11.51 red
-0.58587 0.45556 0.37405 0.00204 0.02759 -10.31 blue
0.19932 -0.04377 0.55361 0.00082 0.01970 -10.53 blue
0.07904 0.40672 0.71418 0.00100 0.02741 -9.63 blue
0.48637 -0.04630 0.67924 0.00332 0.02777 -9.99 blue
0.48452 -0.04269 0.67904 0.00121 0.02773 -10.16 blue
0.11020 0.21325 0.59153 0.00256 0.02129 -11.37 blue
0.03801 0.29280 0.69036 0.00180 0.02497 -10.64 blue
-0.14432 0.03055 0.70156 0.00332 0.02386 -10.99 blue
-0.11992 0.03370 0.58750 0.00147 0.02005 -11.22 blue
0.53404 0.05114 0.56175 0.00157 0.02582 -10.54 blue
0.04969 0.28940 0.50033 0.00117 0.01938 -9.76 blue
-0.13972 0.03993 0.72076 0.00099 0.02446 -11.07 blue
-0.13444 0.04426 0.66633 0.00193 0.02270 -10.97 blue
0.06538 0.30701 0.55416 0.00086 0.02124 -9.79 blue
-0.13854 0.04058 0.68636 0.00096 0.02336 -10.75 blue
-0.06964 0.01949 0.62733 0.00126 0.02106 -10.12 blue
-0.15723 0.04834 0.76953 0.00114 0.02615 -13.04 red
-0.14353 0.04564 0.68143 0.00234 0.02324 -11.12 blue
-0.06093 0.02696 0.61623 0.00132 0.02068 -12.73 red
-0.05706 0.01770 0.62489 0.00105 0.02094 -12.01 red
0.05020 0.28733 0.48770 0.00145 0.01899 -12.35 red
-0.16713 0.02919 0.73402 0.00086 0.02506 -9.40 blue
0.36382 -0.04090 0.64121 0.00112 0.02457 -10.06 blue
0.20765 -0.05763 0.79469 0.00146 0.02734 -10.31 blue
-0.17224 0.05199 0.77845 0.00168 0.02654 -11.04 blue
-0.14933 0.04697 0.66991 0.00144 0.02292 -10.98 blue
-0.08509 0.03979 0.71165 0.00102 0.02389 -9.69 blue
0.22034 -0.05271 0.63839 0.00094 0.02257 -10.17 blue
0.23605 0.00507 0.73294 0.00096 0.02560 -9.64 blue
-0.07170 0.01842 0.62912 0.00110 0.02113 -12.88 red
-0.00997 0.20231 0.65198 0.00099 0.02275 -9.45 blue
0.14196 -0.01155 0.66655 0.00128 0.02271 -12.66 red
-0.30203 0.37522 0.60934 0.00085 0.02582 -9.36 blue
0.02343 0.01688 0.69210 0.00094 0.02307 -9.10 blue
-0.08015 -0.31439 0.69837 0.00096 0.02560 nan blue
-0.17983 0.04961 0.70979 0.00121 0.02442 3.75 blue
0.13103 0.24326 0.59655 0.00112 0.02192 4.07 blue
0.15542 -0.01399 0.62888 0.00112 0.02161 -11.28 blue
-0.16658 0.39380 0.62035 0.00152 0.02506 -12.16 red
-0.65973 0.09501 0.34325 0.00160 0.02494 nan blue
-0.14099 0.37183 0.60487 0.00097 0.02409 -10.88 blue
-0.18866 0.04461 0.67197 0.00249 0.02329 -10.51 blue
-0.35898 0.36243 0.33105 0.00425 0.02030 -10.68 blue
0.50754 0.02850 0.57888 0.00173 0.02561 -10.46 blue
0.22368 -0.06740 0.61444 0.00094 0.02191 -9.80 blue
-0.51938 -0.27867 0.56255 0.00077 0.02706 nan blue
0.27186 0.21344 0.60427 0.00111 0.02318 -9.86 blue
-0.13986 0.03101 0.77728 0.00167 0.02626 -10.32 blue
-0.11011 0.02866 0.68433 0.00087 0.02311 -11.21 blue
-0.21223 0.04401 0.70173 0.00093 0.02444 -9.34 blue
0.20422 -0.08801 0.61714 0.00146 0.02187 -12.89 red
0.40896 0.25363 0.53994 0.00097 0.02407 -10.74 blue
-0.10671 0.04964 0.72684 0.00143 0.02450 -10.29 blue
0.26556 -0.02266 0.56751 0.00090 0.02092 -10.59 blue
0.31475 -0.04463 0.74869 0.00112 0.02701 -9.73 blue
0.18157 -0.03512 0.56104 0.00112 0.01973 -9.78 blue
0.37496 0.38109 0.38935 0.00109 0.02205 -10.04 blue
-0.10766 0.04919 0.63160 0.00178 0.02143 -10.22 blue
0.20936 -0.13662 0.60840 0.00164 0.02193 -10.54 blue
-0.10593 0.05545 0.68321 0.00108 0.02310 -9.81 blue
-0.23657 0.02947 0.70438 0.00102 0.02474 -10.04 blue
0.51564 0.01670 0.63171 0.00147 0.02709 -13.16 red
0.25890 -0.17480 0.77682 0.00171 0.02779 -10.51 blue
0.43837 0.30583 0.61141 0.00121 0.02697 -10.24 blue
-0.11899 0.02334 0.61868 0.00096 0.02103 -10.99 blue
-0.12843 0.03720 0.75539 0.00245 0.02551 4.27 blue
-0.27314 0.04255 0.73661 0.00100 0.02615 -9.34 blue
-0.11817 0.03746 0.58778 0.00183 0.02005 -10.90 blue
-0.14956 0.04582 0.74403 0.00091 0.02528 -9.65 blue
-0.12225 0.03828 0.59550 0.00139 0.02033 -12.40 red
-0.13687 0.02447 0.64874 0.00101 0.02211 4.45 blue
-0.37073 0.28396 0.67831 0.00107 0.02734 -9.56 blue
0.41982 0.29509 0.60461 0.00172 0.02635 -12.89 red
0.30565 0.35478 0.33312 0.00124 0.01920 -12.15 red
-0.13067 0.03992 0.67606 0.00186 0.02298 -11.13 blue
0.12397 -0.01115 0.63425 0.00094 0.02155 4.30 blue
-0.13234 0.03995 0.69838 0.00109 0.02370 -11.81 red
-0.00679 0.28046 0.65895 0.00127 0.02384 -9.70 blue
0.12620 0.29644 0.69441 0.00082 0.02545 -9.18 blue
-0.14545 0.05528 0.73535 0.00095 0.02500 -9.64 blue
-0.14402 0.04511 0.73036 0.00140 0.02481 -11.20 blue
0.17397 0.00018 0.61876 0.00088 0.02143 -11.02 blue
0.00525 0.30511 0.48845 0.00117 0.01924 -10.31 blue
0.00898 0.26134 0.67260 0.00097 0.02402 -9.82 blue
