NSAID x y z rvir redshift log_sSFR color
627768 0.00172 -0.08158 0.69168 1.63759 0.02320 -10.81 red
627769 0.00196 -0.37034 0.68912 0.75772 0.02600 nan blue
663654 0.04486 -0.12379 0.60047 1.26917 0.02051 nan blue
238276 0.00250 -0.17383 0.68492 1.11785 0.02353 -9.73 blue
318170 0.34268 0.14898 0.49359 1.51325 0.02066 -10.87 red
318223 0.34620 0.14290 0.50205 1.72695 0.02090 4.13 blue
318303 0.43326 0.17666 0.66123 1.18439 0.02690 -9.62 blue
331112 -0.30332 0.18128 0.65715 0.91008 0.02482 -11.02 red
318394 0.32940 0.14659 0.48365 1.17247 0.02014 -9.75 blue
600831 -0.24022 -0.14072 0.63741 1.41627 0.02317 nan blue
318125 0.46341 0.19255 0.62698 1.03404 0.02668 -10.42 blue
268341 -0.42759 0.20735 0.51199 1.01519 0.02326 -9.82 blue
601063 -0.34204 -0.12162 0.60555 1.23874 0.02351 -10.06 blue
631590 -0.44578 -0.22848 0.63675 3.71814 0.02691 -11.43 red
684497 -0.59971 -0.06038 0.57229 1.55010 0.02759 -9.63 blue
318569 0.31247 0.15498 0.56163 1.51847 0.02204 -10.20 blue
591359 0.25646 0.19301 0.61507 1.33282 0.02311 nan blue
346664 -0.23834 -0.13821 0.69284 1.37377 0.02480 -12.87 red
199300 0.04733 0.41106 0.70589 1.00280 0.02717 -9.57 blue
318494 0.41394 0.19371 0.65741 1.40752 0.02660 -11.17 red
238900 -0.06401 -0.19336 0.69398 0.87307 0.02407 -9.65 blue
662810 0.06460 -0.11566 0.60722 1.66599 0.02074 -11.32 red
602257 0.32109 0.36987 0.60879 1.50481 0.02597 -9.73 blue
579086 -0.57912 0.28077 0.27204 0.87039 0.02327 -10.75 red
238920 -0.06347 -0.20380 0.71730 2.91760 0.02489 -11.05 red
648622 0.41960 0.03657 0.62336 2.73351 0.02502 -9.84 blue
238958 -0.04977 -0.17786 0.63836 1.58741 0.02215 -10.43 blue
318628 0.28504 0.12919 0.47806 0.85588 0.01909 -9.33 blue
238963 -0.05117 -0.18453 0.67440 0.95952 0.02335 -10.16 blue
358271 0.39771 0.28106 0.31367 0.80891 0.01935 -10.54 red
494271 0.36161 0.05564 0.59331 1.39062 0.02321 -10.22 blue
401321 0.39466 0.45486 0.43423 3.12025 0.02470 -10.18 blue
358355 0.56032 0.40603 0.43254 2.31938 0.02710 -11.55 red
319257 0.27814 0.16656 0.57607 1.01916 0.02203 -10.03 blue
319140 0.30859 0.17673 0.58668 1.38053 0.02285 -9.89 blue
680401 -0.28718 -0.03255 0.48988 1.31331 0.01900 -11.30 red
359362 0.40634 -0.07654 0.40433 0.90756 0.01932 -9.26 blue
258054 -0.14532 0.38046 0.60154 1.01703 0.02418 -11.33 red
258101 -0.13199 0.36048 0.55911 0.94409 0.02260 -10.78 red
581666 -0.26129 -0.25483 0.56325 2.09591 0.02237 -10.41 blue
633169 -0.49122 0.36067 0.47025 1.18804 0.02559 -10.00 blue
387491 -0.64658 -0.11790 0.42619 1.24712 0.02603 -11.67 red
319513 0.25033 0.15726 0.52710 0.91220 0.02017 -8.91 blue
319672 0.39427 -0.17018 0.70433 0.98882 0.02739 -11.46 red
367583 0.00763 -0.14114 0.81749 1.09867 0.02754 -9.94 blue
666807 -0.01736 0.38543 0.57662 1.52389 0.02311 -10.12 blue
610962 0.15190 -0.02557 0.77254 1.68337 0.02618 -10.73 red
270745 0.18483 0.24109 0.71060 1.19509 0.02569 -10.14 blue
347992 -0.28524 -0.11182 0.57781 0.91006 0.02180 -11.86 red
270797 0.19017 0.26210 0.71642 1.40561 0.02613 -10.88 red
368132 -0.03010 -0.15192 0.77086 0.97439 0.02613 -10.15 blue
598971 -0.45706 0.29304 0.33608 0.56605 0.02130 nan blue
368195 -0.02246 -0.14165 0.76079 1.35443 0.02574 -10.14 blue
360048 0.41888 -0.09642 0.53465 0.94278 0.02285 -9.56 blue
360343 0.38745 -0.09610 0.53172 3.06721 0.02216 -9.78 blue
599574 0.37506 -0.09427 0.61078 1.55890 0.02406 nan blue
496586 0.25051 0.03125 0.56913 2.23859 0.02077 -10.68 red
368701 -0.09819 -0.14735 0.77210 0.99607 0.02632 -9.54 blue
360555 0.44498 -0.13771 0.67061 1.20604 0.02712 -10.14 blue
600968 -0.31934 -0.14795 0.59856 1.25224 0.02313 -9.90 blue
258170 -0.12524 0.36665 0.59159 1.05388 0.02355 -11.48 red
254308 0.33996 -0.12498 0.57227 1.48162 0.02257 -13.16 red
348869 -0.41185 -0.15335 0.66426 1.04009 0.02646 -11.90 red
321233 0.24774 -0.14128 0.67261 1.36604 0.02431 -10.02 blue
321290 0.21687 -0.13137 0.60705 1.01181 0.02193 -9.44 blue
389364 -0.43142 -0.19772 0.60898 0.90730 0.02567 -10.85 red
360912 0.32749 -0.10538 0.55165 1.15794 0.02168 -11.58 red
369698 -0.16795 -0.11934 0.73873 0.91789 0.02550 -10.10 blue
361105 0.31851 -0.09472 0.53309 3.06531 0.02096 3.52 blue
241678 0.32957 -0.21175 0.72731 2.26362 0.02743 -12.88 red
349060 -0.28778 -0.09746 0.49504 1.18389 0.01940 -9.74 blue
349151 -0.35248 -0.12349 0.58605 0.92190 0.02315 -10.10 blue
369964 -0.15705 -0.10297 0.63976 0.95933 0.02222 -9.76 blue
272871 0.02885 0.24424 0.67997 1.43271 0.02407 -10.31 blue
340130 -0.33387 0.35160 0.64801 1.27580 0.02688 -10.02 blue
370098 -0.21368 -0.12721 0.74519 1.15028 0.02611 -10.14 blue
627003 0.07643 -0.05177 0.61659 1.71537 0.02080 -9.64 blue
603935 -0.00972 -0.06706 0.76516 1.71126 0.02554 -10.14 blue
349401 -0.28649 -0.09047 0.48225 0.88428 0.01898 -9.82 blue
363701 0.15380 -0.13776 0.71585 1.19387 0.02478 -9.76 blue
498522 0.16028 0.00984 0.59855 1.00426 0.02068 -9.94 blue
255550 0.02632 0.40925 0.65835 0.93985 0.02578 -9.54 blue
498625 0.17623 0.01039 0.60553 0.87606 0.02104 -10.23 blue
674570 -0.19766 -0.10300 0.62152 1.51206 0.02201 -10.11 blue
289597 0.24741 0.17636 0.56506 1.22596 0.02140 -9.95 blue
400247 0.38935 0.35132 0.35072 1.48305 0.02105 -10.18 blue
358994 0.51684 0.44401 0.47266 1.13616 0.02753 -10.41 blue
273605 -0.05002 0.23402 0.68640 1.61724 0.02419 -9.95 blue
370520 -0.23653 -0.12043 0.68070 1.63459 0.02431 -9.78 blue
273644 -0.04505 0.23876 0.65576 1.20318 0.02329 -10.69 red
499056 0.17605 0.04654 0.58406 0.93006 0.02042 -9.35 blue
390991 -0.57424 -0.16398 0.51843 1.18530 0.02628 -9.86 blue
499334 0.35419 -0.01707 0.48139 0.88826 0.01996 -9.52 blue
370801 -0.25641 -0.11354 0.64464 1.06882 0.02341 4.04 blue
273850 -0.04286 0.26411 0.70048 0.94057 0.02494 -9.92 blue
289909 0.25146 0.18723 0.60024 0.89550 0.02256 -10.02 blue
322889 0.10136 -0.11844 0.58237 1.28339 0.02012 -9.37 blue
273864 -0.04283 0.25612 0.67739 1.33106 0.02414 -12.79 red
261049 -0.34399 0.37459 0.57112 1.48841 0.02543 nan blue
400570 0.40113 0.39608 0.39480 0.95270 0.02293 -11.51 red
289916 0.22838 0.18456 0.56585 1.66498 0.02126 -10.44 blue
289927 0.22911 0.17155 0.54951 1.53318 0.02067 -10.36 blue
341320 -0.33242 0.23897 0.41520 1.04737 0.01947 -9.92 blue
400669 0.38795 0.39078 0.39682 1.22432 0.02261 -9.98 blue
371095 -0.25884 -0.10653 0.58570 1.13321 0.02164 -9.57 blue
400676 0.41361 0.41476 0.41817 1.57447 0.02396 -12.00 red
562773 -0.54191 -0.01800 0.44236 0.91373 0.02330 -10.80 red
628528 -0.07940 -0.17937 0.69957 0.92551 0.02418 -9.00 blue
563019 -0.33158 -0.01794 0.73445 0.91529 0.02677 -9.12 blue
364625 0.08205 -0.09631 0.60136 1.34031 0.02051 -12.24 red
627773 0.00122 -0.24438 0.55398 0.91273 0.02021 nan blue
261759 -0.39914 0.39540 0.57154 2.01376 0.02662 -12.81 red
360194 0.47580 -0.13233 0.67148 1.02947 0.02767 -11.50 red
371557 -0.31599 -0.10773 0.65914 1.72099 0.02458 -9.90 blue
401262 0.37433 0.44672 0.41961 0.93570 0.02391 -9.45 blue
194591 0.21681 -0.17622 0.55182 2.35584 0.02064 nan blue
360251 0.38865 -0.09912 0.53366 0.97960 0.02225 -9.16 blue
360332 0.33274 -0.08032 0.46779 2.02266 0.01936 -11.17 red
693556 0.07513 -0.18014 0.74593 1.31661 0.02563 -10.16 blue
694332 -0.24415 -0.07364 0.50645 0.92785 0.01894 -9.61 blue
323759 0.04838 -0.15176 0.62812 0.93077 0.02161 -11.34 red
634140 -0.61000 0.33799 0.31861 1.30358 0.02549 -9.55 blue
391881 -0.48911 -0.12653 0.40108 1.98772 0.02151 -12.67 red
362313 0.30277 -0.15345 0.75534 0.86279 0.02749 -9.22 blue
501118 0.24813 0.00423 0.58799 0.96188 0.02129 -11.49 red
362322 0.28974 -0.14709 0.72325 1.79581 0.02635 -11.21 red
366505 0.06919 -0.09798 0.58992 1.07303 0.02010 -11.57 red
261257 -0.34203 0.39217 0.57639 1.09615 0.02581 -10.27 blue
693483 0.04948 -0.12851 0.60601 1.24040 0.02074 -9.84 blue
244232 0.43389 0.12664 0.41462 0.82774 0.02047 -9.41 blue
366734 0.04819 -0.13743 0.69679 0.95510 0.02370 -10.99 red
501800 0.48041 -0.04688 0.68140 1.06191 0.02772 -10.18 blue
324154 0.02795 -0.14290 0.62847 0.90113 0.02151 -8.94 blue
631609 -0.21515 0.33334 0.51072 0.11937 0.02156 nan blue
291417 0.20303 0.26300 0.64841 2.28990 0.02425 -11.98 red
324403 0.02715 -0.13918 0.68277 0.91709 0.02322 -9.40 blue
565189 -0.37712 -0.01951 0.48427 0.88541 0.02049 -9.28 blue
363056 0.19693 -0.11289 0.60881 1.33679 0.02166 -12.34 red
612481 -0.02648 0.28938 0.65038 1.42186 0.02372 -10.09 blue
291469 0.24339 0.29732 0.74412 1.12997 0.02780 -10.52 red
402174 0.35985 0.50492 0.50004 1.19740 0.02646 -10.07 blue
612795 0.15942 0.42240 0.65878 1.72803 0.02653 -11.25 red
502220 0.40015 -0.05000 0.68430 2.21493 0.02639 -10.09 blue
402272 0.36704 0.52866 0.50690 1.07440 0.02720 -9.47 blue
402301 0.36964 0.53867 0.50899 1.53773 0.02749 -11.35 red
257867 -0.11368 0.45292 0.68295 1.18736 0.02747 -10.11 blue
361874 0.29607 -0.10937 0.62783 2.10923 0.02340 -10.48 blue
325400 -0.03008 -0.13379 0.65889 0.86799 0.02243 -9.73 blue
276085 -0.30916 0.21969 0.67049 0.89748 0.02561 -9.53 blue
402393 0.34750 0.51273 0.47895 1.15545 0.02602 -10.22 blue
352798 -0.44887 -0.08306 0.48519 0.92319 0.02220 -9.43 blue
362121 0.29047 -0.10784 0.61587 2.07490 0.02296 -10.39 blue
289877 0.24229 0.17749 0.57952 1.77806 0.02176 -12.02 red
502646 0.37597 -0.03936 0.66854 0.94337 0.02553 -10.01 blue
258395 -0.11761 0.34797 0.51157 0.90065 0.02101 -9.61 blue
627778 0.00058 -0.27532 0.51491 0.65413 0.01950 -8.61 blue
627780 0.00056 0.07839 0.75291 1.56312 0.02517 -10.33 blue
362426 0.29191 -0.13297 0.68698 2.27555 0.02521 -10.36 blue
343941 -0.59127 0.17667 0.23900 1.63841 0.02206 -9.66 blue
382666 -0.34585 -0.15643 0.59649 1.34387 0.02354 -9.96 blue
402968 0.30437 0.55011 0.52942 1.06990 0.02729 -10.59 red
601057 -0.35736 -0.15283 0.60003 1.56660 0.02380 nan blue
601190 -0.34951 -0.04847 0.49605 0.49037 0.02032 nan blue
653794 0.24912 -0.11145 0.60687 1.56278 0.02218 -9.72 blue
631613 -0.42981 -0.24646 0.59524 0.99848 0.02574 -8.91 blue
502921 0.35980 -0.03243 0.66937 1.03106 0.02529 -9.75 blue
631614 -0.44465 -0.28983 0.59944 0.99686 0.02660 -9.70 blue
276549 -0.31821 0.23395 0.66145 4.17174 0.02561 -9.98 blue
325895 -0.08327 -0.17744 0.74643 0.88078 0.02566 -9.61 blue
276825 -0.25377 0.16922 0.47398 0.90565 0.01883 -10.54 red
503086 0.34526 -0.04053 0.71928 0.82847 0.02654 -11.03 red
503104 0.33096 -0.04885 0.73315 1.34839 0.02677 -11.97 red
362932 0.20460 -0.09851 0.61051 1.04832 0.02172 -9.70 blue
567137 -0.51245 -0.01563 0.47753 1.64697 0.02333 -10.36 blue
368471 -0.05367 -0.13131 0.72961 0.73648 0.02473 -8.93 blue
344305 -0.53193 0.19362 0.28762 0.91629 0.02118 -9.46 blue
293233 0.10982 0.21923 0.56695 1.76945 0.02061 -9.83 blue
293264 0.11797 0.21951 0.56141 1.91138 0.02050 -10.74 red
663163 0.06042 -0.06440 0.67413 1.88495 0.02265 -10.40 blue
693590 0.03743 -0.13057 0.66068 0.89396 0.02248 -10.62 red
293453 0.12704 0.23580 0.57159 1.09863 0.02106 -12.57 red
246475 0.30039 0.18284 0.52425 0.82530 0.02106 -9.49 blue
206941 -0.13457 0.35873 0.63341 0.99302 0.02463 -9.50 blue
367313 0.01343 -0.11234 0.69749 0.96600 0.02353 -9.53 blue
604650 -0.35437 0.30779 0.35026 1.88781 0.01956 nan blue
367693 -0.02626 -0.12487 0.66040 0.87010 0.02241 -10.05 blue
367694 -0.02942 -0.13122 0.69960 0.81439 0.02372 -10.14 blue
266594 -0.32284 0.24720 0.65967 0.95452 0.02576 -9.32 blue
367968 -0.01667 -0.11846 0.70567 1.56446 0.02383 -13.09 red
266990 -0.26823 0.19671 0.47485 0.90192 0.01936 -9.86 blue
375340 -0.12116 -0.18377 0.68498 0.98542 0.02395 -12.12 red
369685 -0.14034 -0.10109 0.63147 0.90396 0.02183 -10.01 blue
369701 -0.14376 -0.10841 0.63005 1.41261 0.02185 -12.85 red
369725 -0.14662 -0.09635 0.62606 0.85687 0.02168 -11.28 red
694093 -0.21517 -0.14036 0.70539 2.09440 0.02497 -10.93 red
396878 -0.49403 0.12162 0.49883 1.21721 0.02372 -12.20 red
370627 -0.22826 -0.10278 0.67401 0.88153 0.02393 -10.00 blue
261475 -0.35059 0.36292 0.56411 1.04349 0.02517 4.30 blue
346833 -0.22560 -0.13269 0.59771 1.49673 0.02175 -13.01 red
293446 0.14410 0.25638 0.62748 1.00505 0.02308 -9.61 blue
347034 -0.24935 -0.14065 0.66819 1.74643 0.02419 -12.80 red
665236 0.00854 -0.20237 0.63671 1.61587 0.02227 -12.75 red
293463 0.11033 0.21314 0.51020 0.96268 0.01884 -9.79 blue
347055 -0.22289 -0.12974 0.59260 1.82295 0.02155 -12.40 red
367113 0.03026 -0.13954 0.72250 1.01999 0.02450 -10.97 red
370825 -0.25505 -0.11529 0.64847 1.21907 0.02352 3.83 blue
376618 -0.18086 -0.22385 0.77915 1.36097 0.02757 -10.35 blue
347309 -0.27103 -0.14654 0.68928 0.90102 0.02511 -9.83 blue
406660 0.52428 0.08190 0.40903 0.88306 0.02233 -10.01 blue
329300 -0.01641 -0.24202 0.77859 1.25107 0.02708 -9.95 blue
370909 -0.26021 -0.12768 0.69494 1.24541 0.02504 -10.59 red
693622 0.00856 -0.17185 0.57868 1.69137 0.02015 -12.03 red
369513 -0.14841 -0.11769 0.74325 0.86404 0.02550 -9.29 blue
347477 -0.28888 -0.13908 0.60967 0.89659 0.02295 -11.45 red
268410 -0.44127 0.18743 0.45557 1.51249 0.02205 -11.35 red
293746 0.18566 0.23879 0.76522 1.48773 0.02732 -10.13 blue
610689 0.03100 -0.01121 0.63109 1.69061 0.02108 -11.15 red
367804 -0.01166 -0.11860 0.62396 0.88865 0.02119 -10.21 blue
371573 -0.24403 -0.07602 0.51064 0.94068 0.01908 -10.20 blue
445234 -0.22330 0.09503 0.69289 1.55455 0.02443 -9.81 blue
266558 -0.24124 0.18472 0.48154 1.07414 0.01902 -10.24 blue
371834 -0.29799 -0.10618 0.62800 0.94224 0.02342 -11.97 red
294189 0.12260 0.29509 0.68440 0.91924 0.02512 -9.46 blue
329949 -0.06671 -0.22772 0.71714 0.87927 0.02512 -9.81 blue
368134 -0.03045 -0.14634 0.75811 1.28817 0.02569 -10.28 blue
693995 -0.02887 -0.15143 0.80709 1.06221 0.02728 -10.12 blue
612300 0.02946 0.18798 0.55886 1.05777 0.01971 -9.63 blue
378115 -0.21234 -0.21079 0.64049 1.98820 0.02354 -11.11 red
330856 -0.08919 -0.22665 0.68390 2.26013 0.02416 -11.21 red
263630 -0.58780 0.34770 0.47167 0.84920 0.02755 -9.38 blue
372372 0.37616 0.38920 0.41489 1.40425 0.02272 -10.77 red
370654 -0.22632 -0.11335 0.66365 1.16808 0.02365 -9.74 blue
367552 0.01153 -0.12307 0.71534 1.17219 0.02416 -9.97 blue
348860 -0.36788 -0.12659 0.57604 1.43473 0.02315 -11.25 red
628016 -0.02931 -0.13023 0.69326 1.21785 0.02351 -11.11 red
378358 -0.22062 -0.20406 0.67260 1.33440 0.02451 -10.31 blue
331144 -0.32446 0.18978 0.72468 2.91451 0.02711 -12.45 red
367862 0.00288 -0.13155 0.70024 1.14127 0.02372 -10.07 blue
675182 -0.23636 -0.17387 0.66262 1.35871 0.02412 -9.42 blue
372727 0.29571 0.33308 0.35043 1.00685 0.01893 -10.21 blue
368037 -0.02041 -0.12002 0.77192 2.20553 0.02597 -12.57 red
349164 -0.36798 -0.12728 0.61394 1.12145 0.02419 -9.82 blue
573110 0.01956 0.33819 0.47634 0.79427 0.01952 -9.39 blue
627789 -0.00031 -0.29373 0.61473 2.99430 0.02270 -11.81 red
297531 0.00008 0.21831 0.66926 2.17694 0.02344 -10.23 blue
368159 -0.02910 -0.12920 0.69036 0.93741 0.02341 -10.85 red
627791 -0.00051 0.10233 0.70313 0.94570 0.02366 -9.26 blue
331502 -0.35547 0.20047 0.72156 1.08013 0.02752 -10.15 blue
409173 0.42319 0.10481 0.52569 0.95308 0.02275 -9.48 blue
368309 -0.02395 -0.13026 0.77698 0.96919 0.02619 -11.20 red
297613 -0.00814 0.27795 0.69165 1.07270 0.02480 -10.26 blue
646585 0.60724 0.28278 0.35389 1.88374 0.02519 -10.36 blue
409454 0.47501 0.15102 0.62090 0.94052 0.02645 -11.69 red
249998 -0.42893 0.30574 0.64228 1.04711 0.02758 -9.96 blue
409646 0.49811 0.12363 0.65195 1.07229 0.02755 -9.64 blue
295898 0.08021 0.17817 0.61743 1.07864 0.02159 -9.61 blue
573670 0.20475 -0.17492 0.59094 0.87003 0.02165 -9.44 blue
371550 -0.26026 -0.09064 0.54523 0.82994 0.02039 -9.26 blue
282207 -0.35254 0.25394 0.59002 1.33437 0.02438 -9.91 blue
349647 -0.43385 -0.14880 0.67614 1.74543 0.02713 -11.16 red
349667 -0.36614 -0.12487 0.57475 1.18700 0.02308 -10.78 red
296064 0.04247 0.27152 0.69490 2.03918 0.02486 -12.85 red
693215 -0.29261 -0.09887 0.60655 3.93847 0.02268 -11.65 red
368820 -0.06238 -0.13412 0.71413 0.90449 0.02427 -9.64 blue
694206 -0.19193 -0.12201 0.64758 0.99181 0.02286 -10.61 red
270842 0.17811 0.25905 0.71080 1.88213 0.02583 -13.07 red
359054 0.41697 0.35454 0.39984 1.18547 0.02258 -10.09 blue
349873 -0.44003 -0.11097 0.62610 1.27230 0.02571 -10.79 red
370509 -0.22976 -0.12089 0.66091 1.06067 0.02364 -10.47 blue
370547 -0.22993 -0.12468 0.66172 1.32859 0.02369 -10.07 blue
349894 -0.45386 -0.11852 0.65208 1.44312 0.02668 -10.31 blue
350013 -0.32495 -0.07403 0.50554 0.89659 0.02021 -9.20 blue
675988 -0.25813 -0.11733 0.67827 1.72487 0.02446 -10.78 red
271164 0.15019 0.25714 0.70535 1.43822 0.02546 -9.91 blue
379484 -0.23656 -0.15806 0.61947 0.96478 0.02271 -11.90 red
684853 -0.42477 0.23885 0.51858 1.33766 0.02369 -11.90 red
379649 -0.23410 -0.18322 0.56877 1.21244 0.02140 -9.94 blue
371277 -0.28083 -0.09660 0.64567 1.44478 0.02366 -10.36 blue
627794 -0.00084 -0.28607 0.60822 0.82111 0.02240 -12.14 red
379770 -0.25697 -0.18979 0.63468 0.95625 0.02366 -9.72 blue
694175 -0.26775 -0.09440 0.58957 1.54249 0.02182 -10.08 blue
212782 0.63843 0.20303 0.42847 1.59019 0.02642 -12.34 red
299566 -0.07210 0.29074 0.70883 0.91519 0.02558 -9.30 blue
379990 -0.26528 -0.16814 0.64413 0.90816 0.02386 -9.02 blue
371529 -0.29782 -0.10367 0.64355 0.96815 0.02386 -9.30 blue
513301 0.19831 -0.08479 0.59263 1.49608 0.02104 -9.99 blue
374616 0.22914 0.49732 0.53057 1.10412 0.02535 -9.84 blue
373402 0.35661 0.46085 0.49620 1.93487 0.02545 -12.21 red
212993 0.65957 0.23042 0.45665 0.94352 0.02771 -9.92 blue
371900 -0.25321 -0.07702 0.50807 0.94089 0.01914 -9.55 blue
369924 -0.20419 -0.14639 0.76640 1.23933 0.02679 -12.25 red
272087 0.08397 0.23249 0.68083 1.17398 0.02411 -9.76 blue
647384 0.34902 0.51020 0.49007 1.45704 0.02621 -10.62 red
646590 0.63110 0.27484 0.36264 2.20344 0.02586 nan blue
380211 -0.27782 -0.15836 0.62976 0.86526 0.02352 -9.49 blue
412037 0.40452 0.18061 0.69805 1.16919 0.02745 -10.04 blue
646592 0.76153 0.09023 0.32562 3.26886 0.02766 nan blue
402324 0.33633 0.49159 0.46004 1.80327 0.02503 -12.08 red
402347 0.36556 0.53164 0.49601 2.69085 0.02703 -12.20 red
373547 0.35119 0.47173 0.47293 1.42695 0.02510 -9.95 blue
298199 -0.02434 0.23417 0.68556 0.99712 0.02412 -10.02 blue
298223 -0.02747 0.23118 0.68211 2.55903 0.02399 -11.30 red
272837 0.03678 0.26926 0.69502 0.99733 0.02482 -9.85 blue
375609 -0.12257 -0.17995 0.67909 0.94078 0.02374 -9.79 blue
514174 0.16529 -0.05350 0.57718 1.51271 0.02012 -11.21 red
270293 0.18830 0.23003 0.69088 1.32342 0.02502 -9.85 blue
268058 -0.39705 0.21345 0.52556 0.92887 0.02306 -10.01 blue
300527 -0.13422 0.21737 0.66919 0.95053 0.02384 -9.85 blue
334455 -0.45044 0.14450 0.49948 1.59056 0.02292 -9.84 blue
412945 0.36078 0.19578 0.71287 1.20493 0.02731 -9.66 blue
300698 -0.12200 0.29062 0.67201 1.04018 0.02469 -11.62 red
374457 0.25785 0.52502 0.53008 0.99601 0.02623 -11.46 red
353053 -0.47123 -0.07802 0.49857 1.06606 0.02300 -9.72 blue
353137 -0.58241 -0.12143 0.58774 1.22171 0.02776 -10.14 blue
373344 0.33789 0.45691 0.50625 1.36024 0.02531 -10.84 red
347494 -0.28429 -0.13688 0.60724 1.75657 0.02280 -11.35 red
373540 0.34967 0.47476 0.47391 1.75433 0.02516 -9.83 blue
515497 0.15078 -0.01797 0.62964 1.25205 0.02160 -9.75 blue
273832 -0.03514 0.24342 0.63102 1.22522 0.02257 -9.97 blue
301373 -0.16592 0.32494 0.72571 1.78147 0.02698 -11.33 red
362536 0.25696 -0.11246 0.63745 1.06653 0.02319 -9.10 blue
273851 -0.04039 0.25512 0.67068 0.99797 0.02392 -11.58 red
403999 0.17215 0.52959 0.48445 0.90885 0.02456 -10.44 blue
299833 -0.08660 0.20222 0.67769 2.39608 0.02372 -11.22 red
382388 -0.32613 -0.18641 0.61217 1.03478 0.02391 -9.96 blue
404052 0.17090 0.51082 0.47286 1.16891 0.02386 3.85 blue
269204 0.25184 0.22132 0.62569 1.77425 0.02363 -10.48 blue
348199 -0.33529 -0.12544 0.58615 1.23271 0.02288 -11.09 red
374522 0.24655 0.50059 0.52050 0.97391 0.02537 -9.87 blue
374568 0.22154 0.49729 0.53352 0.91226 0.02535 -11.47 red
363519 0.15954 -0.09871 0.58984 1.34025 0.02065 -9.60 blue
382717 -0.28481 -0.13218 0.50838 1.02579 0.01995 -11.00 red
271672 0.09268 0.23244 0.68169 1.01475 0.02417 -9.36 blue
579324 0.19967 0.00653 0.59711 1.82415 0.02100 nan blue
516946 0.13166 -0.01248 0.60617 1.31433 0.02070 -9.76 blue
659879 0.10649 -0.11780 0.57950 1.63776 0.02006 -12.52 red
373325 0.35560 0.47020 0.49919 2.24007 0.02568 -10.18 blue
348556 -0.40220 -0.12603 0.70640 1.95947 0.02731 -10.97 red
348596 -0.35621 -0.11424 0.64639 1.54408 0.02484 -10.07 blue
269864 0.21682 0.22124 0.61545 2.09549 0.02295 -12.78 red
383171 -0.37478 -0.16193 0.60791 1.13877 0.02437 -12.11 red
348690 -0.38399 -0.11261 0.71035 0.88544 0.02708 -9.71 blue
414957 0.25867 0.12686 0.62451 1.42250 0.02291 -9.60 blue
375519 -0.11626 -0.18728 0.72020 0.80249 0.02505 -10.14 blue
405554 0.66675 0.07932 0.46835 1.73564 0.02718 -10.42 blue
272867 0.02946 0.25140 0.67763 0.92438 0.02408 -8.71 blue
581051 -0.49619 0.10482 0.45890 1.91591 0.02279 -9.86 blue
415239 0.24957 0.08326 0.58425 1.15895 0.02137 -9.81 blue
415399 0.30823 0.13183 0.73691 1.12570 0.02689 -9.77 blue
383979 -0.52644 -0.16408 0.62959 0.99454 0.02778 -9.91 blue
302213 -0.20252 0.23288 0.65528 0.92335 0.02411 -9.89 blue
276560 -0.31381 0.23146 0.65020 1.24583 0.02521 -9.86 blue
518843 0.09109 -0.04964 0.57397 1.32505 0.01948 -12.12 red
378911 -0.22913 -0.20236 0.62244 3.86457 0.02310 -10.06 blue
276827 -0.30756 0.20205 0.57510 1.08772 0.02275 -10.41 blue
273839 -0.03947 0.24958 0.67037 1.47615 0.02385 -9.77 blue
349715 -0.39097 -0.12572 0.60870 4.33526 0.02443 -11.04 red
519395 0.11000 -0.03092 0.61628 0.92586 0.02091 -9.64 blue
271434 0.11703 0.20284 0.57384 0.94434 0.02068 -10.13 blue
274156 -0.07872 0.25783 0.69172 1.44814 0.02470 -10.11 blue
519593 0.09374 -0.00790 0.69970 1.07382 0.02351 -9.46 blue
274157 -0.06138 0.20847 0.54051 0.83894 0.01946 -9.38 blue
676514 -0.27362 -0.19624 0.62390 2.19846 0.02360 -9.98 blue
686778 -0.68986 -0.05159 0.33961 1.65085 0.02562 -12.45 red
379771 -0.24460 -0.18514 0.60177 1.67706 0.02251 -12.58 red
416528 0.19988 0.07657 0.60184 1.49150 0.02130 -12.06 red
350434 -0.46810 -0.11853 0.65663 1.72710 0.02707 -10.87 red
379804 -0.25852 -0.18949 0.61311 0.89230 0.02304 -11.41 red
379827 -0.26452 -0.18415 0.62231 1.19198 0.02334 -9.07 blue
377422 -0.16878 -0.18235 0.58474 0.96133 0.02119 -10.16 blue
289523 0.25090 0.15960 0.53680 1.12520 0.02048 -9.92 blue
275208 -0.19884 0.27372 0.76142 5.90666 0.02766 -10.09 blue
275238 -0.19947 0.27803 0.76292 1.27843 0.02775 -10.01 blue
380314 -0.28311 -0.19903 0.59462 1.15150 0.02292 -9.93 blue
520846 0.09727 -0.02850 0.64299 1.69319 0.02170 -10.00 blue
647617 0.54070 0.17254 0.52059 1.31138 0.02560 -10.46 blue
366991 0.03866 -0.10739 0.68638 0.96075 0.02317 -11.66 red
417772 -0.09213 0.08604 0.69323 0.89791 0.02346 -9.31 blue
376364 -0.15385 -0.23124 0.71191 1.56343 0.02541 -9.96 blue
417777 -0.08859 0.07972 0.69980 0.96818 0.02363 -10.15 blue
339897 -0.31745 0.36356 0.65882 1.02115 0.02712 -10.17 blue
